source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 22:30:56,"Khổ quá, ngay chính người dân Philippines còn bị đối xử thế này huống chi người ngoài",524,481,13,4,5,21,,81 bình luậ,1043533639363611,/story.php?story_fbid=1043533639363611&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 22:00:00,Mỗi chuyện đeo băng đô mà cũng... haizz,593,546,29,7,,7,4,37 bình luậ,1043292146054427,/story.php?story_fbid=1043292146054427&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 21:44:58,"Thánh nữ mà bác dám nói không biết, tội lỗi quá :v",861,758,92,5,3,2,1,90 bình luậ,1043528046030837,/story.php?story_fbid=1043528046030837&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 21:17:33,"Cưới nhanh còn trở lại sân cỏ anh ơi, nhớ quá rồi :(","2,4K","2,2K",56,60,5,4,,104 bình luậ,1043503912699917,/story.php?story_fbid=1043503912699917&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 21:00:59,Chuẩn bị rất kỹ lưỡng để giành Vàng SEA Games😍😍,475,436,22,16,1,,,9 bình luậ,1043402636043378,/story.php?story_fbid=1043402636043378&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 20:30:00,Đừng quên đại chiến gay cấn nhất đêm nay anh em nhé!!!😍😍😍,6K,"4,7K",74,"1,2K",3,3,2,241 bình luậ,1043321092718199,/story.php?story_fbid=1043321092718199&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 20:15:44,Rich kid có khác 😂,2K,"1,8K",78,41,10,,1,72 bình luậ,1043450372705271,/story.php?story_fbid=1043450372705271&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 19:58:42,Buông 1 câu vô trách nhiệm qá 😞,607,561,34,5,2,2,3,53 bình luậ,1043436392706669,/story.php?story_fbid=1043436392706669&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 19:31:46,Đồ đệ của CR7 chính thức đoạt giải CẬU BÉ VÀNG 2019 anh em ơi!!!😍😍😍,"4,1K","3,9K",70,153,5,1,,133 bình luậ,1043413562708952,/story.php?story_fbid=1043413562708952&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 19:30:00,Khó ai có thể quên được những khoảnh khắc thiên tài này 😀,642,600,19,17,4,1,1,12 bình luậ,1043362162714092,/story.php?story_fbid=1043362162714092&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 19:15:09,Ơ đã lộ kết quả rồi á,558,507,29,16,2,3,1,44 bình luậ,1043291279387847,/story.php?story_fbid=1043291279387847&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 19:00:09,"Red Bull Việt Nam kêu gọi anh em cổ vũ tinh thần các VĐV Việt Nam kìa anh em ơi. Thay mặt hơn 2 triệu fan Ghiền Bóng Đá, ad gửi lời chúc tốt đẹp nhất đến các VĐV Việt Nam đang thi đấu ở Philippines, đặc biệt là các tuyển thủ U22 Việt Nam, hy vọng thầy trò HLV Park Hang-seo sẽ giành được HCV Sea Games đầu tiên trong 60 năm qua. 10 phần quà với tổng trị giá lên đến 1tr đồng sẽ giành cho 10 bạn may mắn khi comment theo cú pháp: #ChungMotNiemTin #HucTungThachThuc #ChinhPhucUocMo + số may mắn + tag 03 người bạn Thời gian: từ nay đến 30/11 nha. Cám ơn Red Bull Việt Nam đã đồng hành.",536,513,5,18,,,,14 bình luậ,1043253602724948,/story.php?story_fbid=1043253602724948&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 18:45:00,Muangthong từ xưa nổi tiếng là nơi xuất khẩu cầu thủ rồi mà,752,707,27,9,9,,,28 bình luậ,1043290732721235,/story.php?story_fbid=1043290732721235&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 18:30:01,Cậu bé nhặt bóng sáng giá nhất đêm qua!!!🤣🤣🤣,"3,1K","2,5K",557,46,2,17,1,87 bình luậ,1043300889386886,/story.php?story_fbid=1043300889386886&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 18:14:00,Mai thắng đậm luôn anh em nhỉ😍,757,706,33,16,2,,,55 bình luậ,1043345946049047,/story.php?story_fbid=1043345946049047&id=295704524146530,Lưu
"Ghiền Bóng Đá,Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá","Ghiền Bóng Đá,Cộng đồng Ghiền Bóng Đá",2019-11-27 17:59:42,Cười trong lo sợ 😢,"2,2K",2K,195,28,4,2,,115 bình luậ,1043335472716761,/story.php?story_fbid=1043335472716761&id=295704524146530,Lưu
Ghiền Bóng Đá,,2019-11-27 17:30:00,Anh em nghĩ thắng mấy quả thì hợp lí nhỉ???😍😍😍,10K,"9,7K",240,430,11,17,,860 bình luậ,1043286846054957,/story.php?story_fbid=1043286846054957&id=295704524146530,Lưu
