source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 23:28:18,🙂,513,429,8,20,1,54,1,60 bình luậ,809666126126104,/story.php?story_fbid=809666126126104&id=351484768610911,Lưu
Buồn +,,2019-11-27 23:00:44,Khong sao khong sao...  Ngay mai tat ca se on thoi...,349,247,11,21,1,69,,62 bình luậ,808734972885886,/story.php?story_fbid=808734972885886&id=351484768610911,Lưu
Buồn +,,2019-11-27 21:53:32,Chắc kh ai,"3,7K","3,3K",70,34,2,325,,829 bình luậ,809591542800229,/story.php?story_fbid=809591542800229&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 19:50:37,...,"1,4K","1,2K",18,62,1,95,1,171 bình luậ,809573649468685,/story.php?story_fbid=809573649468685&id=351484768610911,Lưu
Buồn +,,2019-11-27 21:00:50,Hi vọng chúng ta của sau này sẽ có nhau,985,788,4,107,1,85,,123 bình luậ,808734252885958,/story.php?story_fbid=808734252885958&id=351484768610911,Lưu
Buồn +,,2019-11-27 20:19:09,Thật ra bạn ch bao h quan trọng với họ,1K,807,20,55,1,198,,209 bình luậ,809513109474739,/story.php?story_fbid=809513109474739&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 16:21:52,Im lặng...,"1,3K","1,1K",21,31,,142,1,146 bình luậ,809481826144534,/story.php?story_fbid=809481826144534&id=351484768610911,Lưu
"Buồn +,Hoàng Ngọc Nguyễn",Hoàng Ngọc Nguyễn,2019-11-25 13:53:35,"boss page tặng quà lớn kìa anh em. kiếm cái lấy lộc tết 🥰 cho may mắn✨  CHỈ TẶNG QUÀ - KHÔNG BÁN HÀNG ✨   Nhân dịp sắp tới xuân 2020.  🧚‍♀️ Hoàng tặng vòng tay này cho tất cả mọi người nhé. 🧚‍♀️ Tất cả mọi người đều có thể nhận. Hoàng nói là làm.  🧐 Uy tín của Hoàng ra sao thì cứ kiểm tra thông tin về Hoàng nhé. Làm thế nào được nhận vòng tay thì inbox. Hoàng sẽ giao thể lệ. 🥳 Quà tặng miễn phí 100%...  Vòng tay này là vòng tay đá phong thủy , đem lại sự may mắn bình an. Tỳ hưu được mạ vàng 18K, biểu tượng tỳ hưu mang lại tài lộc cho chủ nhân sở hữu nó. Bên ngoài thị trường mỗi vòng tay trị giá #299K .. Nhưng mọi người sẽ nhận ngay với giá 0vnđ. Click gửi tin nhắn để nhận ngay thể lệ nhận vòng tay miễn phí chỉ trong 1 phút",101,91,2,7,,1,,12 bình luậ,809461062813277,/story.php?story_fbid=809461062813277&id=351484768610911,Lưu
Buồn +,,2019-11-27 19:00:08,"Chỉ cần một mối quan hệ nghiêm túc, không lo lắng, không dối trá, không lừa tình và không có bí mật.","1,6K","1,4K",23,101,2,83,,180 bình luậ,808733762886007,/story.php?story_fbid=808733762886007&id=351484768610911,Lưu
"Buồn +,S a d",S a d,2019-11-27 16:01:28,Kh ai thấu hiểu,342,252,15,4,2,69,,68 bình luậ,809426929483357,/story.php?story_fbid=809426929483357&id=351484768610911,Lưu
Buồn +,,2019-11-27 18:05:07,Chuyện gì đã khiến bạn mệt mỏi nhất :)),673,478,16,30,,149,,141 bình luậ,809408039485246,/story.php?story_fbid=809408039485246&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 16:20:48,🙂,903,824,13,13,,53,,80 bình luậ,809387396153977,/story.php?story_fbid=809387396153977&id=351484768610911,Lưu
Buồn +,,2019-11-27 17:00:14,“Im lặng là cách tốt nhất để cuộc sống hiện tại trôi đi một cách êm ả. Cố tranh cãi thì cũng có làm gì được đâu.”,"1,2K",1K,12,38,2,113,1,136 bình luậ,808731456219571,/story.php?story_fbid=808731456219571&id=351484768610911,Lưu
Buồn +,,2019-11-27 16:01:02,"Đi đâu cũng thấy buồn - Tặng Vòng Tay Tỳ Hưu Phong Thủy miễn phí, liên hệ boss page: Hoàng Ngọc Nguyễn","1,5K","1,3K",20,27,,163,,174 bình luậ,809328519493198,/story.php?story_fbid=809328519493198&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 11:57:58,Thật tốt...,524,443,20,9,1,50,1,63 bình luậ,809313096161407,/story.php?story_fbid=809313096161407&id=351484768610911,Lưu
Buồn +,,2019-11-27 15:00:16,"Suy cho cùng anh và em khá giống nhau, em im lặng anh cũng im luôn 🙂","1,2K",1K,66,18,4,152,1,193 bình luậ,808727692886614,/story.php?story_fbid=808727692886614&id=351484768610911,Lưu
Buồn +,,2019-11-27 14:03:52,Em đã khóc rất nhiều,"5,3K","4,5K",24,273,2,483,,106 bình luậ,809267882832595,/story.php?story_fbid=809267882832595&id=351484768610911,Lưu
Buồn +,,2019-11-27 13:00:11,Sợ lắm cái cảm giác tưởng chừng như ôm trọn yêu thương… rồi bỗng nhiên vụt mất như chưa từng tồn tại.,863,719,14,18,,112,,146 bình luậ,808725959553454,/story.php?story_fbid=808725959553454&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 08:43:45,"Tặng Vòng Tay Tỳ Hưu Phong Thủy miễn phí, liên hệ boss page: Hoàng Ngọc NguyễnEm thua...","1,4K","1,2K",23,35,1,128,,167 bình luậ,809188046173912,/story.php?story_fbid=809188046173912&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 10:48:12,Nếu một ngày...,618,528,9,8,,73,,62 bình luậ,809162036176513,/story.php?story_fbid=809162036176513&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 08:43:17,Tôi thương cậu....,997,864,14,44,2,73,,118 bình luậ,809125022846881,/story.php?story_fbid=809125022846881&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-27 08:35:53,...,"1,1K",962,38,15,2,115,1,124 bình luậ,809085719517478,/story.php?story_fbid=809085719517478&id=351484768610911,Lưu
Buồn +,,2019-11-26 23:00:33,😞 ---------------------------- Tặng vòng tay tỳ hưu mạ vàng phong thủy liên hệ boss page: Hoàng Ngọc Nguyễn,"1,9K","1,6K",69,29,1,234,1,294 bình luậ,807854309640619,/story.php?story_fbid=807854309640619&id=351484768610911,Lưu
"Buồn +,S a d",S a d,2019-11-26 22:00:36,Buồn rất buồn,"1,6K","1,3K",72,25,2,193,,247 bình luậ,808723679553682,/story.php?story_fbid=808723679553682&id=351484768610911,Lưu
Buồn +,,2019-11-26 22:00:13,Tự nhiên thôi  ---- Tặng vòng tay tỳ hưu mạ vàng phong thủy liên hệ boss page: Hoàng Ngọc Nguyễn,"1,5K","1,3K",38,20,1,184,1,241 bình luậ,808705972888786,/story.php?story_fbid=808705972888786&id=351484768610911,Lưu
"Buồn +,C r y M o o d",C r y M o o d,2019-11-26 21:34:03,Đúng 🙂,"1,8K","1,5K",72,37,2,149,,204 bình luậ,808683436224373,/story.php?story_fbid=808683436224373&id=351484768610911,Lưu
