source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Cao Thủ,,2019-11-28 01:03:47,Đang buồn (((,"2,9K","2,3K",333,20,9,192,,735 bình luậ,2792147101068749,/story.php?story_fbid=2792147101068749&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 23:15:00,Chán thật sự,"4,4K","3,7K",300,21,9,423,4,452 bình luậ,2792000807750045,/story.php?story_fbid=2792000807750045&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 22:52:55,😉 Cre : Cu Thảo,"2,8K","2,2K",496,43,6,100,2,319 bình luậ,2792029324413860,/story.php?story_fbid=2792029324413860&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 22:30:00,Còn suy nghĩ gì mà chưa đi ngủ hả các bạn 😘,"4,5K","3,8K",496,166,16,48,2,410 bình luậ,2791439851139474,/story.php?story_fbid=2791439851139474&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 22:15:00,Chẳng qua bẩn nó đỡ lộ thôi :v,"4,9K","3,6K","1,1K",33,15,150,3,510 bình luậ,2791429014473891,/story.php?story_fbid=2791429014473891&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 22:00:00,,"4,8K","3,9K",667,174,4,82,4,679 bình luậ,2791906841092775,/story.php?story_fbid=2791906841092775&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 21:45:01,,"5,1K","4,1K",411,37,8,500,4,652 bình luậ,2791885714428221,/story.php?story_fbid=2791885714428221&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 21:30:00,Càng ngày càng kém :((,"9,8K","7,3K","1,3K",40,15,1K,4,850 bình luậ,2791876257762500,/story.php?story_fbid=2791876257762500&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 21:18:39,Suy nghĩ theo hướng tích cực đi :),"5,6K","4,3K",1K,28,12,202,1,379 bình luậ,2791882404428552,/story.php?story_fbid=2791882404428552&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 21:15:00,Tuy vậy nhưng chúng ta vẫn là bạn :D,"3,9K","2,7K",983,23,11,176,1,549 bình luậ,2791853464431446,/story.php?story_fbid=2791853464431446&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 21:01:57,Tao là cute nhất rồi :3,"3,9K","2,9K",772,32,11,123,2,518 bình luậ,2791146181168841,/story.php?story_fbid=2791146181168841&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 20:50:02,,"9,6K",8K,1K,69,10,490,3,1.938 bình luậ,2791831851100274,/story.php?story_fbid=2791831851100274&id=1694010094215794,Lưu
Cao Thủ,,2019-11-27 20:36:37,Nó lại ở cái tầm,"2,4K",2K,373,10,7,36,2,134 bình luậ,2791813137768812,/story.php?story_fbid=2791813137768812&id=1694010094215794,Lưu
