source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
SHEE,,2019-11-27 22:00:01,Cứ thế ngày qua ngày mắt tao thâm 😌,652,535,95,3,,19,,101 bình luậ,1220759641451751,/story.php?story_fbid=1220759641451751&id=319313784929679,Lưu
"SHEE,Webtretho",Webtretho,2019-11-09 11:41:09,"Vẫn thích cặp này nhất, trai gái đều tài sắc, lựa chọn cuộc hôn nhân kín tiếng, giản dị mà hạnh phúc vẫn luôn bền bỉ, ngập tràn.Kim Tae Hee có lựa chọn hơi khác Song Hye Kyo khi lùi về để chăm gia đình, vui vầy con cái. Cô cũng vừa sinh con thứ 2, vốn đã kín tiếng giờ càng kín hơn, đúng là hạnh phúc không cần khoe mẽ <3",7,6,,1,,,,Bình luậ,1205864506274598,/story.php?story_fbid=1205864506274598&id=319313784929679,Lưu
SHEE,,2019-11-27 20:15:23,"Cuối tháng rồi 😥😥😥 Hết tiền nhưng vẫn muốn săn sale khủng, mua đồ xịn hịn mịn thì vào Hội review dịch vụ làm đẹp có tâm tìm bí kíp nha 😉",200,158,35,1,,5,1,31 bình luậ,1220797724781276,/story.php?story_fbid=1220797724781276&id=319313784929679,Lưu
SHEE,,2019-11-27 19:50:00,Chị đẹp nên nói câu nào cũng thấy đúng 🤣,341,300,27,13,1,,,29 bình luậ,1220723214788727,/story.php?story_fbid=1220723214788727&id=319313784929679,Lưu
SHEE,,2019-11-27 15:40:00,Tao còn không dám soi gương nữa cơ mà 🙃,93,59,33,1,,,,8 bình luậ,1220595718134810,/story.php?story_fbid=1220595718134810&id=319313784929679,Lưu
"SHEE,Webtretho",Webtretho,2019-11-06 16:00:57,Thương gà con quá 😭Gà mà có 4 chân thấy vừa lạ vừa tội nghiệp 😲,9,9,,,,,,Bình luậ,1204056266455422,/story.php?story_fbid=1204056266455422&id=319313784929679,Lưu
SHEE,,2019-11-27 12:00:00,Có một kiểu con gái mạnh mẽ như đàn ông 🤣,2K,"1,2K",771,14,2,2,,449 bình luậ,1220584034802645,/story.php?story_fbid=1220584034802645&id=319313784929679,Lưu
SHEE,,2019-11-27 09:20:00,Những tháng cuối năm đầy giông bão,329,213,97,1,1,16,1,72 bình luậ,1220498414811207,/story.php?story_fbid=1220498414811207&id=319313784929679,Lưu
SHEE,,2019-11-26 22:00:00,Người ta con mấy đứa còn mình thì ế lòi bản họng 😌,654,302,346,1,1,4,,93 bình luậ,1219884741539241,/story.php?story_fbid=1219884741539241&id=319313784929679,Lưu
"SHEE,Webtretho",Webtretho,2019-11-09 13:51:09,"Chị này là bạn thân của Tăng Thanh Hà, xinh đẹp và khéo léo giữ gìn tổ ấm.Ngày xưa chị này bị chỉ trích mù quáng khi bênh Phạm Anh Khoa. Nhưng phụ nữ thấu đáo biết tính đường dài cho mình và con, đâu phải cứ biến cố là ly dị. Tài khéo bao dung 'cảm hóa' người đàn ông mới khiến họ nể, tự nhận ra sai trái",8,7,1,,,,,Bình luậ,1205860546274994,/story.php?story_fbid=1205860546274994&id=319313784929679,Lưu
