source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Hội Độc Thân,,2019-11-27 19:36:53,Nghiện thật,"2,2K","1,7K",445,24,,7,1,323 bình luậ,10157239182821284,/story.php?story_fbid=10157239182821284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-27 12:29:47,Ông ấy nhân hậu quá!,"4,8K","4,2K",12,521,38,2,,49 bình luậ,10157238605396284,/story.php?story_fbid=10157238605396284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-27 10:13:06,1 giây trước thảm họa!!!!!!!!!!!!!! Dân miên tây sẽ hiểu!,"4,7K","2,9K","1,7K",14,13,38,,364 bình luậ,10157238377281284,/story.php?story_fbid=10157238377281284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-26 21:07:53,"Đợi chút xíu, 4 năm thôi chứ nhiêu đâu! Cre: Bổ sung sau","3,1K",2K,1K,10,7,43,1,391 bình luậ,10157236613611284,/story.php?story_fbid=10157236613611284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-26 19:14:33,Thiên thần điểm danh đi :v,"3,8K","2,9K",724,32,7,53,,562 bình luậ,10157236378206284,/story.php?story_fbid=10157236378206284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-26 14:59:06,Gửi chút yêu thương :v,"7,6K","3,5K","3,9K",56,22,38,5,2.212 bình luậ,10157235978186284,/story.php?story_fbid=10157235978186284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-26 13:04:19,Cách các nước phát triển nhường đường cho xe ưu tiên :v Chúng ta còn học họ nhiều lắm :D,"1,1K",931,196,9,1,22,4,105 bình luậ,10157235841751284,/story.php?story_fbid=10157235841751284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-26 08:00:48,Gần hết năm và chẳng dư đc đồng nào :v,7K,"5,5K","1,3K",80,9,34,1,708 bình luậ,10157235031751284,/story.php?story_fbid=10157235031751284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-25 21:06:07,Độc thân và có vợ :v,6K,"4,7K","1,1K",36,131,16,5,169 bình luậ,10157233707756284,/story.php?story_fbid=10157233707756284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-25 16:53:48,Có thủ môn chi mà phí quá!,"4,1K","2,8K","1,2K",16,8,28,,208 bình luậ,10157233300711284,/story.php?story_fbid=10157233300711284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-24 21:32:33,Mỗi khi say muốn cân luôn trái đất,6K,"3,5K","2,4K",22,24,20,,503 bình luậ,10157230917876284,/story.php?story_fbid=10157230917876284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-24 20:36:19,Nhục quá mà!,3K,"1,9K",1K,9,2,30,,187 bình luậ,10157230784961284,/story.php?story_fbid=10157230784961284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-24 15:42:45,Vượt lên số phận :v,"5,5K","3,1K","2,2K",19,30,81,,213 bình luậ,10157230314171284,/story.php?story_fbid=10157230314171284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-24 11:53:53,Quá đơn giản luôn,"3,2K","2,2K",965,16,12,36,2,274 bình luậ,10157230002116284,/story.php?story_fbid=10157230002116284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-24 11:40:36,Bạn có nhận ra đây là đại gia kiếm tiền tỉ mỗi năm không? :v,"3,6K","3,3K",199,93,8,4,1,70 bình luậ,10157229980186284,/story.php?story_fbid=10157229980186284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-23 11:48:15,Cuộc sống mà,"5,9K","3,8K","1,8K",34,101,34,3,728 bình luậ,10157227173476284,/story.php?story_fbid=10157227173476284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-22 20:29:44,Mọi người nhanh lên tới lượt ad!!,"7,9K","4,4K","3,3K",31,43,23,1,464 bình luậ,10157224682111284,/story.php?story_fbid=10157224682111284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-22 12:58:14,Troll vui không quạu nhá!,"6,9K","4,6K","2,2K",16,23,75,20,1.106 bình luậ,10157223980011284,/story.php?story_fbid=10157223980011284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-21 13:17:12,Còn may mắn phết,"9,1K","4,3K","4,5K",18,52,175,,411 bình luậ,10157220613901284,/story.php?story_fbid=10157220613901284&id=109071846283,Lưu
Hội Độc Thân,,2019-11-21 12:35:05,Lý do chắc ai cũng biết. Thôi! khỏi phải hóng Táo Quân 2020 rồi. :(,"3,6K",3K,122,10,23,325,98,337 bình luậ,10157220538101284,/story.php?story_fbid=10157220538101284&id=109071846283,Lưu
