source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Deep Love Acoustic Music,,2019-11-27 23:00:28,"Tại đây, hãy kể về mẹ của bạn.❤","8,9K","7,6K",49,1K,2,182,,2.875 bình luậ,1076392289368970,/story.php?story_fbid=1076392289368970&id=600739463600924,Lưu
"Deep Love Acoustic Music,Women+",Women+,2019-11-27 22:47:28,Ghen :),"2,2K","1,3K",775,44,3,26,1,183 bình luậ,1076664556008410,/story.php?story_fbid=1076664556008410&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 22:30:11,"Mười mấy năm cục súc với thiên hạ, giờ vì 1 người mà dịu dàng đến lạ thường. :)","3,1K","2,7K",311,63,3,87,3,345 bình luậ,1076405786034287,/story.php?story_fbid=1076405786034287&id=600739463600924,Lưu
"Deep Love Acoustic Music,Deep Zone Music Acoustic",Deep Zone Music Acoustic,2019-11-27 17:11:03,Vậy giờ ai là người cho em yên bình?,652,540,8,39,,64,1,59 bình luậ,1076637116011154,/story.php?story_fbid=1076637116011154&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 22:00:03,"Người đó trao cho tôi một nụ cười,  Tôi lại lỡ đưa cho người cả con tim.","6,3K","5,5K",122,307,1,363,1,582 bình luậ,1076411032700429,/story.php?story_fbid=1076411032700429&id=600739463600924,Lưu
"Deep Love Acoustic Music,Women+",Women+,2019-11-27 21:45:24,. Thích Cảm Giác Này Vãiii...!!!? 😂❤🌻,"3,3K","2,5K",285,404,7,111,8,731 bình luậ,1076580216016844,/story.php?story_fbid=1076580216016844&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 21:30:15,Ước gì có người dẫn mình đi ăn 😞,"2,1K","1,8K",121,24,2,87,1,245 bình luậ,1076401456034720,/story.php?story_fbid=1076401456034720&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 21:00:10,Hạnh phúc cực mạnh ❤,15K,13K,"1,7K",344,49,223,4,2.237 bình luậ,1076497456025120,/story.php?story_fbid=1076497456025120&id=600739463600924,Lưu
"Deep Love Acoustic Music,Women+",Women+,2019-11-27 20:52:12,Chả thế :),"2,1K","1,4K",571,26,5,34,,217 bình luậ,1076513596023506,/story.php?story_fbid=1076513596023506&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 20:00:27,"Sau này bạn sẽ hiểu, khi càng ngày càng lớn lên, mỗi ngày lại có nhiều sự thay đổi. Bạn sẽ chẳng còn cuống cuồng tìm người yêu nữa, sẽ chẳng còn suốt ngày nghĩ đến việc hẹn hò nữa, cũng chẳng dám ngó ngàng gì đến những buổi tụ tập bê tha nữa. Mà thứ bạn nghĩ sẽ là những đồng tiền làm ra, sức khỏe và tuổi tác của ba mẹ :)","6,8K",6K,39,439,3,302,,635 bình luậ,1076344606040405,/story.php?story_fbid=1076344606040405&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 19:00:25,"Nếu không ngại, thì cứ nắm lấy tay tôi. Tôi sẽ dắt tay bạn đi khắp phố phường, đi qua mọi nẻo đường. ❤",13K,12K,150,847,6,237,2,925 bình luậ,1076366289371570,/story.php?story_fbid=1076366289371570&id=600739463600924,Lưu
"Deep Love Acoustic Music,Women+",Women+,2019-11-27 18:25:30,Hình như chả ai cần tôi 😊,"1,1K",905,16,67,,151,,139 bình luậ,1076364902705042,/story.php?story_fbid=1076364902705042&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-27 18:00:28,"Lặng lẽ nhìn vài dòng tin nhắn cũ. Khẽ cười. Chúng ta của tháng năm đó, đã từng hạnh phúc, nhỉ?","6,3K","5,4K",237,202,3,505,1,955 bình luậ,1076301446044721,/story.php?story_fbid=1076301446044721&id=600739463600924,Lưu
"Deep Love Acoustic Music,Women+",Women+,2019-11-27 12:21:55,"Biển, bia, mồi ngon cùng người thương <3  Rất thích cảm giác này...",15K,14K,460,635,38,95,5,1.259 bình luậ,1076118186063047,/story.php?story_fbid=1076118186063047&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 23:00:00,Có 1 sự thật là đến giờ vẫn chưa quen ai nổi quá một năm =))),"4,9K","4,3K",374,56,3,233,,683 bình luậ,1074956319512567,/story.php?story_fbid=1074956319512567&id=600739463600924,Lưu
"Deep Love Acoustic Music,Deep Music",Deep Music,2019-11-26 20:30:44,🙂,"2,9K","1,9K",885,31,3,57,,199 bình luậ,1075576586117207,/story.php?story_fbid=1075576586117207&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 22:30:04,"Vốn dĩ chưa từng thuộc về nhau thì làm sao gọi là đánh mất, đúng không?",11K,10K,221,330,8,673,3,1.615 bình luậ,1074953166179549,/story.php?story_fbid=1074953166179549&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 22:00:38,Mong muốn được 1 lần nhậu thật say với người mình yêu❤,"6,1K","5,5K",220,285,4,64,,643 bình luậ,1074947732846759,/story.php?story_fbid=1074947732846759&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 21:30:06,Tôi làm gì muốn trở thành kẻ nặng tình đâu ...,"4,7K","4,1K",75,109,1,402,3,629 bình luậ,1074947939513405,/story.php?story_fbid=1074947939513405&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 21:00:39,❤,12K,11K,137,1K,7,350,3,1.414 bình luậ,1075418666132999,/story.php?story_fbid=1075418666132999&id=600739463600924,Lưu
"Deep Love Acoustic Music,Deep Music",Deep Music,2019-11-26 12:55:59,Nghiêm túc tìm người yêu để kịp đón giao thừa,"5,9K",5K,678,74,9,142,,555 bình luậ,1075429576131908,/story.php?story_fbid=1075429576131908&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 20:00:19,"Vẫn thỉnh thoảng mở nick người đó lên xem, xem họ onl từ lúc nào hay off được bao lâu rồi lẳng lặng đóng   cửa sổ chat lại. So với việc lấy hết can đảm ib để rồi nhận lại sự hời hợt vài câu trả lời thì có lẽ việc không ib vẫn là tốt nhất. Và đó cũng chính là việc tôi muốn bản thân mình phải làm được.",10K,"8,7K",172,342,6,764,3,1.261 bình luậ,1074977512843781,/story.php?story_fbid=1074977512843781&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 19:56:28,"Asia Artist Awards 2019 : Ánh sáng thì kém, dịch thì không dịch sub thì không :) , thảm đỏ chớp nhoáng ?",2K,"1,8K",120,29,1,64,1,94 bình luậ,1075375986137267,/story.php?story_fbid=1075375986137267&id=600739463600924,Lưu
"Deep Love Acoustic Music,Deep Music",Deep Music,2019-11-26 19:00:20,Tự nhiên hỏi làm chi 😢,"5,1K","3,8K",861,50,3,458,2,547 bình luậ,1075339052807627,/story.php?story_fbid=1075339052807627&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 19:00:13,"Cũng muốn có một tình yêu như thế, cùng nhau làm những điều đơn giản nhất.❤",22K,18K,266,"3,5K",11,692,8,3.271 bình luậ,1074989482842584,/story.php?story_fbid=1074989482842584&id=600739463600924,Lưu
"Deep Love Acoustic Music,Deep Music",Deep Music,2019-11-26 13:02:55,cu đơn ló tếk,"8,1K","4,9K","2,8K",26,5,289,1,1.118 bình luậ,1075273259480873,/story.php?story_fbid=1075273259480873&id=600739463600924,Lưu
Deep Love Acoustic Music,,2019-11-26 18:00:11,"Tôi thích mình của bây giờ, có buồn thì im lặng, vui thì kể ra, nhớ thì cũng im lặng, có khóc thì cũng kiềm chế, không than vãn, dù có muốn cũng im lặng. Tôi lại thích cái cách đem nỗi đau của ngày trước ra cào xé tim mình. Dù không muốn nhưng lòng vẫn nghĩ. Dù rất đau nhưng không thể quên đi.","7,9K","6,9K",85,416,,464,1,903 bình luậ,1074949822846550,/story.php?story_fbid=1074949822846550&id=600739463600924,Lưu
