source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Thăng Fly Comics,,2019-11-26 11:27:23,Tình hình Seagames ở Philippines hiện nay:,12K,8K,"3,8K",29,16,167,5,114 bình luậ,2591270240942491,/story.php?story_fbid=2591270240942491&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-24 20:29:46,,12K,"6,9K","4,8K",25,22,460,11,235 bình luậ,2587382317997950,/story.php?story_fbid=2587382317997950&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-24 19:59:40,"Quái vật này ác ghê!!! Nó bắt, nó ép mình xấu xí, không cua được gái đó các bạn ơi! Ahuhu! May mà có Nivea Men bùn khoáng sẽ cứu chúng ta!! Lấy lại vẻ tự tin và gương mặt không thoáng mụn!!! #NIVEAMEN #DETOXMUD #BUNKHOANG #DANGMATPHAIMANH",4K,3K,860,16,8,49,3,45 bình luậ,2587322344670614,/story.php?story_fbid=2587322344670614&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-21 21:09:08,Táo Quân.,95K,64K,"6,9K",1K,151,23K,32,832 bình luậ,2580220462047469,/story.php?story_fbid=2580220462047469&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-20 18:17:50,<3 to thầy Park Hang-seo.,Thăng Fly Comics và 15K người khác,12K,"2,5K","1,2K",14,13,2,67 bình luậ,2577360142333501,/story.php?story_fbid=2577360142333501&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-19 21:07:15,"Có tin cuối trận tôi tặng cho chai dầu gội với cái lược không, ông trọng tài?",13K,"8,9K","3,9K",185,13,93,27,96 bình luậ,2575260932543422,/story.php?story_fbid=2575260932543422&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-19 20:29:35,Hay quá Lâm ơiiiiiiiiiiii!! 100 triệu đang chờ!!!,12K,10K,"1,2K",969,16,6,,118 bình luậ,2575183245884524,/story.php?story_fbid=2575183245884524&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-18 17:53:24,"Các bạn Thái Lan làm gì có ""nằm vùng"" như Việt Nam :3",Thăng Fly Comics và 15K người khác,"9,2K","5,7K",52,33,242,4,186 bình luậ,2572532376149611,/story.php?story_fbid=2572532376149611&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-18 16:59:09,,6K,"3,9K","1,8K",15,18,94,1,73 bình luậ,2551833124886203,/story.php?story_fbid=2551833124886203&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-17 17:09:08,Chỉ biết hận người nào phát minh ra Karaoke mà ai cũng mê #tuoitrecuoi #pikalong,"1,2K",798,424,13,3,8,5,45 bình luậ,2569883109747871,/story.php?story_fbid=2569883109747871&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-15 07:00:10,Good morning.,10K,"7,4K","3,2K",36,16,175,1,109 bình luậ,2561865860549596,/story.php?story_fbid=2561865860549596&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-14 21:57:03,Hãy quen dần với nỗi lo khi gặp Việt Nam đi nhé. UAE và bạn bè Tây Á.,11K,"7,5K","3,4K",117,11,29,,76 bình luậ,2561530023916513,/story.php?story_fbid=2561530023916513&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-14 21:55:30,Mến khách tí thôi các bạn 😌,"9,7K","7,2K","2,3K",72,8,53,1,100 bình luậ,2561524020583780,/story.php?story_fbid=2561524020583780&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-14 20:52:03,Tôi còn không tin nổi cú sút đó là của Linh 😮😮,11K,"8,8K","1,9K",350,13,11,,181 bình luậ,2561282157274633,/story.php?story_fbid=2561282157274633&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-13 14:44:33,Tạm biệt cậu Bảnh.  Các em cậu ở nhà sẽ gìn giữ bản sắc múa quạt cho cậu.,12K,"8,6K","3,8K",46,21,279,,126 bình luậ,2556239224445593,/story.php?story_fbid=2556239224445593&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-09 20:00:57,Không phải lúc này đâu!! Xem thêm những tình huống dỡ khóc dỡ cười tại đây nhé: https://bit.ly/34KOhLo,"Thăng Fly Comics và 6,9K người khác","4,2K","2,5K",16,8,176,2,131 bình luậ,2545199218882927,/story.php?story_fbid=2545199218882927&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-08 19:23:14,Nghe nói giờ người ta làm phim về vụ này luôn 😂,16K,"9,1K","7,2K",34,27,421,4,401 bình luậ,2543096612426521,/story.php?story_fbid=2543096612426521&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-08 10:45:08,,18K,12K,6K,126,31,111,7,366 bình luậ,2542356582500524,/story.php?story_fbid=2542356582500524&id=530229647046571,Lưu
Thăng Fly Comics,,2019-11-05 19:00:38,,11K,"7,4K","3,6K",46,14,174,3,237 bình luậ,2534583726611143,/story.php?story_fbid=2534583726611143&id=530229647046571,Lưu
