source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Hoa Nhật Huỳnh,,2019-11-27 18:17:02,Livestream sương sương,"2,1K","1,7K",58,376,3,2,3,1.070 bình luậ,439366173428708,/story.php?story_fbid=439366173428708&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-25 19:53:37,Dọn nhà sấp mặt giờ mới có thời gian stream Y_Y,925,679,24,216,2,2,2,547 bình luậ,975201432840566,/story.php?story_fbid=975201432840566&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-24 17:06:41,Truyền thuyết kể rằng những ai đọc cái stt này mà like và share thì max lv dễ thương :)),"1,4K","1,1K",42,281,,1,2,749 bình luậ,418057665750691,/story.php?story_fbid=418057665750691&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-23 21:27:54,Alo Alo bà con nghe rõ trả lời Alo. Đang đánh rank mạng gank mất Top mưa với gió huhu Anh em vào xem live like lại cái nàoo <3,865,671,11,182,,1,,623 bình luậ,2580987575471669,/story.php?story_fbid=2580987575471669&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-23 18:16:42,Cô gái rank vàng trong làng ĐTCL =)))) Try hard lên BK thôi anh chị em,1K,842,21,217,,1,,480 bình luậ,591434418336798,/story.php?story_fbid=591434418336798&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-23 17:18:23,Tôi đây chứ ai 🤣,680,568,84,23,2,2,1,31 bình luậ,963632854016701,/story.php?story_fbid=963632854016701&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-22 06:51:36,Sàng buổi cháoo =))) Cày rank sáng sớm nàoo TĐ im coming,"2,2K","1,8K",65,302,5,2,2,1.446 bình luậ,408947103317016,/story.php?story_fbid=408947103317016&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-21 20:42:36,Đồng đoàn gaming tìm đường lên đách thấu =))),"1,6K","1,3K",40,232,,1,,687 bình luậ,2557892884430545,/story.php?story_fbid=2557892884430545&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-21 06:26:04,Con gà gáy le té le te sáng rồi ai ơi. Dậy sớm đánh rank đánh rank sáng rồi ài ờii =)),"1,7K","1,4K",52,256,3,1,4,949 bình luậ,506690333254725,/story.php?story_fbid=506690333254725&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-19 22:03:13,"Xong là comeback ngay, xong là combat ngay :))","1,4K","1,1K",37,249,2,2,3,643 bình luậ,436462263914370,/story.php?story_fbid=436462263914370&id=199347407111920,Lưu
Hoa Nhật Huỳnh,,2019-11-19 13:32:36,"Trời âm u, mây mịt mù, bàn chân Hoa, leo cao thủ =))","1,7K","1,4K",54,271,3,1,1,1.122 bình luậ,435752360468319,/story.php?story_fbid=435752360468319&id=199347407111920,Lưu
