source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
CẨM LY,,2019-11-27 16:39:53,"Update tình hình hiện tại cho các bạn yên tâm. MV Ngoại Ơi Con Về triệu view đã trở lại bình thường, tuy mất clip nho nhỏ rồi nhưng ko đáng kể bằng clip ‘Nhớ’ 400k views... sẽ cố gắng trong thời gian sớm nhất.  Hy vọng mn ủng hộ tinh thần bằng cách đưa MV Tấm Ảnh Không Hồn lên triệu view cho Chị nhà mình vui vẻ phấn chấn hơn nào mn ơiiiiii  Còn ai chưa Sub thì hãy nhanh lên để đón chờ clip mới nữa nha.  Http://youtube.com/MinhVyCamLy93 -Ad-","2,1K","1,7K",,329,4,2,,227 bình luậ,10157376608326201,/story.php?story_fbid=10157376608326201&id=131117701200,Lưu
CẨM LY,,2019-11-27 13:16:41,,"2,4K","1,9K",4,227,19,271,,395 bình luậ,10157376345206201,/story.php?story_fbid=10157376345206201&id=131117701200,Lưu
CẨM LY,,2019-11-26 20:35:16,Sau nhiều lời năn nỉ ỉ ôi than lên khóc xuống của Fc nhà mình thì Anh Chị Tư nhà mình đã đồng ý phá lệ ‘chiều’ theo ý fans mà hát phòng trà thêm một đêm nữa rồi nè mọi người.  Trong không khí se lạnh đón chờ Noel mà đến phòng trà xem chị Tư hát thì ko còn lời nào có thể diễn tả được cảm xúc đó... hãy đến để nghe và cảm nhận bằng âm nhạc của chị Tư  nhé!  15-12 phòng trà Đồng Dao ❤️❤️❤️❤️ -Ad-,"4,6K",4K,7,604,12,2,,405 bình luậ,10157373989081201,/story.php?story_fbid=10157373989081201&id=131117701200,Lưu
CẨM LY,,2019-11-26 12:47:39,Ôi Ta buồn- một mình- Ta đi lang thang khắp mọi nơi...,"5,9K","5,1K",68,665,9,1,,472 bình luậ,10157373264421201,/story.php?story_fbid=10157373264421201&id=131117701200,Lưu
CẨM LY,,2019-11-24 11:05:50,Tới Chủ Nhật nữa rồi nè mn ơiiiiiii  Kênh này có đủ vui buồn hết vào xem nào mn  Http://youtube.com/MinhVyCamLy93,2K,"1,5K",165,289,,,,338 bình luậ,10157367405061201,/story.php?story_fbid=10157367405061201&id=131117701200,Lưu
CẨM LY,,2019-11-22 19:10:15,Khoảnh khắc kỷ niệm của ngày 20.11.2019  CẨM LY cùng các học trò THE VOICE KIDS 20.11.2019 https://youtu.be/lz4pLws0koc,"1,3K",1K,6,307,,,,291 bình luậ,10157361977291201,/story.php?story_fbid=10157361977291201&id=131117701200,Lưu
CẨM LY,,2019-11-21 22:23:36,20/11 của mình đây! Cảm ơn mấy Em và các Con nhé!,"4,1K","3,5K",3,589,6,,,310 bình luậ,10157359515746201,/story.php?story_fbid=10157359515746201&id=131117701200,Lưu
CẨM LY,,2019-11-21 19:34:33,"20-11, đám khỉ con đã đổ bộ rồi❤️❤️❤️❤️","5,7K","4,5K",54,"1,1K",13,2,4,3.361 bình luậ,2312160349075530,/story.php?story_fbid=2312160349075530&id=131117701200,Lưu
CẨM LY,,2019-11-20 19:19:21,20:00 trực tiếp đài Bến Tre chương trình bế mạc Lễ Hội Dừa Các bạn nhớ đón xem!  Trong thời gian chờ đợi cùng xem lại TẤM ẢNH KHÔNG HỒN nhé!  #TấmẢnhKhôngHồn_CẩmLy  #TâmnhKhongHon_CamLy  https://youtu.be/HRU-Q5smxdU,5K,"4,3K",3,627,7,,,411 bình luậ,10157356270951201,/story.php?story_fbid=10157356270951201&id=131117701200,Lưu
CẨM LY,,2019-11-17 11:56:04,Chủ nhật làm gì hả cả nhà ???? #TấmẢnhKhôngHồn_CẩmLy #Tamanhkhonghon_CamLy #TAKH  https://youtu.be/HRU-Q5smxdU -Ad-,2K,"1,5K",215,318,2,,,405 bình luậ,10157346589846201,/story.php?story_fbid=10157346589846201&id=131117701200,Lưu
CẨM LY,,2019-11-16 15:52:50,Dòm quen quá mà ko biết ai???? Cũng ko hiểu đang làm gì???? Mọi người ai muốn biết hãy theo dõi chương trình ‘Tối Chủ Nhật Vui Vẻ’ phát sóng sắp tới nhé!  Còn bây giờ hãy cùng xem lại  #TấmẢnhKhôngHồn_CẩmLy nào...  https://youtu.be/HRU-Q5smxdU -Ad-,2K,"1,6K",44,352,1,,,387 bình luậ,10157343797926201,/story.php?story_fbid=10157343797926201&id=131117701200,Lưu
CẨM LY,,2019-11-15 11:50:49,"Hôm qua đi quay, nhận được hộp quà dễ thương mà còn thiệt là ngọt lịm nè!","5,3K","4,7K",9,609,26,,1,394 bình luậ,10157340474886201,/story.php?story_fbid=10157340474886201&id=131117701200,Lưu
CẨM LY,,2019-11-15 10:33:22,"Có ai chưa xem ko mn ơiiiiii Hoặc có ai xem rồi mà xem ít ko nè, xem ít là buồn ơi buồn, buồn như tấm hình này nè! -Ad-  TẤM ẢNH KHÔNG HỒN - CẨM LY | #TấmẢnhKhôngHồn #TamAnhKhongHon #TAKH https://youtu.be/HRU-Q5smxdU",11K,10K,35,983,9,1,1,568 bình luậ,10157340321171201,/story.php?story_fbid=10157340321171201&id=131117701200,Lưu
CẨM LY,,2019-11-13 21:17:03,"1 tiếng đồng hồ được 4.444 lượt xem ❤️❤️❤️❤️ Mọi người nhớ xem nhiều nhiều nữa nhé!  #TấmẢnhKhôngHồn  #TamAnhKhongHon  #TAKH  #CamLy  https://youtu.be/HRU-Q5smxdU Cám ơn một bạn đã gửi hình nhé, dẫu biết canh con số này rất khó 😰 -Ad-","4,3K","3,6K",11,603,4,,,461 bình luậ,10157335397421201,/story.php?story_fbid=10157335397421201&id=131117701200,Lưu
CẨM LY,,2019-11-13 19:00:16,Siêu phẩm ‘TẤM ẢNH KHÔNG HỒN’ mới ra lò còn nóng hổi. Mọi người cùng quạt cùng xem cho nóng càng thêm nóng nào!!!!!  Cùng share share share share nào nào 🥳🥳🥳🥳 TẤM ẢNH KHÔNG HỒN - CẨM LY  #TấmẢnhKhôngHồn  #TamAnhKhongHon  #TAKH  https://youtu.be/HRU-Q5smxdU -Ad-,2K,"1,5K",4,497,6,,,622 bình luậ,10157335148631201,/story.php?story_fbid=10157335148631201&id=131117701200,Lưu
CẨM LY,,2019-11-12 20:30:17,"Lịch quay ngày 14/11 chương trình Chủ Nhật Vui Vẻ  sẽ đổi giờ quay thành 12:00 (thay vì 14:00) các bạn chú ý đến sớm hơn nhé! Ngày 20/11 Bế Mạc Lễ Hội Dừa Bến Tre. (có trực tiếp)  Ngày mai đừng quên 19:00 có siêu phẩm TẤM ẢNH KHÔNG HỒN nha, mọi người nhớ đi làm về sớm, chuẩn bị đồ ăn thức uống, cộng thêm chăn mền hoặc rủ rê gia đình bè bạn cùng xem chứ lần đầu xem một mình có lẽ sẽ hơi sợ đấy nhé! 😅 Nhưng xem tầm vài trăm lần thì hết sợ và mê man thôi à 😘 -Ad-","3,2K","2,7K",12,508,5,,,459 bình luậ,10157332403821201,/story.php?story_fbid=10157332403821201&id=131117701200,Lưu
