source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
"The Men,The Men",The Men,2019-11-26 09:42:50,"Sau chuyến lưu diễn tại Mỹ này rồi về ra bài mới được không nhỉ 😁😁 #LeHoang #TienDung #TheMen #LeHoangTheMen #TienDungTheMen #TheMenMusicLịch tháng 11 tại Us đã chốt, còn lịch cuối tháng 12 nữa là xong năm 2019. Trở lại và tưng bừng chút cho khán giả đỡ nhớ ^^ 🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗 #LeHoang #TienDung #PhamQuynhAnh #LeHoangTheMen #TienDungTheMen #TheMen #TheMenMusic",The Men và 839 người khác,718,3,116,3,,,97 bình luậ,2832150893471060,/story.php?story_fbid=2832150893471060&id=358986414120866,Lưu
The Men,,2019-11-25 19:39:39,Ba đi diễn rồi ba về vs con nha 😘 😀 Bắt đầu chuỗi ngày lưu diễn vòng quanh nước Mỹ. #LeHoang #TheMen #LeHoangTheMen #TheMenMusic Instagram: https://www.instagram.com/themen.band/,3K,"2,7K",7,273,2,,,112 bình luậ,2830731513612998,/story.php?story_fbid=2830731513612998&id=358986414120866,Lưu
The Men,,2019-11-23 20:16:17,Một chút âm nhạc cho thêm suy tư 🎶 #YTLĐDQ #TienDung #TheMen #TienDungTheMen #TheMenMusic istagram: https://www.instagram.com/themen.band/,"The Men và 1,7K người khác","1,5K",8,175,3,,,135 bình luậ,2825977630755053,/story.php?story_fbid=2825977630755053&id=358986414120866,Lưu
The Men,,2019-11-22 19:00:00,"Lâu lâu đi đá sân khách, không có đồng đội #Viethue đi cùng 😂😂 🍾🍾🍾🍾🍾🍾🍾🍾🍾🍾 #LeHoang #TheMen #LeHoangTheMen #TheMenMusic 😁 instagram: https://www.instagram.com/themen.band/","4,1K","3,9K",28,145,4,,,75 bình luậ,2823395404346609,/story.php?story_fbid=2823395404346609&id=358986414120866,Lưu
"The Men,The Men",,2019-11-21 20:00:01,"Trong tim anh, em là... 😁 #TheMen #LeHoang #TienDung #LeHoangTheMen #TienDungTheMen #TheMenMusic 👉 Instagram: https://www.instagram.com/themen.band/",The Men và 2K người khác,"1,8K",6,172,1,2,,87 bình luậ,2820960577923425,/story.php?story_fbid=2820960577923425&id=358986414120866,Lưu
The Men,,2019-11-20 09:52:01,"Mừng ngày nhà giáo Việt Nam 2️⃣0️⃣➖1️⃣1️⃣ xin gửi những bó hoa tươi thắm nhất đến các thầy cô 💐💐💐🌱🌹🌱🌹🌱💐💐💐 Kính chúc tất cả các thầy cô luôn luôn mạnh khỏe, tâm huyết với nghề, luôn là người chèo lái đưa các thế hệ học sinh đến với những bến bờ ước mơ 🐥🐥🐥🐥🐥🐥🐥🐥🐥🐥🐥 #HAPPYVIETNAMTEACHERSDAY #TheMen #LeHoang #TienDungx #LeHoangTheMen #TienDungTheMen",2K,"1,8K",6,195,3,,,78 bình luậ,2818011141551702,/story.php?story_fbid=2818011141551702&id=358986414120866,Lưu
The Men,,2019-11-19 19:26:31,Thắng 2:0 đi cho nó chẵn 👊👊👊 🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳 #vietnamvodich #TheMen #LeHoang #TienDung #LeHoangTheMen #TienDungTheMen,"1,9K","1,7K",49,149,4,,,79 bình luậ,2816535651699251,/story.php?story_fbid=2816535651699251&id=358986414120866,Lưu
The Men,,2019-11-18 20:17:02,Người ta chỉ có thể sống cuộc đời mình bằng cách nhìn về phía trước ⬆️ Nhưng lại chỉ có thể hiểu được nó khi nhìn về phía sau ⬇️ 🐒🐒🐒🐒🐒🐒 #TienDung #TienDungTheMen #TheMen #TheMenMusic,"The Men và 1,9K người khác","1,7K",11,170,4,,,118 bình luậ,2814346385251511,/story.php?story_fbid=2814346385251511&id=358986414120866,Lưu
The Men,,2019-11-16 20:30:03,Nếu biết trước tương lai.... anh đã chẳng yêu em Nhưng con tim anh không thể quên được em người ơi.... 😞😞😞😞😞😞😞 #LeHoang #TienDung #Goitenemtrongdem #LeHoangTheMen #TienDungTheMen #TheMen #TheMenMusic,"The Men và 2,8K người khác","2,5K",17,248,5,69,,136 bình luậ,2809658712386945,/story.php?story_fbid=2809658712386945&id=358986414120866,Lưu
The Men,,2019-11-15 09:00:00,"Dành cho những bạn hỏi ""bao giờ có lịch diễn ở Sài Gòn vậy anh"" vậy thì 👉👉 16/11 này cùng The Men đến 162 Nguyễn Văn Lượng, P17, Q.Gò Vấp, TP.HCM nhé 😉😉😉 #LeHoang #TienDung #LeHoangTheMen #TienDungTheMen #TheMen #TheMenMusic","The Men và 1,6K người khác","1,4K",11,146,3,1,,125 bình luậ,2804765312876285,/story.php?story_fbid=2804765312876285&id=358986414120866,Lưu
The Men,,2019-11-12 20:38:55,"Đứng trên vai của ba, con sẽ là người khổng lồ 👶👱 🐓🐥🐓🐥🐓🐥🐓🐥🐓🐥🐓🐥🐓🐥 #LeHoang #Hy #LeHoangTheMen #TheMen #TheMenMusic","The Men và 2,9K người khác","2,6K",16,255,7,,,112 bình luậ,2800835476602602,/story.php?story_fbid=2800835476602602&id=358986414120866,Lưu
The Men,,2019-11-08 20:12:48,Đưa cô bạn thân đi biển :)  🐥🐥🐥🐥🐥🐥🐥🐥🐥🐥 #TienDung #Milk #TienDungTheMen #TheMen #TheMenMusic,The Men và 11K người khác,10K,74,728,11,,,231 bình luậ,2791600810859402,/story.php?story_fbid=2791600810859402&id=358986414120866,Lưu
The Men,,2019-11-06 20:00:03,Xin em đừng khóc khi anh không ở bên Xin em đừng khóc khi đôi ta giận hờn Đừng để nước mắt xua đi mọi niềm vui Hãy để nụ cười nở trên môi của em  💗 💗 💗 💗 💗  #LeHoang #TienDung #LeHoangTheMen #TienDungTheMen #LoiAnhMuonNoi #TheMen #TheMenMusic,"The Men và 7,7K người khác","6,8K",29,766,8,147,,374 bình luậ,2786958134657003,/story.php?story_fbid=2786958134657003&id=358986414120866,Lưu
The Men,,2019-11-04 20:25:21,,"1,1K",980,6,158,3,,,53 bình luậ,2782724161747067,/TheMenMusic/photos/a.375894672430040/2782724161747067,Lưu
