source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
,,2019-11-27 10:44:59,,,,,,,,,,2617499404964065,/ufi/reaction/profile/browser/?ft_ent_identifier=2617498551630817&refid=17&_ft_=top_level_post_id.2617499404964065%3Atl_objid.2617499404964065%3Apage_id.148959868484710%3Aphoto_attachments_list.%5B2617511508296188%2C2617515518295787%2C2617507651629907%2C2617507934963212%5D%3Aphoto_id.2617511508296188%3Astory_location.4%3Astory_attachment_style.new_album%3Atagged_locations.266788663968885%3Apage_insights.%7B%22148959868484710%22%3A%7B%22page_id%22%3A148959868484710%2C%22actor_id%22%3A148959868484710%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1574826299%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B2617511508296188%2C2617498551630817%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A148959868484710%2C%22page_id%22%3A148959868484710%2C%22post_id%22%3A2617511508296188%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A148959868484710%2C%22page_id%22%3A148959868484710%2C%22post_id%22%3A2617498551630817%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%2C%22266788663968885%22%3A%7B%22page_id%22%3A266788663968885%2C%22actor_id%22%3A148959868484710%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22role%22%3A4%2C%22sl%22%3A4%7D%7D%3Athid.148959868484710%3A306061129499414%3A43%3A0%3A1575187199%3A7874369108611106425&__tn__=%2AW-R#footer_action_list,
Khắc Việt Singer,,2019-11-27 18:30:41,"Có lẽ trên đời này không có kỳ tích, nhưng mọi người vẫn quen chờ đợi, chờ đợi kỳ tích xảy ra... 🥺 #CauHoi #LamVu #KhacViet",889,813,7,66,,3,,52 bình luậ,2615365818510757,/story.php?story_fbid=2615365818510757&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-26 18:30:48,"Là con gái, đừng bao giờ ngốc nghếch chạy theo thứ tình yêu đơn phương mù quáng, thứ tình cảm đó mãi mãi không thuộc về chính mình.😌 #KhacViet #Ngoc","Khắc Việt Singer và 3,9K người khác","3,5K",18,226,3,142,,100 bình luậ,2577850802262259,/story.php?story_fbid=2577850802262259&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-25 20:00:08,"Vì yêu quá nhiều, nhiều đến mức những lời dối trá qua tai, biết là sai là lừa dối nhưng vẫn mỉm cười mà gật đầu tin tưởng. Anh hay bảo em ngốc, ừ thì em chỉ giả vờ ngốc để tin anh. 😥 #KhacViet #YeuNhamNguoi","2,1K","1,9K",1,143,1,33,,54 bình luậ,2577855148928491,/story.php?story_fbid=2577855148928491&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-24 14:47:59,"Tình yêu là đi đâu cũng được, miễn là đi cùng nhau, ở đâu cũng được, miễn là ở cùng nhau.",14K,13K,56,807,7,4,,168 bình luậ,2611111255602880,/story.php?story_fbid=2611111255602880&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-23 20:07:50,Đến khi nào anh mới tìm được 1 người đã yêu anh như em...  #KhacViet #DenKhiNao,"5,9K","5,4K",23,360,6,143,2,130 bình luậ,2577842648929741,/story.php?story_fbid=2577842648929741&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-22 20:00:53,Kẻ thứ ba dù đến sau hay đến trước vẫn chỉ là kẻ ngốc #KhacViet #SauBaoNam,"2,7K","2,4K",15,119,2,94,,72 bình luậ,2577853432261996,/story.php?story_fbid=2577853432261996&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-22 10:57:50,"New York ngày quay trở lại .. Times Square, là 1 địa điểm nếu có điều kiện, bạn nên đến 1 lần trong đời, 3 ngày ở  Las Vegas thì chẳng chụp kiểu ảnh nào, đến New York cái là phải lao vào cái không khí này ngay.","4,8K","4,5K",13,226,2,,,83 bình luậ,2605978349449504,/story.php?story_fbid=2605978349449504&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-21 18:30:10,Từ bỏ tình yêu đó Sẽ khiến trái tim này càng đau thêm... #KhacViet #TuBo #PhimnganAnhYêuEm,"5,8K","5,1K",30,275,4,299,1,177 bình luậ,2604092916304714,/story.php?story_fbid=2604092916304714&id=148959868484710,Lưu
Khắc Việt Singer,,2019-11-21 09:11:26,"Do có 1 số thay đổi về cuộc sống nên tớ cần đổi nhà lớn hơn, tớ bán căn hộ tại Galaxy 9, số 9, Nguyễn Khoái, P1, Quận 4, rất thuận tiện cho việc đi lại, sang quận 1 có 5 phút, qua quận 7, hay sang quận 8, quận 2, cũng rất gần, như các bạn biết đường xá, thì biết quân 4 thuận tiện và tiện ích như thế nào, chung cư sạch sẽ cao cấp, nhà 93m2, 3 phòng ngủ, sổ hồng chính chủ tên tớ, Nguyễn Khắc Việt.  Ai có nhu cầu mua thực sự liện hệ . 0915.98.5678 Giá cả thương lượng, có thể hỗ trợ các bạn về ngân hàng.  Xin Cảm Ơn.  Dưới đây là hình ảnh và Link Youtube đã từng đến thăm nhà tớ các bạn tham khảo, giá cả thương lượng . Ai mua Việt sẽ để lại toàn bộ nội thất và đồ dùng, chỉ việc dọn vào ở, nhà được decor làm sàn gỗ, đồ dùng toàn đồ Việt cầm từ Mỹ về.  https://youtu.be/QLWk3r5tnmI","2,1K","2,1K",8,62,13,,,42 bình luậ,2603611469686192,/story.php?story_fbid=2603611469686192&id=148959868484710,Lưu
