source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Miu Lê,,2019-11-23 22:12:57,,"6,7K","5,7K",32,938,5,2,,154 bình luậ,2487786714796250,/miule.official/photos/a.1466897383551860/2487786714796250,Lưu
Miu Lê,,2019-11-23 22:11:54,,"3,4K","2,9K",21,572,,,,65 bình luậ,2487785144796407,/miule.official/photos/a.1467023983539200/2487785144796407,Lưu
Miu Lê,,2019-11-22 21:46:26,Nay mình đi tập muộn! Mí bạn ngủ ngon hén💋,"4,7K","4,2K",42,474,12,,,107 bình luậ,2486849051556683,/story.php?story_fbid=2486849051556683&id=1462327057342226,Lưu
Miu Lê,,2019-11-20 19:09:14,Giá Như Cô Ấy Chưa Xuất Hiện ????? Mà cô ấy là aiiiiiii ?????? Mọi người vào xem để giúp Miu tìm ra cô ấy nào 😜 Đừng quên Share và Like kênh youtube của Miu nhé ❤️ #GiaNhuCoAyChuaXuatHien #GNCACXH #MiuLe,933,763,7,160,3,,,69 bình luậ,2484846341756954,/story.php?story_fbid=2484846341756954&id=1462327057342226,Lưu
Miu Lê,,2019-11-13 21:05:03,Cùng Miu khám phá hậu trường của #GNCACXH nhé cả nhà  🥳🥳🥰🥰 #GiaNhuCoAyChuaXuatHien #BTS #MiuLe,960,799,14,145,1,1,,62 bình luậ,2478366275738294,/story.php?story_fbid=2478366275738294&id=1462327057342226,Lưu
Miu Lê,,2019-11-12 20:25:24,"Nay mình đi tập gym, lúc vô sauna mình được nói chuyện với 1 cô kia! Cô khoảng năm mươi mấy tuổi rồi! Cô nói từ ngày cô đi tập gym cô thấy cô đỡ nhức mỏi trong người đi nhiều! Nghe vậy tự nhiên mình được vui lây! Thiệt luôn❤️ cái mình nghĩ: làm gì làm, sức khoẻ vẫn quan trọng hơn hết!❤️ mọi người cố gắng giữ gìn sức khoẻ thật tốt nhé! ❤️  Trộm vía, Miu khoẻ như 🐃 á mọi người❤️","5,6K",5K,71,581,15,1,,129 bình luậ,2477480762493512,/story.php?story_fbid=2477480762493512&id=1462327057342226,Lưu
