source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
YanBi,,2019-11-27 18:07:43,Tối thứ 7 máu chảy về Shi cùng Yanbi nhé ae ơiii,24,17,,6,1,,,Bình luậ,2575512595868414,/story.php?story_fbid=2575512595868414&id=161424453889946,Lưu
YanBi,,2019-11-26 18:54:24,Its a wrap ,26,24,,2,,,,1 bình luậ,2803335203032178,/yanbi.official/photos/a.500712256627829/2803335203032178,Lưu
YanBi,,2019-11-26 13:47:19,Im a big fan of FOMOTôi là một người hâm mộ lớn của FOMO,36,28,4,4,,,,Bình luậ,2802879976411034,/story.php?story_fbid=2802879976411034&id=161424453889946,Lưu
YanBi,,2019-11-26 08:48:49,Mùng 1 may mắn nhé aeee,8,8,,,,,,Bình luậ,2802463339786031,/yanbi.official/photos/a.500712256627829/2802463339786031,Lưu
YanBi,,2019-11-26 08:47:08,,17,14,2,1,,,,Bình luậ,2802460693119629,/story.php?story_fbid=2802460693119629&id=161424453889946,Lưu
YanBi,,2019-11-25 21:42:38,Việt Nam đẹp vô vàn ,16,16,,,,,,1 bình luậ,2801400796558952,/yanbi.official/photos/a.500712256627829/2801400796558952,Lưu
YanBi,,2019-11-25 17:18:53,,23,20,1,2,,,,Bình luậ,2800914666607565,/story.php?story_fbid=2800914666607565&id=161424453889946,Lưu
YanBi,,2019-11-25 06:16:14,"Buồn ở đây là không thể cùng nhau đi đến đoạn kết đẹp của 1 con đường mà tất cả ae chúng ta đã tạo ra. Nhưng giờ mà bỏ cuộc thì lại có lỗi với những gì ae đã cùng bắt đầu, từ những nốt nhạc, chiếc demo đầu tiên vang lên. Đừng lo, em hứa sẽ cố gắng hoàn thiện nó thật tốt, bro:)  ",19,18,,,,1,,Bình luậ,2799951940037171,/yanbi.official/photos/a.500712256627829/2799951940037171,Lưu
YanBi,,2019-11-25 06:09:45,"Buồn ở đây là không thể cùng nhau đi đến đoạn kết đẹp của 1 con đường mà tất cả ae chúng ta đã tạo ra. Nhưng giờ mà bỏ cuộc thì lại có lỗi với những gì ae đã cùng bắt đầu, từ những nốt nhạc, chiếc demo đầu tiên vang lên. Đừng lo, em hứa sẽ cố gắng hoàn thiện nó thật tốt, bro:)",27,25,,2,,,,Bình luậ,2799942223371476,/yanbi.official/photos/a.500712256627829/2799942223371476,Lưu
YanBi,,2019-11-24 19:35:37,,40,38,,2,,,,Bình luậ,2798749863490712,/yanbi.official/photos/a.500712256627829/2798749863490712,Lưu
YanBi,,2019-11-23 23:25:59,#newcollab #teddydoox,6,6,,,,,,1 bình luậ,2796830700349295,/story.php?story_fbid=2796830700349295&id=161424453889946,Lưu
"YanBi,MR.A",MR.A,2019-11-23 20:35:31,Anh ấy đang trên con đường trở thành thần tượng của tôi. Đàn anh chính con nhà bà hiệu 😍😍😍OVER N OVER PART 3 #MRA #AYO #OVERNOVER #PART3 #YOUNGMUSIC #FREEFLOW #YMNFF,22,22,,,,,,1 bình luậ,2796674633698235,/story.php?story_fbid=2796674633698235&id=161424453889946,Lưu
YanBi,,2019-11-23 11:07:15, ,23,22,,1,,,,Bình luậ,2795604300471935,/yanbi.official/photos/a.500712256627829/2795604300471935,Lưu
