source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
"YAN KPOP,YAN TV",YAN TV,2019-10-11 18:40:00,"VUỐT TÓC SAU ĐEO KÍNH ĐỒ 😆CÒN PHẢI NÓI, CHỒNG TUI KHÔNG BAO GIỜ LỠ HẸN 😘",131,108,7,16,,,,Bình luậ,2185190654920138,/story.php?story_fbid=2185190654920138&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 17:36:34,Chồng mình vừa giàu vừa giỏi các bạn ạ 👏LẦM LẦM LÌ LÌ CHỨ ĐẠI GIA NGẦM ĐẤY NHÁ 😎,85,72,7,6,,,,1 bình luậ,2185090508263486,/story.php?story_fbid=2185090508263486&id=327489810690241
YAN KPOP,,2019-10-11 17:42:55,"Xuất sắc quá anh ơi, ai làm được như anh chứ 😍",80,67,2,11,,,,1 bình luậ,2185071631598707,/story.php?story_fbid=2185071631598707&id=327489810690241
YAN KPOP,,2019-10-11 17:09:08,"AB6IX CÓ WORLD TOUR ĐẦU TIÊN CHỈ 6 THÁNG SAU KHI DEBUT ""6IXENSE"" world tour bắt đầu với đêm diễn khai màn vào ngày 09 - 10/11 tại KSPO Dome, Hàn Quốc. Bên cạnh đó, vào cuối tháng 11, AB6IX sẽ đến Việt Nam tham dự lễ trao giải AAA 2019.",153,133,,20,,,,Bình luậ,2185028434936360,/story.php?story_fbid=2185028434936360&id=327489810690241
YAN KPOP,,2019-10-11 16:09:20,Hình ảnh hiếm hoi của G-Dragon tại lễ cưới của chị gái Kwon Dami hôm nay 💖,"1,4K","1,2K",27,165,1,,,27 bình luậ,2184951254944078,/story.php?story_fbid=2184951254944078&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 15:41:37,BẠN TEAM AI NÀO? 😍AI NẮM PHẦN THẮNG ĐÂY TA? 🙈,53,45,2,6,,,,Bình luậ,2184937024945501,/story.php?story_fbid=2184937024945501&id=327489810690241
YAN KPOP,,2019-10-11 15:30:00,Cận cảnh nhan sắc cực phẩm của em lightstick Chung Ha 🌙💫,"1,5K","1,2K",5,236,81,1,1,72 bình luậ,2184878518284685,/story.php?story_fbid=2184878518284685&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 14:46:43,"AI PHỐI ĐẸP NHẤT NHỈ? 😆TRỜI, BODY SEUL GI ""NGON"" THẾ? 🙈",75,63,2,9,1,,,Bình luậ,2184858974953306,/story.php?story_fbid=2184858974953306&id=327489810690241
"YAN KPOP,YAN News",YAN News,2019-10-11 14:44:06,"AI THẤY TRÂM GIỐNG LISA NÀO? 🤔Trâm không giống Lisa, Trâm giống bạn gái của Tùng 🙈",51,45,4,2,,,,Bình luậ,2184855158287021,/story.php?story_fbid=2184855158287021&id=327489810690241
YAN KPOP,,2019-10-11 14:30:00,IZ*ONE Miyawaki Sakura quảng cáo cho kính áp tròng Molak 👀,316,266,2,45,3,,,6 bình luậ,2184749201630950,/story.php?story_fbid=2184749201630950&id=327489810690241
YAN KPOP,,2019-10-11 14:00:01,"Trên đường đến Music Bank sáng nay, Stray Kids Bang Chan và AB6IX Young Min mặc đụng hàng một chiếc áo 🤣",279,221,48,9,1,,,6 bình luậ,2184726368299900,/story.php?story_fbid=2184726368299900&id=327489810690241
YAN KPOP,,2019-10-11 13:20:00,"Bae Suzy quyên góp 100 triệu won nhân ngày sinh nhật  Phía tổ chức phi lợi nhuận Life Share Association cho biết: ""Nhân ngày sinh nhật mình, Suzy đã quyên góp 100 triệu won cho Life Share nhằm giúp đỡ dự án hỗ trợ chi phí điều trị cho các bệnh nhân và lan tỏa thông điệp trân trọng cuộc sống"".",228,209,,19,,,,3 bình luậ,2184689981636872,/story.php?story_fbid=2184689981636872&id=327489810690241
YAN KPOP,,2019-10-11 12:34:04,Tiffany Young comeback trên đất Mỹ với ca khúc 'Run For Your Life' 💃,369,332,8,25,3,1,,1 bình luậ,2184668394972364,/story.php?story_fbid=2184668394972364&id=327489810690241
YAN KPOP,,2019-10-11 12:04:50,"Chính thức: EXID Hani ký hợp đồng với công ty mới Sublime Artist Agency, về chung nhà với T-ara Hyomin, Nayoung của PRISTIN và I.O.I, chuẩn bị bắt đầu cho sự nghiệp diễn xuất.",859,779,2,63,15,,,10 bình luậ,2184636924975511,/story.php?story_fbid=2184636924975511&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 11:25:36,Thà rằng im lặng mà sang còn hơn lên tiếng tố nhau làm gì 👍IM LẶNG LÀ VÀNG CHƯA BAO GIỜ SAI (≧∀≦),87,78,5,4,,,,Bình luậ,2184620771643793,/story.php?story_fbid=2184620771643793&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 10:45:31,Oi6 nhớ thời huy hoàng của mấy ông anh quá (ᗒᗨᗕ)G-Dragon sương sương kiếm 1 năm gần 30 tỷ đồng chứ nhiêu 😁🤩,64,55,2,7,,,,Bình luậ,2184559131649957,/story.php?story_fbid=2184559131649957&id=327489810690241
YAN KPOP,,2019-10-11 10:16:02,CHÍNH THỨC: KANG DANIEL CÔNG BỐ LOGO VÀ BIỂU TƯỢNG CỦA MÌNH CÙNG FANDOM DANITY.,359,309,8,42,,,,6 bình luậ,2184509354988268,/story.php?story_fbid=2184509354988268&id=327489810690241
YAN KPOP,,2019-10-11 09:50:21,"KANG MINA CHIA SẺ BÍ KÍP GIẢM CÂN KHẮC NGHIỆT CỦA MÌNH ""Lúc thi Produce 101, khi nhìn lại phần trình diễn của mình em đã cực kì sốc. Em trình diễn vòng Battle nhóm là bài I don't know của tiền bối A Pink. Trong bộ áo cánh tay em đã thấy mình mập cực kì Lúc đó em bàng hoàng nhận ra em không được mặc áo tay ngắn nữa. Em đã giảm cân bằng cách ngừng ăn hẳn và chỉ uống 2 chai nước khoáng có gas mỗi ngày để giảm cân và em giảm còn 41 kí"" (loại nước này không phải nước ngọt mà là nước tinh khiết có chứa khoáng chất và thêm gas để tăng lợi ích cho sức khỏe) ©️ Thị Phi Produce","1,4K","1,3K",3,63,29,3,,25 bình luậ,2184481334991070,/story.php?story_fbid=2184481334991070&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 09:25:04,"Nam Em đích thị là fan cứng của mấy chị Hắc Hường 😁Đề nghị phong cấp ""fan girl chính hiệu"" cho Nam Em ngay 🤣",45,35,7,3,,,,1 bình luậ,2184474751658395,/story.php?story_fbid=2184474751658395&id=327489810690241
YAN KPOP,,2019-10-11 08:17:30,"Song Hye Kyo đứng đầu danh sách mỹ nhân đẹp nhất xứ Hàn do báo Anh Quốc bình chọn Mới đây, tờ báo nổi tiếng Anh Quốc The Independent đã công bố danh sách top 10 mỹ nhân đẹp nhất xứ kim chi.  Bảng xếp hạng gồm các tên tuổi quen thuộc như: Song Hye Kyo, Jun Ji Hyun, Goo Hye Sun,...",500,443,1,53,3,,,5 bình luậ,2184379201667950,/story.php?story_fbid=2184379201667950&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-11 00:11:48,"Fan Sunny đâu cả rồi 😍Căn hộ Sunny ở thôi đã 52 tỷ đồng rồi, còn thêm nhiều xế xịn nữa chứ, giàu vậy ai giàu lại 🤭",42,39,,3,,,,Bình luậ,2184311028341434,/story.php?story_fbid=2184311028341434&id=327489810690241
YAN KPOP,,2019-10-10 22:45:10,Không phải nữ idol tuổi 30 nào cũng giữ được nét tươi trẻ như chị à nha ^^,"4,8K","4,6K",37,112,4,,,38 bình luậ,2183681548404382,/story.php?story_fbid=2183681548404382&id=327489810690241
YAN KPOP,,2019-10-10 22:43:08,"IU sẽ comeback với album mini thứ 5 mang tên “Love Poem"".",1K,826,4,160,12,,,14 bình luậ,2183678605071343,/story.php?story_fbid=2183678605071343&id=327489810690241
"YAN KPOP,Wazzat - So Tài Âm Nhạc",Wazzat - So Tài Âm Nhạc,2019-10-10 20:40:14,"ỦA, NAY MNET KHEN GD HẢ TA? 🙈DÙ NHẬP NGŨ SUỐT MỘT NĂM, G-DRAGON VẪN LÀ IDOL KIẾM ĐƯỢC NHIỀU TIỀN BẢN QUYỀN NHẤT NĂM 2018 Show truyền hình TMI News do Mnet thực hiện vào ngày 09/10 đã đưa ra danh sách idol kiếm được nhiều tiền bản quyền nhất. Đứng đầu danh sách, có G-Dragon (BIG BANG) - người đã có 173 bài hát được đăng ký dưới tên của anh ấy. Mnet mô tả G-Dragon là ‘Vị thần âm nhạc', 'Thần tượng huyền thoại', 'Thần tượng số 1' và cũng là thần tượng mà bất kì thần tượng nào khó có thể bắt kịp. Cụ thể, G-Dragon được cho là vẫn kiếm được khoảng 1,4 tỷ won (khoảng 1,17 triệu USD) trong năm 2018.",382,312,50,19,1,,,8 bình luậ,2183594448413092,/story.php?story_fbid=2183594448413092&id=327489810690241
YAN KPOP,,2019-10-10 20:49:49,TWICE có chiến thắng thứ 6 cho “Feel Special” trên “M Countdown” hôm nay (10/10). #FeelSpecial6thWin,323,270,6,45,1,,1,5 bình luậ,2183507365088467,/story.php?story_fbid=2183507365088467&id=327489810690241
YAN KPOP,,2019-10-10 19:50:59,Nỗi khổ của SF9 Rowoon vì anh chàng cao đến 1m92 😲,716,530,162,23,1,,,15 bình luậ,2183416861764184,/story.php?story_fbid=2183416861764184&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-10 18:35:59,"Muốn sang muốn xinh học theo BlackPink đi này 🤩Khăn quàng cổ giờ là xưa rồi nha, học theo Lía mới chất đây này 😍",112,88,3,20,,,1,2 bình luậ,2183410938431443,/story.php?story_fbid=2183410938431443&id=327489810690241
YAN KPOP,,2019-10-10 19:16:48,"YG Entertainment chính thức thông báo sẽ trả lại 64,7 tỷ won (khoảng 54,1 triệu đô la) cho Great World Music Investment sau khi đáo hạn đầu tư.",308,281,2,2,22,1,,Bình luậ,2183369171768953,/story.php?story_fbid=2183369171768953&id=327489810690241
YAN KPOP,,2019-10-10 16:18:30,Chia tay sớm bớt đau khổ chị à...,138,132,,,1,5,,1 bình luậ,2183134795125724,/story.php?story_fbid=2183134795125724&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-10 13:55:16,ĐỨNG CHUNG ĐÔI CHẮC TUI CHẾT!! 🙈AI HÓNG COUPLE NÀY XUẤT HIỆN CHUNG KHÔNG NÀO? 😆,230,174,30,25,,,1,2 bình luậ,2183025195136684,/story.php?story_fbid=2183025195136684&id=327489810690241
YAN KPOP,,2019-10-10 14:17:40,Này là Ice cream hay Eye's cream hả anh? =)))),573,346,213,13,,1,,10 bình luậ,2183005965138607,/story.php?story_fbid=2183005965138607&id=327489810690241
YAN KPOP,,2019-10-10 14:00:00,HÌNH ẢNH SHINEE MINHO CHƠI BÓNG CÙNG CÁC LÍNH THỦY QUÂN LỤC CHIẾN KHIẾN FAN ĐỨNG NGỒI KHÔNG YÊN.,392,335,14,42,1,,,6 bình luậ,2182961491809721,/story.php?story_fbid=2182961491809721&id=327489810690241
YAN KPOP,,2019-10-10 13:18:01,Truyền thông Hàn đưa tin: “GOT7 sẽ comeback vào tháng 11” Liệu các fan Việt Nam có được nghe ca khúc mới của các anh tại sân khấu AAA 2019 không nhỉ? 😌,238,192,7,37,2,,,3 bình luậ,2182944611811409,/story.php?story_fbid=2182944611811409&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-10 11:37:47,NỮ THẦN KHÔNG MỌI NGƯỜI? 😆Giờ ai dám chê mị? 😆,64,59,,3,,,2,2 bình luậ,2182918368480700,/story.php?story_fbid=2182918368480700&id=327489810690241
YAN KPOP,,2019-10-10 11:55:33,"BẤT NGỜ CHƯA: HÓA RA JI CHANG WOOK KHÔNG HỀ THÍCH... GƯƠNG MẶT CỦA MÌNH Dù có visual “vạn người mê” nhưng nam diễn viên gây tắc cả đường phố Sài Gòn lại có suy nghĩ hoàn toàn khác biệt. Câu chuyện bắt đầu khi MC Yoo Jae Suk và Im Won Hee khen Ji Chang Wook đẹp trai trong tập mới đây của show “Laborhood on Hire” đài tvN: “Anh từng thấy rất nhiều người đẹp, nhưng nhìn nhiều lại thấy chán. Có điều Chang Wook của chúng ta đúng là ngày càng đẹp lên theo thời gian đấy.” Yoo Jae Suk cũng đồng tình với quan điểm của Im Won Hee nhưng đột nhiên, chính chủ lại gây bất ngờ với lời thú nhận: “Nói thật là em không nghĩ em xấu. Nhưng ngoại hình này không phải gu của em.” Ji Chang Wook giải thích: “Em có đôi mắt hai mí rõ ràng quá, tổng thể thì nó khiến bề ngoài của em trông khá dữ. Em ưng mắt một mí cơ. Chứ như này đôi khi em thấy tự ti lắm.” Yoo Jae Suk đùa: “Trời ơi, chắc cậu không muốn mắt một mí giống tôi hay Im Won Hee đâu nhỉ” khiến cả xe phá lên cười.  Hoá ra gương mặt vàng được nhà nhà chứng nhận hẳn hoi cũng có lúc thấy mình không đẹp cơ đấy! © K Crush",852,684,111,55,1,1,,33 bình luậ,2182856108486926,/story.php?story_fbid=2182856108486926&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-10 11:45:39,"""CẢ THẾ GIỚI NHÌN TUI VUI THẾ NÀO NÀY"" - SUZY SAID 😂KHI BẠN ĐI DU LỊCH VÀ MUỐN CẢ THẾ GIỚI BIẾT BẠN ĐÃ VUI THẾ NÀO 😂",82,70,10,2,,,,1 bình luậ,2182847161821154,/story.php?story_fbid=2182847161821154&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-10 10:15:38,"AI LÀM LẠI CHỊ? 😒Muôn hình vạn trạng, đủ màu đủ kiểu, ước mơ của chị em là đây chứ đâu? 😆",104,88,4,10,1,,1,Bình luậ,2182800331825837,/story.php?story_fbid=2182800331825837&id=327489810690241
YAN KPOP,,2019-10-10 10:38:53,Đây là cách mà fan Saudi Arabia (Ả Rập Xê Út) chào đón BTS. 7 chàng trai nhà BigHit là nghệ sĩ nước ngoài đầu tiên trên thế giới được tổ chức concert riêng tại sân vận động quốc gia của đất nước này (sức chứa khoảng 67.000 - 70.000 người) diễn ra vào ngày mai (11/10),"1,9K","1,5K",16,301,102,1,2,70 bình luậ,2182771511828719,/story.php?story_fbid=2182771511828719&id=327489810690241
YAN KPOP,,2019-10-10 09:59:19,WINNER xác nhận sẽ trở lại vào ngày 23/10 với mini album thứ 3 mang tên ‘CROSS’ 🥳,224,188,,33,3,,,3 bình luậ,2182727768499760,/story.php?story_fbid=2182727768499760&id=327489810690241
YAN KPOP,,2019-10-10 09:36:08,"KANG DANIEL SẼ VỀ VIỆT NAM THAM DỰ AAA 2019 TẠI SVĐ MỸ ĐÌNH, HÀ NỘI 🔥",842,685,15,112,26,3,1,32 bình luậ,2182703031835567,/story.php?story_fbid=2182703031835567&id=327489810690241
YAN KPOP,,2019-10-10 09:08:03,"EXID HANI CHUẨN BỊ KÝ HỢP ĐỒNG VỚI CÔNG TY MỚI!  Hôm nay, Sublime Artist Agency đã chính thức tuyên bố, Hani đang nghiêm túc xem xét việc ký hợp đồng độc quyền với công ty.  Sublime Artist Agency hiện đang là nhà của T-ara Hyomin, Nayoung của PRISTIN và I.O.I. Ngoài ra, cơ quan này có một số người mẫu và nữ diễn viên, bao gồm Seo Ji Hye và Kim Hee Jung. Đầu năm nay, Hani đã chia tay với công ty cũ Banana Culture sau khi hết hạn hợp đồng. Cô hiện đang đàm phán để làm cho diễn xuất của mình trong vai trò chính của một bộ phim truyền hình sắp tới.",656,592,3,54,7,,,6 bình luậ,2182671601838710,/story.php?story_fbid=2182671601838710&id=327489810690241
YAN KPOP,,2019-10-09 23:56:22,"Càng ngày càng đẹp mặn mà, xuất sắc quá chị ơiii",166,151,1,14,,,,2 bình luậ,2182019608570576,/story.php?story_fbid=2182019608570576&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-09 20:31:44,"BÌNH THƯỜNG BLACKPINK CÓ THẾ ĐÂU, CHẮC CÓ HIỂU LẦM GÌ RỒI...THẬT RA BLACKPINK ĐÃ ĐẾN SỰ KIỆN TỪ SỚM RỒI CƠ MÀ... 😰",127,107,9,,2,,9,8 bình luậ,2181715335267670,/story.php?story_fbid=2181715335267670&id=327489810690241
YAN KPOP,,2019-10-09 20:12:41,Ong Seong Woo tại lễ trao giải Korea Drama Awards 2019 🥰,606,498,8,99,1,,,6 bình luậ,2181679098604627,/story.php?story_fbid=2181679098604627&id=327489810690241
YAN KPOP,,2019-10-09 19:46:18,"AKMU CHANHYUK TỪNG SÁNG TÁC 50 BÀI CHỈ TRONG MỘT GIỜ Trong chương trình FM ""This is Ahn Young Mi of Two O'Clock Date Muse"" hôm nay, DJ Ahn Young Mi đã hỏi AKMU rằng họ thường mất bao nhiêu thời gian để sáng tác một bài hát.  Suhyun chia sẻ: ""Trong quá khứ thì tụi em viết nhạc nhanh lắm luôn, nhưng dạo này thì phải mất hằng giờ đồng hồ.""  Chanhyuk sau đó nói: ""Nếu lâu thì chắc cũng vài giờ ạ. Em không phải kiểu người kiên nhẫn đâu, nên không thể để mấy bài hát chưa hoàn thành đó được. Em sẽ cố gắng viết nhanh nhất có thể. Ngày trước thì em viết mỗi bài trong khoảng 30 phút. Gần đây thì mất nhiều thời gian hơn vì em phải cố tránh viết trùng mấy giai điệu mà mình từng viết rồi"". Cậu ấy còn nói thêm: ""Những ngày đầu, em kết thúc 50 track trong 1 giờ. Là mấy bài như 'Don't Cross Your Legs' và 'Is it Ramen?' ấy ạ. Mấy bài đó viết chỉ trong 2 phút thôi"". Cre: allkpop Dịch: YG FAMILY’S LOVER","1,8K","1,5K",20,96,228,1,,45 bình luậ,2181639618608575,/story.php?story_fbid=2181639618608575&id=327489810690241
YAN KPOP,,2019-10-09 18:53:05,Mê mẩn các phim chị đóng thực sự!!,268,240,,27,1,,,6 bình luậ,2181559525283251,/story.php?story_fbid=2181559525283251&id=327489810690241
YAN KPOP,,2019-10-09 17:56:02,"BLACKPINK, CL, WINNER Mino có cơ hội gặp mặt cầu thủ David Beckham tại sự kiện của Adidas hôm nay 🌟","1,7K","1,4K",21,218,3,,1,16 bình luậ,2181478695291334,/story.php?story_fbid=2181478695291334&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-09 17:35:09,"Cho tôi thấy cảnh tay của các bạn đi ạ 🤩Đúng ngay sinh nhật mình, các chị Hắc Hường thiệt là tâm lý mà 😍",145,126,5,13,,,1,2 bình luậ,2181451655294038,/story.php?story_fbid=2181451655294038&id=327489810690241
YAN KPOP,,2019-10-09 17:32:24,"BEWHY SẼ ĐẾN VIỆT NAM VÀO NGÀY 24/11 Nam rapper về sẽ biểu diễn ở Sole Ex Tour 2019 diễn ra vào ngày 24/11 tại Nhà thi đấu Quân khu 7, Sài Gòn. Một số cái tên cũng xác nhận tham gia chương trình gồm Tiên Tiên, Naomi, Wean, Lil Wuyn, Khoa Wzzy... BewhY được biết đến là nghệ sĩ hiếm hoi theo học ngành Việt Nam học tại một trường Đại học ở Hàn Quốc. Và đây sẽ lần đầu tiên anh chàng biểu diễn trước khán giả Việt Nam. ©  Truong Ngoc Anh",188,175,1,7,5,,,6 bình luậ,2181445055294698,/story.php?story_fbid=2181445055294698&id=327489810690241
YAN KPOP,,2019-10-09 16:48:13,Sáng tác bài nào là bài đó thành hít à nha ^^,178,153,2,22,,,1,2 bình luậ,2181386938633843,/story.php?story_fbid=2181386938633843&id=327489810690241
YAN KPOP,,2019-10-09 15:15:00,IU CỰC SANG CHẢNH TRÊN TẠP CHÍ DAZED 🔥,"1,1K",909,4,218,11,,1,22 bình luậ,2181224885316715,/story.php?story_fbid=2181224885316715&id=327489810690241
YAN KPOP,,2019-10-09 14:52:21,"Phong độ chỉ nhất thời, đẳng cấp mới là mãi mãi <3",898,825,5,68,,,,2 bình luậ,2181249151980955,/story.php?story_fbid=2181249151980955&id=327489810690241
"YAN KPOP,YAN TV",YAN TV,2019-10-09 14:22:38,ĐỪNG HIỂU LẦM NANCY NỮA CÁC BẠN ƠI...Nhiều người khẳng định Nancy chỉ đang buồn ngủ nên biểu cảm như thế thôi 😴,45,45,,,,,,Bình luậ,2181235251982345,/story.php?story_fbid=2181235251982345&id=327489810690241
YAN KPOP,,2019-10-09 13:48:59,Song Mino ra tay make up và cái kết 😂 Trông ám ảnh thực sự... =)))),816,401,400,3,1,11,,21 bình luậ,2181170038655533,/story.php?story_fbid=2181170038655533&id=327489810690241
YAN KPOP,,2019-10-09 12:30:00,"CỰC PHẨM SÂN CỎ NÈ MỌI NGƯỜI ƠI!!!!!!!!!!!!! 😍 Info: Jeong Seung Woon (SN: 1997), đang chơi cho Daegu FC. Hiện đang là ứng cử viên cho Đội tuyển bóng đá quốc gia Hàn Quốc trong kỳ Thế vận hội Olympic 2020.","3,1K","2,5K",89,436,37,1,,190 bình luậ,2181005558671981,/story.php?story_fbid=2181005558671981&id=327489810690241
YAN KPOP,,2019-10-09 11:30:32,"[JI CHANG WOOK CHIA SẺ TUỔI THƠ KHÓ KHĂN VÀ LÝ DO 'LỚN TỒNG NGỒNG VẪN SỐNG VỚI MẸ'] Xuất hiện trong chương trình Laborhood On Hire, Ji Chang Wook đã tiết lộ về hoàn cảnh gia đình cũng như lý giải vì sao đến giờ anh vẫn ở với mẹ: ""Mẹ nuôi tôi một mình sau khi cha qua đời. Tôi đã có một quãng thời gian vất vả, nhìn thấy mẹ mình đau khổ. Vì vậy tôi luôn cố gắng trở thành người con ngoan. Điều tốt nhất có thể làm cho mẹ không phải là mua sắm đồ đắt tiền mà là dành thời gian ở bên bà.""  Ji Chang Wook khẳng định anh không có ý định ra sống riêng. Dù công việc bận rộn, anh vẫn cố gắng về nhà với mẹ để bà không thấy cô đơn. ""Công việc bận rộn khiến tôi không có nhiều thời gian gặp mẹ mặc dù sống cạnh nhau. Tôi vẫn đang cố gắng dù đôi khi mọi chuyện thật khó khăn."" Nghe lời tâm sự của tài tử, MC Yoo Jae Suk và cư dân mạng đều nhất trì rằng Ji Chang Wook là một người con mẫu mực hiếm thấy trong xã hội Hàn Quốc ngày nay. ©️ Lạc Sâu Bích","3,2K","2,7K",48,476,4,,,48 bình luậ,2180982372007633,/story.php?story_fbid=2180982372007633&id=327489810690241
YAN KPOP,,2019-10-09 11:06:58,Cần nạp năng lượng gấp =))) © THPT Chuyên Nguyễn Tất Thành Yên Bái Edited by YAN KPOP,"2,4K","1,5K",820,84,2,2,,128 bình luậ,2180990238673513,/story.php?story_fbid=2180990238673513&id=327489810690241
