source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Báo Thanh Niên,,2019-10-12 16:25:00,"😞😞😞 Tóc bạc, lưng còng, bà Thủy vẫn đi kiện anh ruột mình vì không chia đủ 10% số tiền mảnh đất hương hỏa của tổ tiên, theo tờ tương phân cả gia đình đồng thuận. #doisong #anhemruột #tranhchấpđất",77,51,7,1,4,14,1,11 bình luậ,10157331164571251,/story.php?story_fbid=10157331164571251&id=71109361250
Báo Thanh Niên,,2019-10-12 15:55:00,"Sau khi giết vợ bằng 29 nhát 🔪, người đàn ông ở Lào Cai đã bỏ trốn khỏi hiện trường. Khi nghi phạm đang tìm đường vượt biên sang Trung Quốc thì bị lực lượng công an bắt giữ. #thoisu #ánmạng #giếtvợ #LàoCai",94,66,2,,5,2,20,15 bình luậ,10157331163891251,/story.php?story_fbid=10157331163891251&id=71109361250
Báo Thanh Niên,,2019-10-12 15:25:00,"Điệp khúc cũ. 🥴 “Số lượng vé không đủ, vui lòng chọn lại”, “Giao dịch thành công” – đó là những thông báo với nội dung rất khác nhau, đem lại hai trạng thái cảm xúc hoàn toàn trái ngược cho những khán giả đặt mua vé online trận Việt Nam gặp UAE. #thethao #muavéonline #VFF",15,13,2,,,,,1 bình luậ,10157331165116251,/story.php?story_fbid=10157331165116251&id=71109361250
Báo Thanh Niên,,2019-10-12 14:55:00,Hung thủ bị bắt nhanh ngay trong đêm gây ra án mạng. #thoisu #ánmạng #hỗnchiến #Huế,108,87,5,,9,2,5,9 bình luậ,10157330892226251,/story.php?story_fbid=10157330892226251&id=71109361250
Báo Thanh Niên,,2019-10-12 14:30:00,Chính quyền Nhật Bản đã ra lệnh cho hàng ngàn hộ dân sơ tán khẩn cấp trong lúc siêu bão Hagibis đổ bộ vào nước này. #thegioi #siêubão #Hagibis  #NhậtBản,814,531,1,5,59,218,2,59 bình luậ,10157330894331251,/story.php?story_fbid=10157330894331251&id=71109361250
Báo Thanh Niên,,2019-10-12 14:05:00,Tại sao mối liên hệ giữa lo lắng về cái chết và việc trì hoãn giờ ngủ chỉ xảy ra ở đàn ông nhỉ? #suckhoe #sợchết #ngủtrể,38,34,2,1,1,,,4 bình luậ,10157330893726251,/story.php?story_fbid=10157330893726251&id=71109361250
Báo Thanh Niên,,2019-10-12 13:40:00,"Anh Tính bị đâm khi liều mình truy cản nhóm cướp, cả gia đình đang hối hả vay mượn tiền chạy chữa. #thoisu #bịcướpđâmtrọngthương #TPHCM",740,445,3,23,18,240,12,39 bình luậ,10157330892916251,/story.php?story_fbid=10157330892916251&id=71109361250
Báo Thanh Niên,,2019-10-12 13:15:00,"“Các môn này mà cũng có sách sẽ tăng chi phí cho gia đình và xã hội, không cần thiết. Môn học này là hoạt động trải nghiệm, nhất là các cháu lớp 1 mới có 6 - 7 tuổi thì sao cần có SGK?”, một chuyên gia giấu tên đặt vấn đề. #giaoduc #SGK #mônthểdục",208,121,66,,10,6,5,37 bình luậ,10157330627811251,/story.php?story_fbid=10157330627811251&id=71109361250
Báo Thanh Niên,,2019-10-12 12:55:00,"Sụt lún nghiêm trọng, người dân các tỉnh ĐBSCL thời gian qua đã phải tự cứu lấy mình bằng cách xây dựng các tuyến đê bao ngăn lũ, ngăn xâm nhập mặn. #taichinhkinhdoanh #sụtlún #xâmnhậpmặn #ĐBSCL",38,35,,,1,2,,Bình luậ,10157330629091251,/story.php?story_fbid=10157330629091251&id=71109361250
Báo Thanh Niên,,2019-10-12 12:35:00,"Thời gian gần đây trên thị trường xuất hiện thông tin rao bán 21 căn biệt thự tại khu vực Q.1, TP.HCM, với mức giá khoảng 800 triệu đồng/m2. Những căn biệt thự này có giá tương ứng từ 180 tỉ đến 350 tỉ đồng/căn. #taichinhkinhdoanh #biệtthự #cănhộsiêusang #TPHCM",92,80,8,1,3,,,12 bình luậ,10157330628466251,/story.php?story_fbid=10157330628466251&id=71109361250
Báo Thanh Niên,,2019-10-12 12:15:00,"Đối với tôi, TP.HCM vừa đủ thân thuộc vừa đủ xa lạ để tôi khám phá và tìm hiểu từng ngóc ngách của nó. #vanhoa #thànhphốtôiyêu",42,37,,5,,,,Bình luậ,10157330633426251,/story.php?story_fbid=10157330633426251&id=71109361250
Báo Thanh Niên,,2019-10-12 11:55:00,"Đất chật người đông. TP.HCM cũng là nơi đông dân nhất cả nước (chiếm 9,35%) và chiếm hơn 50% dân số vùng Đông Nam bộ. Về mật độ dân số, Q.4 có mật độ dân số cao nhất khi mỗi km2 của quận này có tới gần 42.000 người sinh sống,... 🥵 #thoisu #dânsốTPHCM",284,225,28,2,19,9,1,21 bình luậ,10157330630996251,/story.php?story_fbid=10157330630996251&id=71109361250
Báo Thanh Niên,,2019-10-12 11:35:00,"UBND TP đã thông báo về kế hoạch tổ chức tuyển chọn và nhiệm vụ thiết kế tổ chức tuyển chọn “Phương án thiết kế kiến trúc cầu đi bộ qua sông Sài Gòn” kết nối trung tâm Q.1 với Khu đô thị mới Thủ Thiêm. Nếu hoàn thành đúng tiến độ, dự kiến cuối năm 2020 hoặc đầu năm 2021, người dân TP.HCM sẽ có cây cầu đi bộ vượt sông đầu tiên, nối từ trung tâm “cổ” (cuối đường Nguyễn Huệ, giao với Tôn Đức Thắng) đến khu đô thị mới. #taichinhkinhdoanh #cầuđibộvượtsôngSàiGòn #TPHCM",74,70,2,1,,1,,7 bình luậ,10157330632431251,/story.php?story_fbid=10157330632431251&id=71109361250
Báo Thanh Niên,,2019-10-12 11:27:39,#Trựctiếp VCK #U21QG2019: U21 Hà Nội vs U21 TP.HCM Vào lúc 15:30 ngày 12/10/2019 sẽ diễn ra trận đấu ở bảng B tại Vòng chung kết giải bóng đá U21 Quốc gia lần thứ 23 (2019) giữa U21 Hà Nội và U21 TP.HCM. Trận đấu sẽ diễn ra trên SVĐ Kon Tum (TP. Kon Tum).  Vào lúc 18:00 sẽ là trận đấu giữa U21 Phố Hiến gặp U21 Savinest Khánh Hòa (cũng trên SVĐ Kon Tum). Mời các bạn đón xem. #thethao360 #Baothanhnien #bongda #U21 #U21QG2019 #HaNoi #TPHCM #PhoHien #SavinestKhanhHoa #KonTum,14,14,,,,,,2 bình luậ,10157330824461251,/story.php?story_fbid=10157330824461251&id=71109361250
Báo Thanh Niên,,2019-10-12 11:15:00,"Việc mất dữ liệu điểm của sinh viên tại Trường ĐH Công nghiệp TP.HCM diễn ra từ giữa năm 2018. Tuy nhiên, đến thời điểm này điểm của một số sinh viên vẫn chưa được tìm thấy. #giaoduc #sinhviênmấtđiểm #ĐHCôngnghiệpTPHCM",167,116,35,,8,4,4,18 bình luậ,10157330634786251,/story.php?story_fbid=10157330634786251&id=71109361250
Báo Thanh Niên,,2019-10-12 10:55:05,Công an tỉnh Thừa Thiên - Huế đã đình chỉ công tác 2 cán bộ thuộc Phòng CSGT Công an tỉnh để thanh tra liên quan khiếu nại về việc “biển số đẹp” do người dân bấm trúng bỗng rơi vào tay người khác. #thoisu #biểnsốđẹp #đìnhchỉcánbộ #cấpbiểnsố #Huế,425,294,107,4,10,5,5,81 bình luậ,10157330633931251,/story.php?story_fbid=10157330633931251&id=71109361250
Báo Thanh Niên,,2019-10-12 10:35:00,"Điểm danh đi, ai thích ngủ nướng vào cuối tuần? 😹😹😹 #suckhoe #ngủnướng #sốngthọ",938,738,151,34,13,2,,141 bình luậ,10157330635546251,/story.php?story_fbid=10157330635546251&id=71109361250
Báo Thanh Niên,,2019-10-12 10:15:00,Căng thẳng đang bao trùm nước Anh khi thời hạn rời châu Âu cận kề. #thegioi #Brexit #Anh #EU,33,30,2,,1,,,Bình luậ,10157330499251251,/story.php?story_fbid=10157330499251251&id=71109361250
Báo Thanh Niên,,2019-10-12 09:50:00,"Số lượng doanh nghiệp Việt bị lừa, bị đối tác nước ngoài không trả tiền khi đã nhận hàng ngày càng tăng. #taichinhkinhdoanh #lừađảo #doanhnghiệpnướcngoài #xuấtkhẩu",35,32,1,,2,,,2 bình luậ,10157330500906251,/story.php?story_fbid=10157330500906251&id=71109361250
Báo Thanh Niên,,2019-10-12 09:25:00,"Nếu dự án thủy điện Luang Prabang của Lào được thông qua, vùng ĐBSCL sẽ sớm suy thoái, tan rã và “chìm” nhanh hơn tốc độ đã được dự báo. #taichinhkinhdoanh #thủyđiện #sôngMêKông #ĐBSCL",289,195,4,1,11,55,23,17 bình luậ,10157330499876251,/story.php?story_fbid=10157330499876251&id=71109361250
