source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:30:37,"Một người đàn ông bị bạn lừa gạt đến khuynh gia bại sản, dẫn đến thù hận, mất niềm tin, nhưng lại bị rung động bởi hai đứa trẻ thơ ngây mà dừng gây tội. Bởi vì cuối cùng ông cũng nhận ra rằng, giữa con người với nhau vẫn còn tồn tại sự tin tưởng.",2,2,,,,,,Bình luậ,1498916063590713,/story.php?story_fbid=1498916063590713&id=827207574094902
Đại Kỷ Nguyên - Video,,2019-10-12 13:23:04,Số phận “chết yểu” hoặc chỉ nằm “trên giấy” của các dự án lớn liên quan tới Trung Quốc đã phơi bày những hạn chế trong chiến lược xoay trục sang Bắc Kinh của Tổng thống Philippines Rodrigo Duterte.,5,4,1,,,,,1 bình luậ,1498942136921439,/story.php?story_fbid=1498942136921439&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:30:22,"Thư thái và yên bình là cảm giác mà mọi người thường cảm nhận được sau khi tiếp xúc với những người phụ nữ Nhật. Bao âu lo, muộn phiền như được trút bỏ xuống.",1,1,,,,,,Bình luậ,1498916033590716,/story.php?story_fbid=1498916033590716&id=827207574094902
Đại Kỷ Nguyên - Video,,2019-10-12 13:03:05,Khi mệt mỏi hãy nghĩ đến cha mẹ !,65,58,,6,,1,,2 bình luậ,1498931326922520,/DaiKyNguyenVideo1/photos/a.889449147870744/1498931326922520
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:27:33,Mỹ Đình vẫn là “pháo đài bất khả xâm phạm” kể từ khi chiến lược gia người Hàn dẫn dắt đội tuyển U23 và quốc gia Việt Nam,4,3,,1,,,,Bình luậ,1498913513590968,/story.php?story_fbid=1498913513590968&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:12:37,"Tại hầm chui cầu Phạm Văn Chí (quận 6, Tp.HCM), chiếc xe tải 1,2 tấn tông sập thanh giới hạn chiều cao đè biến dạng cabin làm một phụ xe bị thương nặng phải nhập viện.",,,,,,,,Bình luậ,1498905236925129,/story.php?story_fbid=1498905236925129&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:23:23,Không ít chủ nhà ở phố cổ bỗng chốc trở thành tỷ phú khi quyết định bán nhà ở tuổi xế chiều.,8,6,1,,1,,,Bình luậ,1498913470257639,/story.php?story_fbid=1498913470257639&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:17:43,Trận đấu giữa tuyển Việt Nam và UAE nhận được sự quan tâm lớn từ khán giả khi vé đã bán hết chỉ trong vài phút.,2,2,,,,,,Bình luậ,1498913450257641,/story.php?story_fbid=1498913450257641&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:12:52,"Tại nhà hàng Waguy Yo Hàng Quốc, nhóm thực khách hát hò gây ồn ào khu dân cư dẫn đến mâu thuẫn với Hồ Vinh Minh Quang, 2 người bị đâm thương vong.",6,6,,,,,,Bình luậ,1498905306925122,/story.php?story_fbid=1498905306925122&id=827207574094902
"Đại Kỷ Nguyên - Video,Đại Kỷ Nguyên,Thời sự kịp thời","Đại Kỷ Nguyên,Thời sự kịp thời",2019-10-12 12:12:45,"Mâu thuẫn vợ chồng, người đàn ông 34 tuổi cho hai con nhỏ uống thuốc sâu tử vong, rồi tự tự nhưng bất thành.",3,1,,,,1,1,1 bình luậ,1498905283591791,/story.php?story_fbid=1498905283591791&id=827207574094902
