source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
,,2019-10-12 10:09:25,,,,,,,,,,2541698669254618,/ufi/reaction/profile/browser/?ft_ent_identifier=1787101824714310&refid=17&_ft_=top_level_post_id.2541698669254618%3Atl_objid.2541698669254618%3Apage_id.438000366291136%3Aphoto_attachments_list.%5B2541697142588104%2C2541697129254772%2C2541697282588090%2C2541697755921376%5D%3Aphoto_id.2541697142588104%3Astory_location.4%3Astory_attachment_style.album%3Apage_insights.%7B%22438000366291136%22%3A%7B%22page_id%22%3A438000366291136%2C%22actor_id%22%3A438000366291136%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1570849765%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B2541697142588104%2C1787101824714310%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A438000366291136%2C%22page_id%22%3A438000366291136%2C%22post_id%22%3A2541697142588104%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A438000366291136%2C%22page_id%22%3A438000366291136%2C%22post_id%22%3A1787101824714310%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.438000366291136%3A306061129499414%3A43%3A0%3A1572591599%3A3714906392887500799&__tn__=%2AW-R#footer_action_list
SCTV9 - TVB,,2019-10-12 11:00:00,"Đón xem tập cuối “TÒA NHÀ KIM TIÊU”, phát sóng độc quyền và đồng thời với TVB Hồng Kông, lúc 20h, Chủ Nhật, 13/10/2019 trên kênh SCTV9! #TOANHAKIMTIEU #sctv9 #docquyenvadongthoivoitvb #tvb #20hsctv9",120,114,1,5,,,,7 bình luậ,2528158970608588,/story.php?story_fbid=2528158970608588&id=438000366291136
,,2019-10-11 11:33:00,,,,,,,,,,2539881729436312,/ufi/reaction/profile/browser/?ft_ent_identifier=2504594236298395&refid=17&_ft_=top_level_post_id.2539881729436312%3Atl_objid.2539881729436312%3Apage_id.438000366291136%3Aphoto_attachments_list.%5B2539881432769675%2C2539881392769679%2C2539881409436344%2C2539881419436343%5D%3Aphoto_id.2539881432769675%3Astory_location.4%3Astory_attachment_style.album%3Apage_insights.%7B%22438000366291136%22%3A%7B%22page_id%22%3A438000366291136%2C%22actor_id%22%3A438000366291136%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A22%2C%22publish_time%22%3A1570768380%2C%22story_name%22%3A%22EntPhotoNodeBasedEdgeStory%22%2C%22story_fbid%22%3A%5B2539881432769675%2C2504594236298395%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A438000366291136%2C%22page_id%22%3A438000366291136%2C%22post_id%22%3A2539881432769675%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%2C%7B%22actor_id%22%3A438000366291136%2C%22page_id%22%3A438000366291136%2C%22post_id%22%3A2504594236298395%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.438000366291136%3A306061129499414%3A43%3A0%3A1572591599%3A-5290417214145894207&__tn__=%2AW-R#footer_action_list
SCTV9 - TVB,,2019-10-12 09:44:19,,45,42,,3,,,,Bình luậ,2541662489258236,/SCTV9.VN/photos/a.438013879623118/2541662489258236
SCTV9 - TVB,,2019-10-11 21:00:00,"Nội dung câu chuyện chỉ là hư cấu, hông bắt chước anh Tiêu dưới bất kỳ hình thức nào nhé quý zị và các bạn :D Liệu anh Tiêu có thay đổi kiếp trước, cứu sống Coco được không? Đón xem tập cuối “TÒA NHÀ KIM TIÊU”, phát sóng độc quyền và đồng thời với TVB Hồng Kông, lúc 20h, Chủ Nhật, ngày 13/10/2019, chỉ có trên SCTV9!  #TOANHAKIMTIEU #sctv9 #docquyenvadongthoivoitvb #tvb #20hsctv9",352,302,34,15,1,,,23 bình luậ,2528153047275847,/story.php?story_fbid=2528153047275847&id=438000366291136
SCTV9 - TVB,,2019-10-11 20:30:01,"{Mái ấm gia đình P4 - Cắt T607} Coi bộ Âu Dương Bobby và chị Quần không có duyên phận rồi haha... 👉Đón xem phim MÁI ẤM GIA ĐÌNH P4, lần đầu tiên phát sóng tại Việt Nam, lúc 17h trên kênh SCTV9  #sctv9 #tvb #maiamgiadinhp4 #comehomeloveloandbehold",488,306,164,18,,,,37 bình luậ,2526638357427316,/story.php?story_fbid=2526638357427316&id=438000366291136
SCTV9 - TVB,,2019-10-11 20:00:01,"[Truy tìm nàng giọng cao - Cắt T5] Thì ra mục đích chính của hiệu trưởng Bạch là truy tìm giọng nữ cao :) 👉Đón xem phim TRUY TÌM NÀNG GIỌNG CAO, độc quyền và đồng thời với TVB, lúc 19h từ Thứ Hai đến Thứ Sáu trên kênh SCTV9  #sctv9 #tvb #19hsctv9 #sctv9docquyenvadongthoivoitvb #truytimnanggiongcao",77,72,1,4,,,,1 bình luậ,2524371370987348,/story.php?story_fbid=2524371370987348&id=438000366291136
SCTV9 - TVB,,2019-10-11 13:06:02,Nhà họ Hùng mừng sinh nhật muộn Kim Thành An (Châu Gia Lạc 7/10/1995) <3,562,509,4,48,1,,,,2539988369425648,/story.php?story_fbid=2539988369425648&id=438000366291136
SCTV9 - TVB,,2019-10-11 11:30:00,Âu Dương Chấn Hoa tiếp tục xuất hiện trong tập 607 phim MÁI ẤM GIA ĐÌNH P4 lúc 17h chiều nay trên SCTV9 nha cả nhà ơi <3,739,647,49,42,1,,,,2514789615278857,/story.php?story_fbid=2514789615278857&id=438000366291136
SCTV9 - TVB,,2019-10-11 11:00:00,"""Chỉ cần đứng giữa ranh giới sống và chết, mới có thể đi xuyên thời gian một cách có ý thức được"" - Tiêu Vĩ Minh định làm gì? Đón xem tập 19 “TÒA NHÀ KIM TIÊU”, phát sóng độc quyền và đồng thời với TVB Hồng Kông, lúc 20h tối nay trên kênh SCTV9! #TOANHAKIMTIEU #sctv9 #docquyenvadongthoivoitvb #tvb #20hsctv9",119,114,,5,,,,8 bình luậ,2528147673943051,/story.php?story_fbid=2528147673943051&id=438000366291136
