source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Tuổi Trẻ,,2019-10-12 14:59:08,"Cỡ cậu Vàng là không có cửa chinh phục Linda Kiều nghen. Linda chỉ nhận ngao Tây Tạng, bulldog Anh, becgie Đức với akita Nhật thôi. #TuoiTrecuoi",3,3,,,,,,Bình luậ,10158921799530744,/story.php?story_fbid=10158921799530744&id=131539760743
Tuổi Trẻ,,2019-10-12 14:19:57,"Nhận thấy bất cập từ thực tiễn của bộ máy chính quyền quản lý xã hội và đời sống người dân, Đà Nẵng kiến nghị trung ương cho phép được bỏ hội đồng nhân dân cấp xã phường, quận huyện.",296,248,39,4,5,,,Bình luậ,10158921717120744,/story.php?story_fbid=10158921717120744&id=131539760743
Tuổi Trẻ,,2019-10-12 14:00:17,"Lính cứu hỏa Úc có lẽ là lực lượng cứu hỏa độc nhất vô nhị trên thế giới khi quy tụ dàn 'nam thần' chuyên chụp ảnh khoe 6 múi để bán lịch, lấy tiền quyên góp từ thiện.",418,348,29,33,9,,,Bình luậ,10158921679915744,/story.php?story_fbid=10158921679915744&id=131539760743
Tuổi Trẻ,,2019-10-12 13:46:13,"Cơ quan An ninh điều tra xác định khi còn làm Bộ trưởng Bộ Thông tin - truyền thông, ông Trương Minh Tuấn không sát sao trong việc chỉ đạo, kiểm tra cấp dưới, để tội phạm lợi dụng tài nguyên Internet thực hiện hành vi tổ chức đánh bạc.",235,170,53,2,7,,3,Bình luậ,10158921651430744,/story.php?story_fbid=10158921651430744&id=131539760743
Tuổi Trẻ,,2019-10-12 13:19:33,Cộng đồng heo dạo này có mấy con hư hỏng gây tai tiếng nên cả cộng đồng họp lại tìm cách xử lý. Trư Bát Giới được chọn làm người đứng đầu phân giải.,73,39,31,3,,,,Bình luậ,10158921605540744,/story.php?story_fbid=10158921605540744&id=131539760743
Tuổi Trẻ,,2019-10-12 13:04:26,Đó là phát biểu của trợ lý HLV trưởng tuyển U22 Việt Nam Nguyễn Văn Đàn trong cuộc họp báo trước trận giao hữu giữa U22 Việt Nam và UAE tại sân Thống Nhất trưa 12-10.,54,53,1,,,,,Bình luậ,10158921580970744,/story.php?story_fbid=10158921580970744&id=131539760743
Tuổi Trẻ,,2019-10-12 12:40:23,"Trưa 12-10, tiền vệ Nguyễn Tuấn Anh đã được bác sĩ của đội tuyển Việt Nam đưa đi kiểm tra chấn thương tại Bali (Indonesia).",116,102,,7,1,5,1,Bình luậ,10158921522295744,/story.php?story_fbid=10158921522295744&id=131539760743
Tuổi Trẻ,,2019-10-12 12:28:51,Người phát ngôn Lầu Năm Góc cho biết binh sĩ Mỹ đồn trú ở Syria bị Thổ Nhĩ Kỳ pháo kích nhầm với hỏa lực mạnh tới nỗi họ đã cân nhắc đáp trả để tự vệ.,126,107,17,1,,,1,Bình luậ,10158921520395744,/story.php?story_fbid=10158921520395744&id=131539760743
Tuổi Trẻ,,2019-10-12 12:06:08,"10h sáng nay 12-10, Liên đoàn bóng đá Việt Nam (VFF) mở phiên bán vé đầu tiên trận Việt Nam - UAE tại vòng loại World Cup 2022 trên ứng dụng VinID. Cũng như các lần bán vé online khác, vé được công bố hết chỉ sau vài phút.",49,39,8,,2,,,Bình luậ,10158921482410744,/story.php?story_fbid=10158921482410744&id=131539760743
Tuổi Trẻ,,2019-10-12 11:52:05,"Ròm, bộ phim của đạo diễn Trần Thanh Huy, vừa đoạt một trong hai giải New Currents, tương đương giải Phim hay nhất và là giải quan trọng nhất tại Liên hoan phim quốc tế Busan 2019 (BIFF).","1,3K",974,220,81,41,6,1,Bình luậ,10158921457545744,/story.php?story_fbid=10158921457545744&id=131539760743
