source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Trên Đường Pitch,,2019-10-12 11:45:00,"SALAH CHƠI TỆ HƠN Ở MÙA NÀY ? NHỮNG CON SỐ THỐNG KÊ CHO THẤY ĐIỀU NGƯỢC LẠI https://bongda24h.vn/nhan-vat/salah-choi-te-hon-o-mua-nay-nhung-con-so-thong-ke-cho-thay-dieu-nguoc-lai-389-233014.html Salah tạo ra cơ hội cho Liverpool mỗi 48 phút ở Premier League mùa trước. Con số đó ở mùa này là 44 phút. Anh thường ghi bàn hoặc kiến tạo mỗi 109 phút ở Premier League mùa trước, con số đó ở mùa này là 101 phút. Anh đồng thời cũng có nhiều pha chuyền bóng thành công trong mỗi 90 phút. ""Rõ ràng tôi rất muốn có được Chiếc giày vàng, nhưng với tôi, danh hiệu cho CLB là ưu tiên hàng đầu, nhất là Premier League."" Salah nói ở trận đấu mở màn. ""Công việc của tôi không chỉ là ghi bàn, mà còn là kiến tạo, hỗ trợ hàng tiền vệ và phòng thủ nữa."" #budweiserXNgoaiHangAnh",783,747,17,17,1,,1,28 bình luậ,3067917843282844,/story.php?story_fbid=3067917843282844&id=919932411414742
"Trên Đường Pitch,Jack Kevin",Jack Kevin,2019-10-12 11:03:08,Ronaldo 😎https://media.giphy.com/media/VDdhG8Rg1yrDWvAjaw/giphy.gif,"4,5K",4K,98,357,40,1,,289 bình luậ,3069251023149526,/story.php?story_fbid=3069251023149526&id=919932411414742
Trên Đường Pitch,,2019-10-12 10:09:24,"Theo BBC, Kante vừa dính một chấn thương cơ khi khởi động trước trận Pháp gặp Iceland đêm qua. Về tình trạng chấn thương, có lẽ chúng ta sẽ chờ đợi thêm tin chính thức từ tuyển Pháp.  Dù thế nào thì đây cũng là một tin không mấy vui vẻ với Lampard và Chelsea.  (Ảnh chụp Kante trong chuyến bay sang Iceland)","1,6K","1,5K",9,20,2,102,1,46 bình luậ,3069025433172085,/TrenDuongPitch/photos/a.923470584394258/3069025433172085
Trên Đường Pitch,,2019-10-12 08:24:51,109 - Ali Daei 🇮🇷 94 - Cristiano Ronaldo 🇵🇹  84 - Ferenc Puskás 🇭🇺 Ngày thiết lập kỷ lục càng gần hơn. (Nguồn: FIFA World Cup),"4,9K","4,6K",66,257,14,,,113 bình luậ,3068952759846019,/story.php?story_fbid=3068952759846019&id=919932411414742
Trên Đường Pitch,,2019-10-12 06:52:11,Kết quả lượt trận vòng loại Euro 2020 vào đêm qua. (Ảnh: Euro 2020),"1,1K",1K,15,23,1,1,,49 bình luậ,3068770996530862,/story.php?story_fbid=3068770996530862&id=919932411414742
"Trên Đường Pitch,Premier League",Premier League,2019-10-11 16:27:09,5 bàn thắng sau 4 trận. Chúc mừng Aubameyang - cầu thủ xuất sắc nhất Premier League tháng 9!!! #budweiserXNgoaiHanganh5️⃣ goals in 4️⃣ PL appearances 🔥 Pierre-Emerick Aubameyang is your EA SPORTS FIFA Player of the Month for September! 👏5 bàn thắng trong 4 lần ra sân ၢ PL 🔥 Pierre-Emerick Aubameyang là cầu thủ EA SPORTS FIFA của tháng cho tháng! 👏,725,670,11,40,4,,,48 bình luậ,3067813013293327,/story.php?story_fbid=3067813013293327&id=919932411414742
Trên Đường Pitch,,2019-10-11 22:00:01,"ON THIS DAY Tròn 2 năm trước, HLV Park Hang-seo chính thức trở thành HLV trưởng của đội tuyển quốc gia Việt Nam. Và những gì sau đó, như chúng ta thường nói, là lịch sử. (Ảnh: CAND)","3,2K","2,9K",36,243,3,,,109 bình luậ,3067601529981142,/story.php?story_fbid=3067601529981142&id=919932411414742
Trên Đường Pitch,,2019-10-11 20:45:00,"CON TÀU CHIẾN CỦA PEP GUARDIOLA BẮT ĐẦU HƯ HỎNG, VÌ ĐÂU NÊN NỖI? https://bongda24h.vn/doi-bong/con-tau-chien-cua-pep-guardiola-bat-dau-hu-hong-vi-dau-nen-noi-405-233000.html Chấn thương của Aymeric Laporte và John Stones đã cho thấy Pep Guardiola đang gặp khó thế nào khi không thể kiếm được một sự thay thế phù hợp cho Kompany. Otamendi đã thể hiện sự yếu kém của mình ở mùa này rất nhiều lần. Nếu chỉ là vì khả năng cầm bóng của anh không được tốt hay anh không thể có được những pha chuyền bóng từ hàng phòng thủ, có lẽ mọi thứ sẽ dễ dàng hơn cho Pep Guardiola giải quyết. Nhưng vấn đề của Otamendi còn rộng hơn thế: khả năng phòng ngự của anh gần như bằng không. Pha truy cản hỏng trước Jimenez dẫn đến bàn thắng mở tỷ số của Traore đã cho thấy điều đó. Nhưng đó chỉ là một phần vấn đề. Chấn thương khiến Guardiola phải liên tục tìm ra chỗ vá cho cánh trái, dù là bằng một trung vệ như Laporte, một tiền như Fabian Delph hay Oleksandr Zinchenko hay một cầu thủ chuyên thi đấu cánh phải như Joao Cancelo. Nhờ đó, Wolves liên tục  làm khó Man City bằng những pha bóng đơn giản vào khoảng trống phía sau hàng phòng ngự của Manchester City. #budweiserXNgoaiHangAnh","1,3K","1,2K",17,11,7,7,,62 bình luậ,3066920480049247,/story.php?story_fbid=3066920480049247&id=919932411414742
Trên Đường Pitch,,2019-10-11 19:30:01,"JERMAIN DEFOE: ÁNH SÁNG DIỆU KÌ CỦA BUỔI HOÀNG HÔN SỰ NGHIỆP https://bongda24h.vn/nhan-vat/jermain-defoe-anh-sang-dieu-ki-cua-buoi-hoang-hon-su-nghiep-389-232994.html Chẳng cầu thủ chuyên nghiệp nào có thể kéo dài mãi tuổi nghề của mình. Nhưng có một vài người, bằng sự chuyện nghiệp và khát vọng mạnh mẽ, đã làm chậm lại quá trình “lão hóa” ấy. Defoe là một ví dụ. Vài năm qua, Defoe là một “tín đồ” ăn chay trường, nói không với chất cồn và đều đặn sau mỗi buổi tập hàng ngày anh trải qua vài giờ vật lý trị liệu với Phương pháp làm lạnh bằng khí Nitơ lỏng (cryotherapy). Toàn bộ sự nghiệp của mình, Defoe chỉ có duy nhất 1 danh hiệu: League Cup Anh với Tottenham năm 2008. Nhưng nếu Defoe vẫn tiếp tục chơi thứ bóng đá chất lượng ở tuổi 37, tiếp tục duy trì hiệu suất làm bàn siêu hạng như đã thể hiện những tháng qua, anh hoàn toàn có thể kết thúc mùa giải 2019/20 với chức vô địch giải Ngoại hạng Scotland.  Và đấy sẽ là sự tưởng thưởng xứng đáng nhất cho Defoe, người đã và đang làm tất cả để mang tới thứ áng sáng diệu kì trong buổi hoàng hôn của sự nghiệp…","1,4K","1,3K",5,49,9,,,32 bình luậ,3066887983385830,/story.php?story_fbid=3066887983385830&id=919932411414742
Trên Đường Pitch,,2019-10-11 18:30:00,"""Mùa hè vừa qua quả là một mùa hè không hề dễ chịu ""Nghe tên mình được gắn với tất cả các đội bóng, tất cả những nơi mới lạ, những nơi mà bản thân không muốn đến, tôi thấy không vui chút nào. ""Nhưng bóng đá mà, trước khi kỳ chuyển nhượng bắt đầu, tôi vẫn muốn ở đây. ""Tôi muốn chơi ở đây và tiếp tục sự nghiệp chơi bóng ở Juve. Tôi nghĩ tôi vẫn có thể cống hiến rất nhiều nữa và đã thể hiện một chút trong trận gặp Inter. ""Giờ thì sức nặng trên vai đã bớt rồi, tôi đã bình tĩnh hơn. Mọi thứ với HLV Sarri đã ổn hơn, tôi bắt đầu tận hưởng, làm việc và chứng tỏ giá trị của mình. Tôi sẽ cố gắng hết sức."" - Paulo Dybala (via Football Italia)","2,8K","2,7K",22,126,1,,,61 bình luậ,3066961733378455,/story.php?story_fbid=3066961733378455&id=919932411414742
