source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Kênh Nhạc Việt,,2019-10-12 15:00:31,"Quá đáng lắm luôn á, kêu nó bao ăn mà nó kêu mình tỉnh dậy == Link full Chồng Xa https://youtu.be/El0nwlyzER8 #chongxa #SanChienGiongHat #MegaGSMusic #POPSMusic",,,,,,,,Bình luậ,2409684142623054,/story.php?story_fbid=2409684142623054&id=1499731540284990
Kênh Nhạc Việt,,2019-10-12 12:00:44,Còn gì đau hơn chữ đã từng? Link full MV Còn Gì Đau Hơn Chữ Đã Từng https://youtu.be/FZevI40E6T4 #congidauhonchudatung #QuanAP #POPSMusic,51,46,,4,,1,,7 bình luậ,2409686982622770,/story.php?story_fbid=2409686982622770&id=1499731540284990
Kênh Nhạc Việt,,2019-10-12 12:00:08,Cần tìm một anh trai chìu người yêu như thế này <3 Link full https://youtu.be/sVSOph6K3qM #tiengsettrongmua #bestcut #NhatKimAnh #MegaGSEntertainment #POPSMusic,44,40,2,2,,,,4 bình luậ,2409689015955900,/story.php?story_fbid=2409689015955900&id=1499731540284990
Kênh Nhạc Việt,,2019-10-12 10:00:32,Yêu là chết trong lòng một đống :( Link full Sàn Chiến Giọng Hát tập 11 https://youtu.be/92uwYMzNooE #SanChienGiongHat #TinhHan #MegaGSMusic #POPSMusic,13,11,1,1,,,,1 bình luậ,2409687229289412,/story.php?story_fbid=2409687229289412&id=1499731540284990
Kênh Nhạc Việt,,2019-10-11 16:36:54,Ông Sáu Bảnh - Hoài Linh vẫn luôn là đỉnh của đỉnh trong làng hài Việt <3 Link full Sao Em Nỡ Vội Lấy Chồng https://youtu.be/t4Bm7xNI_tY #SaoEmNoVoiLayChong #HoaiLinh #QuangHa #POPSMusic,73,69,3,,,1,,Bình luậ,2409553275969474,/story.php?story_fbid=2409553275969474&id=1499731540284990
Kênh Nhạc Việt,,2019-10-11 20:12:56,"Phố lên đèn, mình lên đồ đi quẩy thôi anh em, cuối tuần rồi, xõa đi <3 P/s: Có chừng mực thôi nhoa Link full Mambo Italiano https://youtu.be/JOX0U2a7NEE #Mamboitaliano #HoQuangHieu #kenhnhacviet",810,751,14,45,,,,38 bình luậ,2409686582622810,/story.php?story_fbid=2409686582622810&id=1499731540284990
Kênh Nhạc Việt,,2019-10-11 14:17:31,Bà con có kinh nghiệm đi ăn đám cưới thì chắc chắn sẽ biết đến những bài hát này <3 Cre: tổng hợp #NgayCuoi #NamLayTayAnh #NgayChungDoi #DamCuoi #kenhnhacviet,283,264,5,13,1,,,13 bình luậ,2409480782643390,/story.php?story_fbid=2409480782643390&id=1499731540284990
Kênh Nhạc Việt,,2019-10-11 09:30:05,Mới xem teaser M/V Chuyện Người Con Gái - Thu Hằng thôi là đã thấy nóng rồi.  Cùng đăng kí kênh Thu Hằng ngay để nhận thông báo khi MV ra mắt nhé. Link kênh nè: https://bitlylink.com/xVd6r #ThuHang #ThuHangSinger #ThuHangBolero #ChuyenNguoiConGai #KenhNhacViet,34,31,1,,1,,1,2 bình luậ,2408730156051786,/story.php?story_fbid=2408730156051786&id=1499731540284990
Kênh Nhạc Việt,,2019-10-10 21:57:49,CHÚC MỪNG ĐỘI TUYỂN VIỆT NAM ĐÃ GIÀNH CHIẾN THẮNG TRƯỚC ĐỘI TUYỂN MALAYSIA Hôm nay ngày 10/10 là ngày Giải phóng Thủ đô Hà Nội và cũng là một ngày tuyệt vời của đội tuyển Việt Nam cũng như người dân cả nước ❤  #VietNamVoDich #VongloaiWorldcup2022 #kenhnhacviet,700,653,2,44,,1,,21 bình luậ,2408930989365036,/story.php?story_fbid=2408930989365036&id=1499731540284990
Kênh Nhạc Việt,,2019-10-10 20:58:05,❤ Pha ghi bàn vô cùng đẹp mắt của Quang Hải đã giúp đội tuyển Việt Nam dẫn trước 1-0 trước đội tuyển Malaysia. Cùng cổ vũ tinh thần các chiến binh Việt trước hiệp 2 nào ❤ #QuangHai #doituyenVietNam #VongloaiWorldcup2022 #kenhnhacviet,689,644,4,39,2,,,39 bình luậ,2408891259369009,/story.php?story_fbid=2408891259369009&id=1499731540284990
