source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
YAN Beauty,,2019-11-27 21:22:00,Đừng xem thường những bộ đồ xanh hồng tím đỏ neon nha 🤣  Biết mix and match 1 xíu là auto CHẤT LỪ 🔥  Cre: Tu Hao Official,7,6,,1,,,,1 bình luậ,2679318728816925,/story.php?story_fbid=2679318728816925&id=817051791710304,Lưu
"YAN Beauty,YAN TV",YAN TV,2019-11-27 20:36:16,"PHẢI ĐI KHÁM BÁC SĨ NGAY NẾU THẤY NHỮNG DẤU HIỂU NÀY NHÉ 😢Đau bất thường, dai dẳng ở 1 vị trí cũng là 1 trong những dấu hiệu cảnh báo có tế bào ung thư trong cơ thể 😟",5,4,,1,,,,Bình luậ,2679855562096575,/story.php?story_fbid=2679855562096575&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 21:00:40,Ước có đôi chân sương sương vậy là đủ 😭,132,117,1,12,2,,,9 bình luậ,2677674488981349,/story.php?story_fbid=2677674488981349&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 20:00:14,Luôn muốn có vòng tay che chở be like... 🤣,200,152,42,5,,1,,30 bình luậ,2676864239062374,/story.php?story_fbid=2676864239062374&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 19:00:38,KHI CHỊ EM NGHIỆN TRÀ SỮA ĐẾN TRÌNH THƯỢNG THỪA 🤣,430,299,115,4,2,8,2,85 bình luậ,2676876782394453,/story.php?story_fbid=2676876782394453&id=817051791710304,Lưu
"YAN Beauty,YAN News",YAN News,2019-11-27 17:48:28,TRỜI KHÔNG CHO KHÔNG AI CÁI GÌ... 😞PHỤ NỮ ĐẸP NHẤT KHI KHÔNG THUỘC VỀ AI... 🙂,37,30,,7,,,,Bình luậ,2679566262125505,/story.php?story_fbid=2679566262125505&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 18:00:30,Học makeup sương sương thôi nào 😍,220,191,,29,,,,6 bình luậ,2677680295647435,/story.php?story_fbid=2677680295647435&id=817051791710304,Lưu
"YAN Beauty,YAN TV",YAN TV,2019-11-27 14:05:08,"Thiệt không, có cớ tối nay đi ngủ muộn rồi 😂THỨC KHUYA THÊM XÍ KHÔNG CHỊ EM ƠI =))",185,125,49,9,2,,,56 bình luậ,2679248195490645,/story.php?story_fbid=2679248195490645&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 12:30:53,Lấy rổ hứng nọng liền luôn 😭,244,164,66,10,,4,,39 bình luậ,2674262032655928,/story.php?story_fbid=2674262032655928&id=817051791710304,Lưu
YAN Beauty,,2019-11-27 12:00:57,Thầy dạy văn nhà người ta chưa bao giờ làm tao thất vọng :v  Cre: Phạm Minh Nhật,323,283,16,24,,,,21 bình luậ,2678810628867735,/story.php?story_fbid=2678810628867735&id=817051791710304,Lưu
"YAN Beauty,YAN News",YAN News,2019-11-27 08:30:18,"SAPA QUÊ TUI ĐẸP XĨU MỌI NGƯỜI Ạ <3Không nói thì không biết Sapa luôn á, xách balo lên và đi thôi 🥳",64,53,,11,,,,5 bình luậ,2678876855527779,/story.php?story_fbid=2678876855527779&id=817051791710304,Lưu
"YAN Beauty,YAN TV",YAN TV,2019-11-27 08:35:28,"Sao Việt hạnh phúc nhất là đây chứ đâu 😍Vẫn còn tươi chán Lan Khuê ơi, gia đình nhìn hạnh phúc quá 🤪",49,40,1,8,,,,Bình luậ,2678745792207552,/story.php?story_fbid=2678745792207552&id=817051791710304,Lưu
YAN Beauty,,2019-11-26 21:30:22,"BỊ CẬN THÌ SAO? 1. Mỗi sáng vừa mở mắt ra việc đầu tiên là tìm kính. 2. Không đeo kính ra đường, gặp người quen cũng chả biết ai, cuối cùng không chào hỏi gì rồi và bị mang tiếng là chảnh. 3. Nhưng cố nheo mắt lại để nhìn xem ai thì lại bị bảo là nhìn đểu. 4. Bọn bạn cứ giật lấy cho mượn đeo rồi hô ""MỜ THẾ MÀ VẪN ĐEO ĐƯỢC À?"". 5. Năn nỉ tháo kính ra cho xem thử, đến lúc tháo ra thì bọn chúng cười như được mùa và trêu nhìn thấy gì không? Cận chứ đâu có mù.. 6. Trời mưa mà lại còn tối kết hợp với nhau thì đúng là ""Nơi đây sương khói mờ nhân ảnh"". Nhìn 2 cái đèn oto cứ tưởng 2 cái đèn xe máy và quyết định lao vào giữa... 7. Xem tivi mỏi cũng không nằm được. 8. Hai người đeo kính muốn hôn nhau thì kính sẽ đụng nhau trước. 9. Đang đeo kính xong bỏ ra, nhìn mặt dại như chết trôi. 10. Đi chơi thể thao mà đeo kính thì nguy hiểm, bỏ kính ra thì như người ngoài hành tinh. 11. Đi bơi thì chả thấy đâu là bạn đâu là thù. 12. Mỗi lần đi đo mắt lại là xác định auto phải đo kính mới.",253,200,27,10,,16,,28 bình luậ,2674381319310666,/story.php?story_fbid=2674381319310666&id=817051791710304,Lưu
YAN Beauty,,2019-11-26 21:00:26,Sắm đồ cho mùa đông cận kề chị em ạ!,481,354,119,6,1,1,,173 bình luậ,2676855075729957,/story.php?story_fbid=2676855075729957&id=817051791710304,Lưu
"YAN Beauty,YAN News",YAN News,2019-11-26 19:55:05,"Mai tui rủ mấy con bạn làm 1 bộ i vậy liền :))DIỆU NHI - ""TÂM BẤT BIẾN GIỮA ĐỜI VẠN BIẾN"" 😂",59,53,3,3,,,,2 bình luậ,2677494325666032,/story.php?story_fbid=2677494325666032&id=817051791710304,Lưu
