source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
GenK,,2019-11-27 14:30:00,Trại gà kiêm trại cai nghiện,9,8,1,,,,,1 bình luậ,3518558288162098,/story.php?story_fbid=3518558288162098&id=186426311375329,Lưu
GenK,,2019-11-27 13:45:00,Nhìn cam sau mà lác cả mắt ...,18,16,2,,,,,Bình luậ,3518556281495632,/story.php?story_fbid=3518556281495632&id=186426311375329,Lưu
GenK,,2019-11-27 13:00:53,Nghe tin mà thấy hả hê :),77,56,18,1,1,1,,13 bình luậ,3514477925236801,/story.php?story_fbid=3514477925236801&id=186426311375329,Lưu
GenK,,2019-11-27 12:15:00,Suýt thì Thor phải nghỉ hưu :),94,84,8,,1,1,,10 bình luậ,3518552901495970,/story.php?story_fbid=3518552901495970&id=186426311375329,Lưu
GenK,,2019-11-27 11:30:00,Thế là công nghệ màn hình gập trong tương lai lại có cửa sáng :3,58,52,,1,5,,,3 bình luậ,3518554524829141,/story.php?story_fbid=3518554524829141&id=186426311375329,Lưu
GenK,,2019-11-27 10:51:15,Cứ có ưu đãi là phải hóng xem deal có ngon hơm :3,88,67,20,1,,,,12 bình luậ,3518530408164886,/story.php?story_fbid=3518530408164886&id=186426311375329,Lưu
GenK,,2019-11-27 10:00:07,"Phim khiến khán giả phải suy ngẫm, tranh cãi mãi không thôi thì ắt là phim ""xịn"" :3",20,18,1,1,,,,1 bình luậ,3514505871900673,/story.php?story_fbid=3514505871900673&id=186426311375329,Lưu
GenK,,2019-11-27 09:00:02,p h ả n đ a m 🔃🔃🔃,61,50,10,1,,,,1 bình luậ,3514684598549467,/story.php?story_fbid=3514684598549467&id=186426311375329,Lưu
GenK,,2019-11-27 08:00:11,Còn bạn nghĩ sao về tương lai chung sống với robot?,57,52,4,,1,,,7 bình luậ,3514491225235471,/story.php?story_fbid=3514491225235471&id=186426311375329,Lưu
GenK,,2019-11-27 00:00:06,Cần quái gì kính viễn vọng nữa =)),72,56,14,,2,,,8 bình luậ,3516712418346685,/story.php?story_fbid=3516712418346685&id=186426311375329,Lưu
GenK,,2019-11-26 23:00:29,"Chỉ nội trong một mùa hè, khoảng 100 tỷ con côn trùng đã chết vì đèn pha ô tô trên các cung đường nước Đức.",48,47,,,,1,,2 bình luậ,3516359145048679,/story.php?story_fbid=3516359145048679&id=186426311375329,Lưu
GenK,,2019-11-26 22:00:40,Và là thứ công cụ sinh tồn hiệu quả của con người khi đang trong thời kỳ mỏng manh nhất,65,55,6,,,4,,1 bình luậ,3516340551717205,/story.php?story_fbid=3516340551717205&id=186426311375329,Lưu
GenK,,2019-11-26 21:00:31,Hồi đặt mấy con sedan có thế đâu 🤔🤔🤔,63,61,,,1,1,,2 bình luậ,3515163668501560,/story.php?story_fbid=3515163668501560&id=186426311375329,Lưu
GenK,,2019-11-26 20:00:44,Sony mà làm được thì máy ảnh sẽ sớm bị xếp xó,409,365,17,10,15,2,,46 bình luậ,3515657955118798,/story.php?story_fbid=3515657955118798&id=186426311375329,Lưu
GenK,,2019-11-26 19:00:35,Hóng hóng hóng,576,431,131,1,13,,,42 bình luậ,3515654501785810,/story.php?story_fbid=3515654501785810&id=186426311375329,Lưu
GenK,,2019-11-26 17:30:00,"Với mức giá 50 triệu, Galaxy Fold là mẫu máy đắt tiền nhất từ trước đến nay mà Samsung từng bán ra ở Việt Nam. Do màn hình của Galaxy Fold tương đối mỏng manh và có nguy cơ hỏng hóc cao hơn so với những smartphone khác, Samsung còn có chương trình thay màn hình với giá ưu đãi là 3.490.000 đồng cho lần đầu tiên kể từ 1 năm mua hàng.",129,102,23,1,2,1,,13 bình luậ,3515521051799155,/story.php?story_fbid=3515521051799155&id=186426311375329,Lưu
GenK,,2019-11-26 17:15:05,Chỉ sợ ... =))),"1,1K",977,117,2,13,3,,31 bình luậ,3515157978502129,/story.php?story_fbid=3515157978502129&id=186426311375329,Lưu
GenK,,2019-11-26 16:30:18,"Trong năm tới, chúng ta sẽ được thấy nhiều smartphone 5G giá phải chăng.",28,26,1,1,,,,2 bình luậ,3515156071835653,/story.php?story_fbid=3515156071835653&id=186426311375329,Lưu
GenK,,2019-11-26 15:45:02,Up elephant down dogLên voi xuống chó,711,626,73,2,2,8,,40 bình luậ,3515134265171167,/story.php?story_fbid=3515134265171167&id=186426311375329,Lưu
GenK,,2019-11-26 15:00:58,"""Tự quên những thứ cần phải quên"" Bao gồm cả người yêu cũ, thông tin vô bổ và sự tồn tại của Game of Thrones",63,49,11,,3,,,1 bình luậ,3514503101900950,/story.php?story_fbid=3514503101900950&id=186426311375329,Lưu
GenK,,2019-11-26 14:00:00,"Stadia cứ phập phù, thấy tương lai bất định lắm :<",28,28,,,,,,Bình luậ,3512147638803163,/story.php?story_fbid=3512147638803163&id=186426311375329,Lưu
GenK,,2019-11-26 13:00:20,Cả Đét-pun và nhà mạng đều từ chối cho biết lý do đầu tư,71,56,13,1,1,,,Bình luậ,3514656695218924,/story.php?story_fbid=3514656695218924&id=186426311375329,Lưu
GenK,,2019-11-26 12:00:39,Thâm :),97,82,12,,2,1,,8 bình luậ,3514482358569691,/story.php?story_fbid=3514482358569691&id=186426311375329,Lưu
GenK,,2019-11-26 11:01:45,Chúng ta sẽ được thấy những mẫu laptop trang bị chip xử lý Intel và có khả năng kết nối mạng di động 5G trong tương lai không xa.,62,53,5,,,4,,2 bình luậ,3514465815238012,/story.php?story_fbid=3514465815238012&id=186426311375329,Lưu
GenK,,2019-11-26 10:00:00,Thế giới côn trùng đủ chủng loại cũng đầy bí ẩn,34,33,,1,,,,1 bình luậ,3502023919815535,/story.php?story_fbid=3502023919815535&id=186426311375329,Lưu
GenK,,2019-11-26 09:00:01,Hóa ra có lý do cả :v,"6,4K","6,3K",105,58,21,2,1,195 bình luậ,3512149178803009,/story.php?story_fbid=3512149178803009&id=186426311375329,Lưu
GenK,,2019-11-26 08:00:00,F,122,82,,,3,36,1,7 bình luậ,3512132268804700,/story.php?story_fbid=3512132268804700&id=186426311375329,Lưu
GenK,,2019-11-26 00:00:01,"Với thời gian bay có thể lên tới hàng tiếng đồng hồ, drone chạy nhiên liệu hydro được kỳ vọng sẽ giúp ích rất nhiều cho hoạt động vận tải hàng không, y tế và quân sự.",38,37,,,1,,,Bình luậ,3502008083150452,/story.php?story_fbid=3502008083150452&id=186426311375329,Lưu
GenK,,2019-11-25 23:00:00,Sao lắm tác hại thế ...,53,44,7,,1,1,,11 bình luậ,3512135438804383,/story.php?story_fbid=3512135438804383&id=186426311375329,Lưu
GenK,,2019-11-25 22:16:08,"""Khi cầm nó trên tay bạn sẽ cảm thấy mình đi ngược với cả nhân loại, một phần nào đó giống với việc dùng máy film ở thời buổi số hoá ngày nay. Nhưng, một khi đã dùng vì mục đích cái ""Tôi"" ấy, chắc chắn bạn sẽ chẳng màng quan tâm đến những lời ""đao to búa lớn"" hay so sánh cấu hình nào khác xung quanh.""",29,25,,3,1,,,Bình luậ,3512145715470022,/story.php?story_fbid=3512145715470022&id=186426311375329,Lưu
GenK,,2019-11-25 22:00:40,"Dạo này trông thành phố cứ mờ ảo cứ như London mù sương mà hoá ra toàn bụi, hít hà lủng cả phổi :<",37,35,1,1,,,,Bình luậ,3511796695504924,/story.php?story_fbid=3511796695504924&id=186426311375329,Lưu
GenK,,2019-11-25 21:00:05,"Thấy Musk chởi bậy trên sân khấu, tưởng thật chứ =))",36,31,5,,,,,3 bình luậ,3511777432173517,/story.php?story_fbid=3511777432173517&id=186426311375329,Lưu
GenK,,2019-11-25 20:00:01,Mô hình này có thể giúp được những người anh em miền Trung :3,147,140,4,3,,,,13 bình luậ,3511030505581543,/story.php?story_fbid=3511030505581543&id=186426311375329,Lưu
GenK,,2019-11-25 19:00:00,"Liệu tầm nghìn năm nữa, sẽ có nghiên cứu như thế này về loài người?  :) :) :)",50,46,3,,1,,,Bình luậ,3510502255634368,/story.php?story_fbid=3510502255634368&id=186426311375329,Lưu
GenK,,2019-11-25 18:00:00,Đa số toàn thấy khen cái bàn phím :v,55,54,,1,,,,2 bình luậ,3510499645634629,/story.php?story_fbid=3510499645634629&id=186426311375329,Lưu
GenK,,2019-11-25 17:00:00,Xu hướng cũ mà mới: điện thoại biết gập bụng? Chăm gập thế chẳng mấy mà sáu múi :),52,50,,1,1,,,1 bình luậ,3510478565636737,/story.php?story_fbid=3510478565636737&id=186426311375329,Lưu
GenK,,2019-11-25 16:00:01,"Nội dung bài chia ra làm ba: tin vui, tin ""bình thường"" và tin xấu :3","5,5K","5,3K",139,14,8,5,,171 bình luậ,3510721812279079,/story.php?story_fbid=3510721812279079&id=186426311375329,Lưu
GenK,,2019-11-25 15:00:03,"Hầu hết mọi yếu tố của Cybertruck đều là điểm cộng, ngoại trừ ... vẻ ngoài của nó.",75,66,8,,1,,,11 bình luậ,3510467815637812,/story.php?story_fbid=3510467815637812&id=186426311375329,Lưu
GenK,,2019-11-25 14:00:00,Lưu lại để mai (mốt) chạy cho hiệu quả :3,122,119,2,1,,,,7 bình luậ,3507456602605600,/story.php?story_fbid=3507456602605600&id=186426311375329,Lưu
