source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Trên Đường Pitch,,2019-11-27 14:00:00,"ROBERT LEWANDOWSKI: MÃNH THÚ KHÔNG THỂ NGỪNG SĂN MỒI Phong độ hủy diệt của Robert Lewandowski đến lúc này vẫn chưa hề có dấu hiệu sụt giảm. 4 bàn thắng vào lưới Red Star Belgrade trong chiến thắng 6-0 của Bayern Munich mới đây là minh chứng cho điều đó. “Tôi phải thừa nhận rằng... mình bị nghiện ghi bàn”, đó là chia sẻ hài hước nhưng cũng rất thú vị của Lewandowski trên Twitter vừa qua. Lewandowski giống như mãnh thú luôn thèm khát những con mồi. Anh là trung phong đích thực mà bất cứ đội bóng nào cũng mơ ước, một người mà chúng ta có thể nói vui là nhiệm vụ “chỉ là ăn và ghi bàn” mà thôi. Gerard Pique từng thừa nhận: “Anh ấy có thể sử dụng cả 2 chân và không chiến rất tốt. Thật khó để kèm một cầu thủ có thể làm mọi thứ như vậy”. Sau những sự ra đi của Arjen Robben và Franck Ribery, giờ đây vai trò của những cầu thủ tấn công đàn anh như Lewandowski hay Thomas Muller tại Bayern Munich càng trở nên quan trọng hơn bao giờ hết. Sự có mặt của chân sút người Ba Lan lúc này giống như một bảo chứng cho những bàn thắng, và cả chiến thắng, của Bayern Munich... Mời các bạn đọc toàn bộ bài viết tại: https://bongda24h.vn/nhan-vat/robert-lewandowski-manh-thu-khong-the-ngung-san-moi-389-237345.html (Ảnh: Novak Djurovic/Reuters)",325,318,1,6,2,,,9 bình luậ,3216293661778594,/story.php?story_fbid=3216293661778594&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 13:00:00,"Ở Bundesliga: 5 bàn trong 9 phút. Ở Champions League: 4 bàn trong 14 phút. Như một bạn chia sẻ: ""Ông nội này ghi bàn kinh thật"" 😅  (Ảnh: Bayern Munich)","1,9K","1,8K",110,29,6,1,,52 bình luậ,3216184838456143,/story.php?story_fbid=3216184838456143&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 12:30:00,"Trong buổi tập sáng nay của U22 Việt Nam trên sân Circuit Makati Blue Pitch, các cầu trước khi vào sân tập phải kí xác nhận. Khoảnh khắc khá thú vị ở SEA Games lần này.  (video: Như Đạt/bongda24h.vn)",539,409,120,,5,2,3,54 bình luậ,3216175168457110,/story.php?story_fbid=3216175168457110&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 10:45:00,"JOSE MOURINHO – SAI LẦM MỚI “Tôi sẽ không bao giờ lặp lại những sai lầm cũ. Dĩ nhiên, tôi sẽ có những sai lầm mới – nhưng chúng sẽ không giống như cái nào thuộc về quá khứ.” – Mourinho chia sẻ trong ngày ông lên nắm quyền ở Tottenham. Lời chia sẻ mà chúng ta có thể cảm nhận mang theo nhiều hàm ý, hay như thường nói, có thể hiểu theo nhiều nghĩa. Chỉ sau hai trận đấu dưới thời Mourinho, Tottenham đã thủng lưới 4 bàn và ghi đến 7 bàn. Hình ảnh về một người HLV với phương châm “thà thắng 10 trận với tỷ số 1-0 còn hơn thắng 1 trận với tỷ số 10-0” dường như biến đâu mất. Nhưng dĩ nhiên, kết quả còn tuỳ thuộc vào hoàn cảnh, chứ không hoàn toàn là phong cách huấn luyện của HLV. Và nhờ đấy mà thấy rõ được cái tầm của vị HLV là như thế nào. Đọc tiếp: https://bongda24h.vn/nhan-vat/jose-mourinho-sai-lam-moi-389-237350.html (Ảnh: Opta)","5,3K",5K,50,279,6,,,172 bình luậ,3216148668459760,/story.php?story_fbid=3216148668459760&id=919932411414742,Lưu
"Trên Đường Pitch,Jack Kevin",Jack Kevin,2019-11-27 10:00:03,Dybala!!!https://giphy.com/gifs/gf5pwmuvK6TOe6tC7F,"2,3K",2K,25,120,104,1,1,105 bình luậ,3215938228480804,/story.php?story_fbid=3215938228480804&id=919932411414742,Lưu
"Trên Đường Pitch,Jack Kevin",Jack Kevin,2019-11-27 09:02:26,"""Tôi yêu những em bé nhặt bóng thông minh như tôi đã từng, và cậu bé ngày hôm nay rất xuất sắc.  Cậu ấy đọc trận đấu, hiểu trận đấu và có được một kiến tạo quan trọng, một khoảnh khắc quan trọng đối với ngay cả cậu bé. Chắc hẳn cậu bé sẽ không thể quên được."" - Jose Mourinho chia sẻ sau trận. (BBC)https://giphy.com/gifs/kdjV0PgctqViC2ZhP6","6,8K","5,8K",547,433,25,2,,221 bình luậ,3215888255152468,/story.php?story_fbid=3215888255152468&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 08:30:46,"""Tôi phải thừa nhận... mình bị nghiện ghi bàn"" Chia sẻ rất chân tình của Robert Lewandowski. Tiền đạo người Ba Lan vẫn đang giữ phong độ ghi bàn rất dữ dội và mới đây anh vừa đóng góp 4 bàn thắng vào lưới Red Star Belgrade trong chiến thắng 6-0 của Bayern Munich. Một số thành tích của Lewandowski tính đến nay: - 63 bàn thắng trong 85 trận đấu tại Champions League, nằm trong top 5 chân sút ghi bàn hàng đầu trong lịch sử giải đấu (theo Opta) - 51 bàn thắng, 10 kiến tạo sau 53 trận trong năm 2019. - 27 bàn thắng trong 20 trận trên mọi đấu trường mùa này.","2,9K","2,6K",228,31,33,4,,78 bình luậ,3215865765154717,/story.php?story_fbid=3215865765154717&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 06:56:20,Những cầu thủ chạm mốc 20 bàn nhanh nhất lịch sử Champions League: 🇩🇪 Mario Gomez - 32 trận  🇮🇹 Filippo Inzaghi - 28 trận 🇳🇱 Ruud van Nistelrooy - 27 trận 🇮🇹 Alessandro Del Piero - 26 trận 🏴󠁧󠁢󠁥󠁮󠁧󠁿 Harry Kane - 24 trận  (Via Givemesport),4K,"3,9K",23,74,39,1,1,39 bình luậ,3215646731843287,/story.php?story_fbid=3215646731843287&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 05:00:39,"Thêm một vòng đấu với nhiều bàn thắng, cùng với đó là những trận đấu với kịch bản giàu cảm xúc. Tottenham đã có màn lội ngược dòng tuyệt vời trên sân nhà trước Olympiacos, sau khi bị dẫn trước hai bàn. Cũng bị dẫn với khoảng cách tương tự, PSG đã kéo lại được một điểm trên sân Bernabeu, với hai bàn gỡ chỉ trong vòng hai phút. Kết quả cuối cùng loạt trận vòng bảng UEFA Champions League rạng sáng nay: Bảng A Galatasaray 1 – 1 Club Brugge Real Madrid 2 – 2 Paris Saint-Germain Bảng B FK Crvena Zvezda 0 – 6 FC Bayern München Tottenham Hotspur 4 – 2 Olympiacos Bảng C Atalanta 2 – 0 Dinamo Zagreb Manchester City 1 – 1 Shakhtar Donetsk Bảng D Lokomotiv Moscow 0 – 2 Bayer Leverkusen Juventus 1 – 0 Atletico Madrid (Ảnh: Champions League)","4,7K","4,6K",51,65,7,,,82 bình luậ,3215410165200277,/story.php?story_fbid=3215410165200277&id=919932411414742,Lưu
Trên Đường Pitch,,2019-11-27 04:37:08,Bàn thắng tiếp tục đến với Gà trống. Harry Kane có cú đúp. 4-2.,"1,2K","1,1K",25,12,6,1,,26 bình luậ,3215360475205246,/story.php?story_fbid=3215360475205246&id=919932411414742,Lưu
