source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Marry,,2019-11-27 16:00:02,"Em à, khi mình có con, cuộc sống của chúng ta sẽ luôn rộn rã tiếng cười, lúc đó em chẳng cần phải làm gì cả, hãy để anh thay em làm hết việc nhà, chăm sóc em, chăm sóc con, chăm sóc cả nhà 🙃",14,9,4,1,,,,Bình luậ,2946188262060493,/story.php?story_fbid=2946188262060493&id=139409226071758,Lưu
Marry,,2019-11-27 12:00:43,"Lúc yêu thì thề sống thề chết, mà cứ hễ nhắc tới chuyện cưới thì có khi lại “bỏ của chạy lấy người”. https://www.marry.vn/loi-khuyen-tu-marry/4-cung-hoang-dao-so-nhat-chuyen-ket-hon",8,6,1,1,,,,Bình luậ,2947230171956302,/story.php?story_fbid=2947230171956302&id=139409226071758,Lưu
Marry,,2019-11-27 09:00:06,"Khi yêu nhau, người đàn ông thực thụ sẽ không để cho người phụ nữ của mình ghen tuông với những người phụ nữ khác, mà sẽ khiến những người phụ nữ khác phải ghen tị ngược lại với chính họ.",59,48,5,6,,,,2 bình luậ,2946167765395876,/story.php?story_fbid=2946167765395876&id=139409226071758,Lưu
Marry,,2019-11-26 22:00:51,Con cái chính là kết tinh của tình yêu thương ❤️ Video: Danny Portfeld,225,142,7,75,1,,,27 bình luậ,2943883478957638,/story.php?story_fbid=2943883478957638&id=139409226071758,Lưu
Marry,,2019-11-26 19:00:30,"Còn 2 tháng nữa là Tết rồi, chị em đã chuẩn bị tinh thần để trả lời câu hỏi ""Khi nào lấy chồng"" chưa?",40,24,15,1,,,,10 bình luậ,2943680732311246,/story.php?story_fbid=2943680732311246&id=139409226071758,Lưu
Marry,,2019-11-26 16:00:54,"Em có 10 “thỏa thuận” trước khi quyết định dọn đồ sang ở với anh và mình trở thành vợ chồng. 1. Em là vợ anh. A, B, C, D và những cô gái khác thì không phải. 2. Việc nhà là việc chung, dĩ nhiên em sẽ là người chịu trách nhiệm chính. Nhưng anh cần hiểu trách nhiệm đó không chỉ thuộc về em, và quan trọng là anh làm cùng em, em sẽ rất vui. 3. Em không thường nhõng nhẽo, nũng nịu, nhưng không có nghĩa là anh quên mất em có quyền làm vậy. 4. Anh có thể đi đâu cũng được, bạn bè bù khú, bia bọt bét nhè. Miễn là, anh báo cho em biết trước khi đi và chính xác giờ về. Và cứ vậy, đúng giờ thì anh về. Lo lắng thì cũng sẽ thành sốt ruột. Sốt ruột nhiều sẽ nóng trong người. Mà em thì không muốn đón anh bằng cái mặt hầm hầm hoặc không thèm nói một lời. 5. Trong các bữa nhậu, tuyệt đối không được nói gì về những chủ đề liên quan đến “vợ tao thế này, vợ mày thế nào“. Và khi nói về em với người khác, từ “nó” để ám chỉ em là từ em cảm thấy không vui. 6. Khi em bực bội, càu nhàu hãy cười hì hì với em. Nếu mình cãi nhau, hãy nhường em ba câu. Vì em nóng nảy và hay la lối. Em sẽ cố gắng sửa. Khi chưa sửa được, em nhờ anh. 7. Mọi chuyện trong nhà, hãy hỏi em và anh là người quyết định. Em vui vì được chia sẻ cùng anh. 8. Anh không cần phải cố gắng miễn cưỡng tặng quà để làm cho em vui, dù em thích quà. Nếu anh thấy vui và thấy việc làm em vui, chăm sóc em bằng mấy thứ nho nhỏ như… quà thì anh cứ làm (nghe vô lý nhỉ?). 9. Chồng em là người sẽ ở cạnh em suốt cả những ngày sau này. Em muốn được tự hào vì có anh làm chồng. Hãy cho em có cơ hội để tự hào về điều đó. 10. Luôn nhớ rằng, lý do để chúng ta trở thành vợ chồng là tình yêu mỗi ngày một nhiều hơn giữa anh và em. Nó đủ lớn và sẽ ngày càng lớn hơn để tụi mình là một gia đình bền chặt về mãi sau này. Hãy gìn giữ nó cùng em.",801,688,15,95,1,2,,176 bình luậ,2943761872303132,/story.php?story_fbid=2943761872303132&id=139409226071758,Lưu
Marry,,2019-11-26 12:00:00,Bí kíp trị chồng dành riêng cho chị em. Đợi khi nào có chồng rồi xài 😋 https://www.marry.vn/loi-khuyen-tu-marry/579780,23,17,4,1,1,,,1 bình luậ,2943689275643725,/story.php?story_fbid=2943689275643725&id=139409226071758,Lưu
Marry,,2019-11-26 09:00:45,Cứ như này rồi lại hỏi khi nào mình mới có người yêu 🙃,55,31,24,,,,,11 bình luậ,2943664395646213,/story.php?story_fbid=2943664395646213&id=139409226071758,Lưu
Marry,,2019-11-25 22:00:01,"Kết hôn sớm hay muộn không phải là vấn đề mấu chốt trong một mối quan hệ. Quan trọng là ta luôn dành tình cảm yêu thương cho nhau, và khi nghĩ về tương lai của ta, thì cũng luôn nghĩ về tương lai của người đó. Ngày hạnh phúc sẽ không xa, nếu ta luôn nghĩ về nhau",73,66,,7,,,,6 bình luậ,2941122659233720,/story.php?story_fbid=2941122659233720&id=139409226071758,Lưu
Marry,,2019-11-25 19:00:12,Những chiếc váy cưới đẹp nhất hành tinh mà cô dâu nào cũng ao ước,84,74,,9,1,,,Bình luậ,2941067752572544,/story.php?story_fbid=2941067752572544&id=139409226071758,Lưu
Marry,,2019-11-25 16:00:14,5 giai đoạn mà cặp đôi nào thật sự yêu nhau mới trải qua https://www.marry.vn/video/nhung-giai-doan-trong-tinh-yeu-thuong-phai-trai-qua,16,16,,,,,,7 bình luậ,2941073959238590,/story.php?story_fbid=2941073959238590&id=139409226071758,Lưu
Marry,,2019-11-25 12:00:14,Tình yêu khiến người ta trở nên ngốc nghếch nhưng lại rất đỗi đáng yêu,143,85,45,12,,1,,26 bình luậ,2941128585899794,/story.php?story_fbid=2941128585899794&id=139409226071758,Lưu
Marry,,2019-11-25 09:00:20,"Tình yêu đích thực chính là giữa một thế giới rộng lớn bao la này, chúng ta bắt gặp được một hình dung phù hợp với bản thân. Người cho dù không hoàn hảo nhưng vẫn yêu thương chúng ta theo những cách hoàn hảo. Và đó cũng là người khiến chúng ta tin rằng chỉ cần có nhau, bên cạnh nhau, mọi điều khó khăn gian khổ đều chẳng xá gì. Mình cùng về chung một nhà nhé!",46,38,,8,,,,1 bình luậ,2941056685906984,/story.php?story_fbid=2941056685906984&id=139409226071758,Lưu
Marry,,2019-11-24 20:00:15,Ngày khoác lên mình chiếc váy cưới là ngày đẹp nhất của cuộc đời người con gái Video: PIKAVChannel,54,46,,6,1,1,,Bình luậ,2938907226121930,/story.php?story_fbid=2938907226121930&id=139409226071758,Lưu
Marry,,2019-11-24 09:00:37,"Cũng chưa biết đến bao giờ mới có người chịu cưới, nhưng cứ đọc trước cho chắc 😅 https://www.marry.vn/loi-khuyen-tu-marry/13-dieu-dai-ky-trong-dam-cuoi-bat-buoc-ban-phai-biet",69,63,5,1,,,,18 bình luậ,2938782069467779,/story.php?story_fbid=2938782069467779&id=139409226071758,Lưu
Marry,,2019-11-23 19:00:11,"Anh này, có phải người ta chỉ nắm tay khi đã đủ tin tưởng và chỉ ôm khi muốn dựa dẫm vào nhau, đúng không? Nên anh này, em chẳng cần gì to lớn lắm đâu! Cũng chẳng cần những mơ ước xa xôi, những hẹn thề nông nổi. Em chỉ cần anh ở đây, ở ngay cạnh em, dù lúc phố xá xôn xao hay lúc tiếng ồn ào của đám đông đã ngớt. Chỉ cần vậy đó… Trời lạnh rồi, anh muốn nắm tay rồi bước tiếp không?",300,264,,24,,12,,18 bình luậ,2937563839589602,/story.php?story_fbid=2937563839589602&id=139409226071758,Lưu
Marry,,2019-11-23 09:49:45,"Mình nuôi mèo đi anh, em sẽ là người nhường chỗ ngủ cho nó nên anh đừng lo nhé.",179,99,73,7,,,,16 bình luậ,2937547046257948,/story.php?story_fbid=2937547046257948&id=139409226071758,Lưu
Marry,,2019-11-22 22:00:46,"2020 tới rồi, lấy chồng để đổi đời nào các cô gái https://www.marry.vn/loi-khuyen-tu-marry/3-con-giap-co-so-cuoi-chong-dai-gia-lam-dau-nha-giau-trong-nam-2020",93,74,17,2,,,,49 bình luậ,2935074679838518,/story.php?story_fbid=2935074679838518&id=139409226071758,Lưu
Marry,,2019-11-22 19:00:21,"Nếu đàn ông thật sự yêu bạn, dù có giận thế nào thì tình yêu và bao dung dành cho bạn vẫn còn. Dù là ai đúng ai sai, ai quá đáng ai mắc lỗi, thì người đàn ông yêu bạn vẫn sẽ vì bạn mà nhận một phần lỗi của mình.",675,514,104,46,2,9,,157 bình luậ,2934923949853591,/story.php?story_fbid=2934923949853591&id=139409226071758,Lưu
Marry,,2019-11-22 16:00:31,"VÁY CƯỚI CHO CUNG HOÀNG ĐẠO  Dù trong đám cưới, Bò Cạp cũng rất thích thể hiện phong cách táo bạo, sexy của mình qua những chiếc váy cưới. Một chiếc váy dạng corset xẻ cổ chữ V sâu, ôm sát cơ thể là lựa chọn hoàn hảo cho cô dâu thuộc cung Bò Cạp.",15,15,,,,,,Bình luậ,2935068886505764,/story.php?story_fbid=2935068886505764&id=139409226071758,Lưu
Marry,,2019-11-22 12:30:54,"Sau này vợ chồng mình sẽ có 1 đứa con. Em chăm sóc con, còn anh chăm sóc em và con.","1,1K",699,346,103,,1,,260 bình luậ,2935060903173229,/story.php?story_fbid=2935060903173229&id=139409226071758,Lưu
Marry,,2019-11-22 09:00:17,Sẽ thế nào khi bạn yêu một cô nàng lười? 🙃,295,122,172,,1,,,53 bình luậ,2935071056505547,/story.php?story_fbid=2935071056505547&id=139409226071758,Lưu
Marry,,2019-11-21 22:00:39,"Những năm tháng thanh xuân cứ trôi lặng lẽ, như cơn gió thoảng qua. Trên những cánh cửa của năm tháng đó có viết: “tốt nghiệp”, “công việc”, “kết hôn”, “sinh con”, rồi ""già đi""...Nhưng hiện tại, em đang có anh. Và đó là hạnh phúc.",246,225,1,20,,,,22 bình luậ,2932864616726191,/story.php?story_fbid=2932864616726191&id=139409226071758,Lưu
