source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
BEATVN,,2019-10-12 12:07:59,"HƠN 30 NĂM BÁN RAU, CỤ BÀ 80 TUỔI XÂY BIỆT THỰ 60 TỶ HOÀNH TRÁNG GIỮA LÀNG QUÊ NGHÈO Một vùng quê nghèo thế nhưng lại có một biệt thự hoành tráng đến như vậy, lại còn được xây lên bởi một bà cụ 80 điều này rất nhiều người sẽ không tin. Sau khi tò mò về ngôi biệt thự và chủ nhân của nó thì được biết đích danh chủ tòa lâu đài này là bà Từ Thị Loan. Năm nay, bà Loan đã 78 tuổi. Bà là vợ của liệt sỹ, thỉnh thoảng bà vẫn mang rau ra chợ bán. Theo chân những người PV tìm đến nhà bà Loan, người phụ nữ này cho biết căn biệt thự này có chiều cao tương đương với 1 tòa nhà 4 tầng. Hiện tại, căn nhà này đã hoàn thiện nhưng vẫn chưa đi vào sử dụng vì còn nội thất phía trong. Nhưng những bức ảnh về chụp từ xa có thể thấy xung quanh tòa dinh thự này là cánh đồng trồng ngô, lúa của người dân. Bởi vậy nó tạo nên sự khác biệt rõ ràng thu hút sự chú ý của mọi người. Bên ngoài, bà Loan dùng hàng ngàn m2 để trồng cây cối. Ngoài ra, phía ngoài cùng còn được xây hàng rào cao hơn 1m bao trọn toàn bộ diện tích căn biệt thự. Không nhưng chi 60 tỷ để xây nhà bà Loan còn phải chi thêm tiền để mua thêm 8 lô đất khác. Tổng diện tích của dinh thự này ước chừng lên tới gần 5.000m2. Trong đó gần 3.000m2 được dùng vào việc xây dựng hồ sinh thái. Mặc dù không ai biết chính xác giá trị của căn biệt thự này. Tuy nhiên, theo ước tính của những người trong nghề thì số tiền để xây dựng căn biệt thự này phải từ 60 tỷ trở lên. Biệt thự này không chỉ có một cổng chính mà còn có một cổng phụ. Cửa chính có khoảng cách khá lớn. Người dân nơi này tiết lộ hai cột của cổng vào sau này sẽ được chủ nhân của nó dùng hai viên thủy tinh cầu để trang trí. Nhìn từ ngoài vào, căn biệt thự này chẳng khác một tòa lâu đài, nguy nga và tráng lệ. Thậm chí, nhiều người còn ví nó giống như “thủ phủ” của những nàng công chúa – Disney. Cre: Webtretho -ntđ- #BeatVN #cụbà #bánrau #xâybiệtthự","2,9K","2,5K",291,23,115,9,1,600 bình luậ,705412889947782,/story.php?story_fbid=705412889947782&id=561889870966752
BEATVN,,2019-10-12 11:30:00,"< Góc tuesday > Chị chị em em, em bem chồng chị ahihiiiii :))) Có lẽ số phận mặc định cho Chi Pu là làm tuesday cmnr 🤣 hết vai này đến vai khác đều là người đến sau, cơ mà lần này có vẻ khó đoán... nhìn là cừu nhưng hóa ra lại là sói nha :)) 500 ae thấy thế nào, nên là kết đắng cho bè lũ tuesday hay là lại xinh quá thì thôi bỏ qua =)))))))? Ấy là chưa nói đến phim còn có mấy cảnh nóng hot hòn họt của Thanh Hằng hay là zai đẹp đào hoa Lãnh Thanh nhé 😛 20.12 này ra rạp lun và ngay thui ahihiiiii 😗 #Beatvn #Chichiemem #ChiPu #ThanhHang #LanhThanh","2,5K","2,3K",181,8,4,4,,78 bình luậ,705347859954285,/story.php?story_fbid=705347859954285&id=561889870966752
BEATVN,,2019-10-12 09:40:18,"< SIÊU CÂY NGƯỜI NHẬT TRẢ 460 TỎI, CHỦ BẢO CẦN TIỀN LÀM GÌ MÀ PHẢI BÁN??? > Xin giới thiệu với anh em Đây là cây Nham Thạch Bách Niên. Siêu cây này gồm có 9 thân vạm vỡ, chắc khỏe tượng trưng cho 9 con rồng, hội tụ từ một gốc liền, tay tán bông đĩa được tỉ lệ một cách rất hợp lý, hình thành 81 bông tán tựa tản vân, phần thân và gốc cây địa y lên toàn thân trắng xóa đã chuyển sang màu đồng dạng nham thạch. Đó là minh chứng rõ nét cho thấy tuổi đời hàng trăm năm của siêu cây này. Giá em nó là 20 triệu USD Tức là gần 460 Tỉ Việt Nam Đồng. Quy ra nhà cũng mua được tầm 230 cái nhà chung cư, mẹc tầm được 280 con c250, riêng quy ra trà sữa thì các anh chị e tự tính :v. Nhưng nghe nói chỉ cần mang cây này đi tỏ tình thì tỉ lệ thành công lên tới 99,9% kể cả bạn có ăn mặc ráck như nào đi nữa =)))) Xin mời anh em vào thẩm cây và cho đôi lời bình luận ạ :))) -ntđ- #BeatVN #nhamthạch #báchniên #giá460tỉ",11K,10K,807,135,389,11,,1.527 bình luậ,705270339962037,/story.php?story_fbid=705270339962037&id=561889870966752
BEATVN,,2019-10-12 09:14:14,"< Cập nhật tin bão Nhật Bản > Vào lúc 8:00 sáng nay, một căn nhà ở Ichihara - Chiba, bị lốc thổi bay tan tác, mỗi nơi 1 mảnh! Ô tô thì thôi khỏi nói, lăn lóc, úp ngửa mỗi nơi 1 cái mà chủ cũng chẳng dám ra cứu nữa Ngoài ra, tại Shizuoka mưa cũng đang rất lớn, dự đoán Tokyo sẽ có lượng mưa tới 500mm, nếu đây là sự thật thì là lần đầu tiên trong lịch sử Tokyo hứng chịu lượng mưa lớn như vậy. Anh em người Việt ở bển thế nào rồi! Về ngay nơi ẩn nấp an toàn và giữ liên lạc với người thân, bạn bè trong nước nhé. -Vịt- Credit: Sugoi #beatvn #SiêubãoNhậtBản #anhembócẩn",18K,16K,68,57,367,"2,2K",5,2.970 bình luậ,705233983299006,/story.php?story_fbid=705233983299006&id=561889870966752
BEATVN,,2019-10-12 06:00:00,6 giờ sáng!  Anh em dậy đọc bản tin thôi nào :D  -ntđ- #BeatVN #điểmtin #buổisáng,3K,"2,8K",197,50,3,2,1,89 bình luậ,704602396695498,/story.php?story_fbid=704602396695498&id=561889870966752
BEATVN,,2019-10-11 23:30:21,"< Góc nhìn siêu bão > Bầu trời Nhật Bản đổi sang màu tím đáng sợ khi chuẩn bị đón siêu bão mạnh nhất trong vòng 60 năm nay. Cơn bão mang tên Hagibis dự kiến sẽ quét qua 2 thành phố lớn của Nhật là Osaka và Tokyo. Cầu chúc cho nước bạn bình an qua cơn bão.  Ae người Việt bên đấy bó cẩn, update tình hình liên tọi về cho người thân bạn bè được biết tin nha!!!!! -Vịt- Credit: desu, ara_to1, lost bird #beatvn #siêubãoNhậtBản #hagibis",48K,42K,163,544,"2,1K","3,3K",10,9.630 bình luậ,704852916670446,/story.php?story_fbid=704852916670446&id=561889870966752
BEATVN,,2019-10-11 21:30:00,"< Góc lác mắt > á á, cô lại thử bản làng em à, đi hết cả làng thì có mà lác mắt, ai cũng bắn tiếng anh như gió, câu nào khó thì suy nghĩ một tí là ra thôi.  Thế mới biết hoá ra học tiếng anh không khó tí nào, chỉ cần tự tin, tạo môi trường học tập cho mình là được","4,2K","3,9K",170,80,111,5,1,310 bình luậ,704531520035919,/story.php?story_fbid=704531520035919&id=561889870966752
BEATVN,,2019-10-11 21:03:06,"""Giây phút sinh tử anh cõng em. Giây phút gặp lại em cõng anh. Cảm ơn anh đã cõng em băng qua khói lửa để em được sống"", người cha gửi lời cảm ơn chiến sĩ đã cứu con trai mình. Chiều 11/10, anh Nguyễn Viết Thành - trưởng nhóm Big Toe đã cùng con trai đến gặp gỡ và cảm ơn ân nhân của mình Khi nhận được lời cảm ơn, chiến sĩ Hoàng chỉ nói đơn giản: “Đây là nhiệm vụ của em. Không có gì to tát cả đâu”. “Vì muốn có kỷ niệm với Hoàng, tôi bảo cháu cõng anh. Thật sự trong giờ phút sinh tử, anh ấy cứu được mạng người là điều không đơn giản. Với tôi, đó là hành động mộc mạc, chân thành, không gì so sánh được vào lúc ấy”, anh Viết Thành kể lại.  -Vịt- Theo: Zing #beatvn #gặpgỡânnhân #tìnhngười",13K,11K,68,"1,7K",14,2,2,232 bình luậ,704738876681850,/story.php?story_fbid=704738876681850&id=561889870966752
BEATVN,,2019-10-11 20:30:34,"Thanh niên xui dại người yêu :v  Trời Hà Nội dạo này đẹp thật, đáng lí giờ này tao phải ngồi nhâm nhi 1 cốc trà đá rồi ểnh ương ngắm các em sải cánh trên phố chứ đ phải đứng góc nhà khích lệ tinh thần cho cái thằng khí ...ụ này.  Kia là thằng bạn tao, người yêu nó, và mẹ người yêu nó. Trên đời này có những cuộc gặp gỡ mang đến nhiều kỉ niệm đẹp đẽ và hay ho, nhưng đấy là cuộc gặp đ nào chứ đ phải cái mà tao đang chứng kiến. Bởi lẽ không vác mặt đến thì thằng cờ hó này sẽ có nguy cơ bị mẹ con người yêu nó tống đi t...ù Đàn ông chả thằng đ nào hoàn hảo, nhưng đã đ hoàn hảo rồi thì mình phải thông minh, trời đâu ép ai vào đường cùng mà sao lại có thể tiệt đi cái bộ não của thằng bạn tôi vậy nhỉ? Nó nhắn tin cho con người yêu là: “em iu ơi, hjx hjx. anh hết xiền rui ko giữ lời hứa đưa em đi HCM được, nếu em đã muốn đi thì hay là lấy xe của mẹ em cắm đi rồi lúc nào đi về anh chuộc lại cho, xe anh không cắm được vì hôm ấy còn phải đèo em ra sân bay nữa”  🤷‍♂️ ”hjx hjx”,  đ có tiền thì thôi, mình ở nhà đi, hoặc thay vì đi HCM thì mình đi Hồ tháp rùa hồ ba mẫu bảy mẫu cũng được chứ sao? Nghịch nước không sướng hơn hả hả hả?? Đã thế con này cũng nghe theo xong hai đứa đi tìm được hiệu cầm đồ phi vào thì trời phạt dí ngay quán thằng cậu con bé mới mở.  Thế là ăn ..., thằng bạn tao chạy rẽ c...ứt. Tối về mẹ người yêu gọi điện bảo sang nhà nói chuyện không là... Hiện thì tình hình có vẻ căng lắm, nãy giờ 2 cái chén ném vào tường rồi, tao mà không cản thì nhà này có mà uống nước bằng bát.  Ae qua vụ này rút kinh nghiệm, ko có tiền thì mình ở nhà, làm làm ăn ăn tiết kiệm nó vào kiểu gì 5 10 năm nữa chả đi được!  Share: Bạn Hiếu Lạng Sơn -pặc pặc- #beatvn #rủrê #khônvl",15K,10K,5K,20,47,162,6,1.344 bình luậ,704554910033580,/story.php?story_fbid=704554910033580&id=561889870966752
BEATVN,,2019-10-11 20:00:00,"< Góc sung sướng > Thời buổi này, bận đến đâu thì bận, tốt nhất là cứ tự yêu thương mình trước chị em ạ :)) cứ ăn chơi bẹt nhè, đã đời với lũ bạn thân, vào Liên Quân kiếm ểnh ương quà iPhone Pro Max 11, Airpod các thứ các thứ cho sướng mình trước .... chứ cứ chờ chờ đợi đợi, phụ thuộc các anh zai mưa thì có mà mút chỉ :))) 20/10, làm gì thì làm, nhớ vào đây ăn chơi kết hợp rinh quà nhé chị em ahiihiiii: https://20thang10.lienquan.garena.vn/index.html 😗 😗 😗 #Beatvn #20thang10LQM",654,623,19,12,1,,,52 bình luậ,704329466722791,/story.php?story_fbid=704329466722791&id=561889870966752
