source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VNEWS - Truyền hình Thông tấn,,2019-10-12 08:22:18,"SINH VIÊN THẢN NHIÊN LAO XE VUN VÚT VÀO ĐƯỜNG NGƯỢC CHIỀU Hiện nay, phổ biến tình trạng sinh viên vô tư đi vào đường ngược chiều ở khu vực cổng trường ĐH Bách khoa (Đà Nẵng) gây xung đột giao thông, tiềm ẩn tai nạn giao thông. Thông tin chi tiết http://vnews.gov.vn/sinh-vien-than-nhien-lao-xe-vun-vut-vao-duong-nguoc-chieu",6,6,,,,,,2 bình luậ,1281634142021536,/story.php?story_fbid=1281634142021536&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-12 08:19:38,"BỊ HÀNH HUNG VÌ THẮC MẮC RẠP CƯỚI DỰNG GIỮA ĐƯỜNG  Đứng lại thắc mắc sau đó xảy ra cãi cọ với đại diện gia đình dựng rạp cưới ra giữa đường, một phụ nữ bị đấm thẳng vào mặt. Thông tin chi tiết http://vnews.gov.vn/bi-hanh-hung-vi-thac-mac-rap-cuoi-dung-giua-duong",20,12,1,,1,,6,6 bình luậ,1281632635355020,/story.php?story_fbid=1281632635355020&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-12 08:17:20,"TÀU CHỞ DẦU CỦA IRAN TRÚNG TÊN LỬA Liên quan đến vụ nổ tàu chở dầu của Iran, ngày 11/10, truyền thông Iran cho biết có khả năng tàu Sabiti đã bị tên lửa tấn công khi đang ở vị trí cách thành phố cảng Jeddah của Saudi Arabia khoảng 60 hải lý (gần 100 km). Thông tin chi tiết http://vnews.gov.vn/tau-cho-dau-cua-iran-trung-ten-lua",2,2,,,,,,Bình luậ,1281630708688546,/story.php?story_fbid=1281630708688546&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-12 08:11:01,"LÃNG PHÍ ĐỒ ĂN KHÔNG CHỈ LÀ THÓI QUEN Dù nhiều giải pháp đã được đưa ra, đặc biệt là tuyên truyền để nâng cao nhận thức về sử dụng thức ăn tiết kiệm nhưng theo khảo sát mới đây Việt Nam vẫn đứng thứ 2 ở khu vực về chỉ số lãng phí thực phẩm. Sự lãng phí đang diễn ra ở khắp nơi từ những quán ăn bình dân cho đến các nhà hàng sang trọng hay trong chính bữa ăn của mỗi gia đình. Thông tin chi tiết http://vnews.gov.vn/lang-phi-do-an-khong-chi-la-thoi-quen",4,4,,,,,,Bình luậ,1281627195355564,/story.php?story_fbid=1281627195355564&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 21:43:22,XUẤT HIỆN DỰ ÁN MA DRAGON CITY TẠI BÌNH DƯƠNG Thông tin chi tiết xem tại http://vnews.gov.vn/xuat-hien-du-an-ma-dragon-city-tai-binh-duong,19,18,,,,1,,Bình luậ,1281245172060433,/story.php?story_fbid=1281245172060433&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 21:24:44,BẢN TIN THỜI SỰ 22H NGÀY 11/10/2019,2,2,,,,,,Bình luậ,1281229772061973,/story.php?story_fbid=1281229772061973&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 20:29:00,"📌 BẮT 34 ĐỐI TƯỢNG ""BAY LẮC"" TẠI QUÁN KARAOKE LUXURY (LAI CHÂU) Vào khoảng 2 giờ sáng nay (11/10), nhận được tin báo của quần chúng nhân dân, Công an thành phố Lai Châu, tỉnh Lai Châu đã tiến hành kiểm tra quán karaoke Luxury (tổ 18, phường Tân Phong) và phát hiện có 34 thanh niên (11 nữ, 23 nam) đang trong trạng thái lắc lư quay cuồng theo tiếng nhạc công suất lớn.  Kết quả test nhanh xác định 32/34 đối tượng dương tính với ma túy.  Ảnh: Việt Hoàng - TTXVN",134,118,8,,6,,2,22 bình luậ,1281185952066355,/story.php?story_fbid=1281185952066355&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 18:39:42,"BÁN VÉ ONLINE CÁC TRẬN ĐẤU CỦA ĐỘI TUYỂN VIỆT NAM Vào ngày mai – 12/10, Liên đoàn bóng đá Việt Nam sẽ tiếp tục mở bán vé bằng  hình thức online các trận đấu của Đội tuyển Việt Nam trên sân nhà, thuộc vòng loại World Cup 2022. Thông tin chi tiết xem tại http://vnews.gov.vn/ban-ve-online-cac-tran-dau-cua-doi-tuyen-viet-nam",8,8,,,,,,Bình luậ,1281110235407260,/story.php?story_fbid=1281110235407260&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 18:36:34,QUYẾT ĐỊNH KHAI TRỪ KHỎI ĐẢNG CÁC ĐỒNG CHÍ NGUYỄN BẮC SON VÀ TRƯƠNG MINH TUẤN Thông tin chi tiết xem tại http://vnews.gov.vn/quyet-dinh-khai-tru-khoi-dang-cac-dong-chi-nguyen-bac-son-va-truong-minh-tuan,26,26,,,,,,Bình luậ,1281107918740825,/story.php?story_fbid=1281107918740825&id=324818237703136
VNEWS - Truyền hình Thông tấn,,2019-10-11 18:34:51,THỦ TƯỚNG ETHIOPIA ĐẠT GIẢI NOBEL HÒA BÌNH NĂM 2019 Thông tin chi tiết xem tại http://vnews.gov.vn/thu-tuong-ethiopia-dat-giai-nobel-hoa-binh-nam-2019,14,14,,,,,,Bình luậ,1281106925407591,/story.php?story_fbid=1281106925407591&id=324818237703136
