source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VTV - Đài Truyền hình Việt Nam,,2019-10-12 14:55:15,"🍖🥩 Chiếc máy in sinh học đã sản xuất ra tế bào cá, thịt bò và thịt thỏ sử dụng từ trường trong điều kiện vi trọng lực. 😲 Khoa học thật kỳ diệu!",18,17,,1,,,,Bình luậ,3112011485539470,/story.php?story_fbid=3112011485539470&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 13:55:21,🌊🌪 Siêu bão Hagibis là một trong những cơn bão tăng tốc nhanh nhất trong lịch sử khí tượng thế giới và là siêu bão cấp mạnh nhất có thời gian tồn tại lâu nhất trong năm nay ở Nhật Bản.,146,133,1,1,3,8,,3 bình luậ,3113930535347565,/story.php?story_fbid=3113930535347565&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 12:55:00,🍎🥛Các phụ huynh hãy bổ sung vào thực đơn hàng ngày những đồ ăn sau để có một hàm răng chắc khỏe nhé!,51,51,,,,,,2 bình luậ,3108871325853486,/story.php?story_fbid=3108871325853486&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 11:55:00,"Phát hiện âm mưu của vợ chồng Nga muốn cướp đứa con mình, một mặt Diệu Ngọc tỏ vẻ không hề hay biết, nhưng đằng sau âm thầm tìm cách. Nhưng cách gì thì cách, đừng lôi anh chàng Vui vào câu chuyện rắc rối của  anh chị nhé, Nương đã khổ lắm rồi. Bán chồng - 21h30 thứ hai, ba trên kênh VTV3.",84,81,,2,,1,,2 bình luậ,3109005219173430,/story.php?story_fbid=3109005219173430&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 10:55:42,"Việc làm này nhằm buộc nhà sản xuất phải giảm lượng đường trong đồ uống đóng hộp để đối phó với tiểu đường. 🆘 Mọi người chú ý nhé, hãy bớt dần đồ uống chứa nhiều đường!",62,56,1,5,,,,2 bình luậ,3111960392211246,/story.php?story_fbid=3111960392211246&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 09:55:00,"Pháp luật vẫn chưa có quy định chi tiết xử lý những hành vi phản cảm như khỏa thân nơi công cộng hay các danh lam thắng cảnh. Trong khi đó, chúng ta có thể làm gì? Càng nói nhiều họ càng nổi tiếng. Nhưng nếu đó là mục đích của họ thì như nữ Thủ tướng New Zealand từng nói, hãy đừng để họ thỏa mãn, đừng nhắc đến những cái tên đó.",75,61,,,,3,11,10 bình luậ,3113607425379876,/story.php?story_fbid=3113607425379876&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 08:55:38,"📍📍Khoảng chiều Chủ nhật, không khí lạnh sẽ ảnh hưởng yếu đến vùng núi Bắc Bộ, từ ngày 14/10 không khí lạnh sẽ tăng cường mạnh hơn và ảnh hưởng đến khu vực Đông Bắc Bộ và Bắc Trung Bộ. ☔️ Khu vực Hà Nội từ ngày 14 - 16/10 có mưa, đêm và sáng sớm.",150,145,2,3,,,,6 bình luậ,3113507505389868,/story.php?story_fbid=3113507505389868&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 07:55:48,"🆘🆘 Sốt xuất huyết có thể dẫn đến suy tim và làm rối loạn hệ thống tuần hoàn do tình trạng xuất huyết liên tục trong cơ thể.  Mọi người chú ý KHÔNG TỰ Ý sử dụng thuốc. Nếu bị sốt, có các dấu hiệu nghi SXH thì cần đến sở y tế để khám và làm xét nghiệm để được phát hiện, điều trị sớm, hạn chế các biến chứng nặng.",89,81,,2,,6,,4 bình luậ,3112616748812277,/story.php?story_fbid=3112616748812277&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-12 06:55:43,"3️⃣ trận đấu còn lại tại Vòng loại thứ 2 World Cup 2022 của ĐT Việt Nam sẽ được mở bán trên app VinID theo 3 phiên bán vé: 10h00, 15h00, 22h00 mỗi ngày hoặc đến khi hết vé, cụ thể như sau: ✅ Việt Nam – UAE: Mở bán ngày 12/10 ✅ Việt Nam – Thái Lan: Mở bán ngày 13/10 ✅ Việt Nam – Indonesia: Mở bán ngày 14/10",72,68,1,3,,,,2 bình luậ,3111919748881977,/story.php?story_fbid=3111919748881977&id=472005709540074
VTV - Đài Truyền hình Việt Nam,,2019-10-11 23:00:45,"CHƯƠNG TRÌNH TRUYỀN HÌNH THỨ BẢY 12/10/2019 --------------------------------------------- VTV1  0h00 Tin tức  0h15 Chuyện nhà nông Kinh tế tập thể bà đỡ cho nông dân 0h30 Nhịp sống đô thị  1h00 Tin tức  1h10 Quốc gia khởi nghiệp  1h40 Khám phá Việt Nam Ngôi đền Lăng và tục thờ Mẫu 2h00 Tin tức  2h10 Phim truyện Ngày mai trời lại nắng - Tập  15 3h00 Tin tức  3h10 Phim truyện Trả giá - Tập 27 4h00 Tin tức  4h10 Khám phá thế giới Phía sau đường chân trời – Tập  3 5h10 Tuổi cao gương sáng Chuyện về ông Phạm Chánh Trực 5h25 S - Việt Nam  5h30 Chào buổi sáng  6h58 V - Việt Nam Khu lưu niệm Phan Bội Châu 7h00 Nhịp sống đô thị  7h20 Dám sống  7h30 Văn học nghệ thuật Nhà hát Tuồng Việt Nam - Nơi lửa tuồng sáng mãi 8h00 Tin tức  8h05 Môi trường Kiểm soát chất lượng không khí ở đô thị 8h30 Tạp chí Kinh tế cuối tuần  9h00 Thời sự  9h15 Sự kiện và bình luận  9h45 Không gian văn hóa nghệ thuật  10h30 Giai điệu kết nối  11h00 Tin tức  11h15 Chuyển động 24h  12h00 Thời sự  12h40 Nông thôn mới Thúc đẩy các sản phẩm Ocop vươn ra toàn cầu 13h00 Y tế 24h  13h05 Cặp lá yêu thương  13h10 Phim truyện Ngày mai trời lại nắng - Tập  16 14h00 Trái đất xanh  14h10 Học và làm theo Bác Dấu ấn nơi vùng biên 14h30 Doanh nghiệp - Doanh nhân Doanh nghiệp đổi mới trong hội nhập 15h00 Hộp thư truyền hình Sớm minh oan, kịp đền bù   15h30 Quốc gia khởi nghiệp  15h55 Về quê Ý nghĩa từ phong trào 16h00 Thời sự  16h15 Văn hoá CAND 50 năm đào tạo đại học của Học viện An ninh nhân dân 16h45 Vì cộng đồng Hạnh phúc được sẻ chia 17h00 Tin tức  17h05 Khám phá Việt Nam Ngũ động Thi Sơn  17h20 VTV kết nối  17h30 Việt Nam hôm nay  18h30 Chuyển động 24h  19h00 Thời sự  19h55 Điểm tin  20h00 S - Việt Nam  20h05 Vì tầm vóc Việt  20h10 Việc tử tế  21h30 Phim tài liệu Người mẹ 22h00 Dám sống  22h15 Talk VietNam Bảo vệ môi trường để phát triển bền vững 23h00 Bản tin  23h15 Học và làm theo Bác Hạnh phúc là được sẻ chia 23h30 Dân ca nhạc cổ Khúc hát quê hương VTV2 0h00 KHGD Quốc phòng  0h30 Phóng sự Bí ẩn cung đình triều Nguyễn - Tập  9 0h45 Khám phá thế giới Ý tưởng xanh - Tập  4 1h30 Phim truyện Tân Tiếu ngạo giang hồ - Tập 6 2h15 Khám phá thế giới Sinh tồn trong hoang dã - Tập 6 3h00 Bạn của nhà nông  3h45 Nhà nông vui vẻ  4h00 Đi đâu ? ăn gì ?  4h30 Khám phá thế giới Ước mơ đồng quê - Tập  3 5h00 Cơ thể bạn nói gì ? Trào ngược dạ dày thực quản chớ coi thường 5h30 Phóng sự Bí ẩn cung đình triều Nguyễn - Tập  10 5h45 Bạn của nhà nông  6h30 Sạch để khỏe  6h45 Hãy chia sẻ cùng chúng tôi Tăng men gan: Những hậu quả khôn lường 7h15 Chuyến xe buýt kỳ thú Về xứ Kinh Bắc 7h30 Khám phá thế giới Ước mơ đồng quê - Tập  4 8h00 Giải mã văn hóa Văn hoá hoá sân khấu: Chuyện không của riêng ai. 8h30 An ninh và Cuộc sống  9h00 Kinh doanh và pháp luật Bài học từ vụ tranh chấp hợp đồng mua bán hàng hóa quốc tế 9h15 Bây giờ, ở đây  10h15 Cho ngày hoàn hảo Tin giả 11h00 An sinh xã hội Trợ cấp cấp cho cán bộ xã nghỉ hưu 11h15 Phổ biến kiến thức  11h30 Phim truyện Tình mãi mộng mơ - Tập 45 12h15 Sống khỏe mỗi ngày Phân biệt Viêm đại tràng cấp và mãn tính 12h45 Góc nhìn công thương Tem truy xuất nguồn gốc 13h00 Hành trình khám phá Những gam màu của biển 13h15 Nhắn tìm đồng đội  13h30 Đi đâu ? ăn gì ? Về đất mùi Cà Mau 13h50 Sạch hay bẩn Ô nhiễm không khí - Phần 2 14h00 Bạn của nhà nông Tái canh cà phê 14h30 Khám phá thế giới Ước mơ đồng quê - Tập  5 15h00 Phóng sự Bí ẩn cung đình triều Nguyễn - Tập  10 15h15 Lăng kính của con  15h30 Khám phá thế giới 10 công trình nghệ thuật kiến trúc hàng đầu - Tập 1 16h15 Đèn giao thông  16h43 Thông báo - Ghi ơn  16h45 Bạn của nhà nông  17h30 Nhà nông vui vẻ  17h45 Lăng kính của con  18h00 Sống khỏe mỗi ngày Giải quyết biến chứng nám da 18h30 Chuyển động 24 giờ  19h00 Phim truyện Tân Tiếu ngạo giang hồ - Tập 7 19h50 Sống vui  20h00 Truyền hình trực tiếp sự kiện Tự hào nông dân Việt Nam 21h30 Đẹp 24/7 Yoga trẻ hoá 21h40 Kinh doanh, dễ hay khó ?  22h00 Bản tin 22h00  22h40 Công nghệ 360  23h00 Khám phá thế giới Sinh tồn trong hoang dã - Tập 5 23h45 Phóng sự Bí ẩn cung đình triều Nguyễn - Tập  8 VTV3  0h00 Phim truyện Thầy giáo thể chất - Tập  4 0h50 Khám phá thế giới Ẩm thực Brazil – Tập  7 1h20 Chuẩn cơm mẹ nấu  2h10 Chuyện đêm muộn Theo con đến trường  3h00 Phim truyện Muôn kiểu nàng dâu - Tập 64 3h45 Phim truyện Muôn kiểu nàng dâu - Tập 65 4h30 Đường lên đỉnh Olympia  5h10 Bay vào tương lai  6h00 Nhịp đập 360° thể thao  6h45 S- Việt Nam  7h00 Cà phê sáng  7h50 Mỗi ngày một niềm vui  7h58 Thời tiết  8h00 Vui - khoẻ - có ích  9h00 Văn hoá - Sự kiện và Nhân vật  9h45 Cẩm nang vàng cho sức khỏe  10h00 Gặp gỡ Đông Tây  10h45 Nét xanh trong kiến trúc nay  11h00 Cơ hội cho ai  11h45 Gia đình vui vẻ  12h00 Khởi nghiệp công nghệ  12h50 Hạnh phúc là gì?  13h00 Hãy chọn giá đúng  14h00 Phim truyện Đánh cắp giấc mơ - Tập  38 14h55 Rubic 8  15h15 Cầu thủ nhí  16h10 Chất lượng cuộc sống Để không còn đau đầu, mất ngủ, hay quên 16h58 Thời tiết  17h00 Sắc màu thời đại  17h10 S - Việt Nam  17h25 Phim truyện Muôn kiểu nàng dâu - Tập 66 18h10 Phim truyện Muôn kiểu nàng dâu - Tập 67 19h00 Thời sự  19h55 V - Việt Nam  20h00 Revive Marathon xuyên Việt  21h00 Phim ngắn Những thiên thần nhà S6 - Tập 14 21h10 Giọng hát Việt nhí  23h00 Quà tặng cuộc sống  23h10 Người phụ nữ hạnh phúc Người vẽ lên cầu vồng rực rỡ 23h40 Chuyện đêm muộn Theo con đến trường  VTV4 0h00 Bản tin thời sự  0h20 Sức sống thể thao  0h25 Thời tiết du lịch  0h30 Đường lên đỉnh Olympia  1h15 Người Việt bốn phương  1h30 Sân khấu Kịch nói: Ngôi nhà trong thành phố  3h00 Bản tin tiếng Pháp  3h30 Núi sông bờ cõi Các khái niệm về biên giới biển của quốc gia 4h00 Giai điệu cuộc sống Cửa ô nhịp phố 4h15 Tinh hoa võ thuật La hán lôi trận quyền 4h30 Tinh hoa nghề Việt Gốm Bồ Bát 4h45 Tác phẩm mới Hà Nội nhớ  5h00 Phim truyện Cả một đời ân oán - Tập  15 5h45 Thời tiết du lịch  6h00 Người Việt bốn phương  6h15 Đường lên đỉnh Olympia  7h00 Cà phê sáng  8h00 Bản tin tiếng Anh  8h30 Culture Mosaic  9h00 Núi sông bờ cõi Các khái niệm về biên giới biển của quốc gia 9h30 Ngôi nhà thế hệ số  10h00 Sân khấu Kịch nói: Ngôi nhà trong thành phố  11h30 Bản đồ ẩm thực Việt Nam  12h00 Bản tin Thời sự  12h30 Điều ước thứ 7  13h15 Phim truyện Cả một đời ân oán - Tập  15 14h00 Tác phẩm mới Hà Nội nhớ  14h15 Quốc gia khởi nghiệp  14h45 Nào cùng phong cách  15h00 Bản tin tiếng Anh  15h30 Ký sự Nơi biên giới nghĩa tình - Tập 11, 12 15h55 Nét đẹp dân gian  Những người lưu giữ tinh hoa Tràng An 16h00 Phim cuối tuần Trái tim nhân hậu 17h45 Từ những miền quê Hương Nhài Đông Xuân  18h00 Tiểu phẩm hài  18h15 Tinh hoa võ thuật La hán lôi trận quyền 18h30 Xin chào, Việt Nam Cấu trúc: Đã + Động từ 19h00 Bản tin tiếng Trung  19h30 Góc nhìn  19h55 Nhịp đập Việt Nam Nhịp sống trên Hồ Đồng Mô 20h00 Du lịch và Ẩm thực Điều kỳ diệu của thiên nhiên Đăk Lăk 20h30 Núi sông bờ cõi Các khái niệm về biên giới biển của quốc gia 21h00 Bản tin thời sự  21h20 Sức sống thể thao  21h25 Thời tiết du lịch  21h30 Bizline Bình Dương đẩy mạnh xây dựng các hạ tầng then chốt để thúc đẩy phát triển kinh tế-xã hội 22h00 Week in Review  22h10 Nhịp đập Việt Nam Dệt mành cọ Đồng Thịnh 22h10 S - Việt Nam  22h15 Phim truyện Cả một đời ân oán - Tập  15 23h00 Bản tin tiếng Nga  23h30 Ngôi nhà thế hệ số  VTV6  0h30 Khám phá thế giới Giải cứu gấu hoang – Tập 1 1h00 Phim truyện Đi qua mùa hạ - Tập  23 1h45 Hôm nay ai đến?  2h15 Khám phá thế giới Những thợ săn siêu hạng - Tập 4 3h00 Chúng ta là một gia đình  3h30 Thể thao Tạp chí Bundesliga 4h00 Phim truyện Đi qua mùa hạ - Tập  23 4h45 Khám phá Việt Nam Bí ẩn thành Đồ Bàn 5h00 Khám phá thế giới Giải cứu gấu hoang - Tập 2: Hương vị của tự do 5h30 Ngôi nhà thế hệ số  6h00 Hôm nay ai đến?  6h30 Phim hoạt hình Thị trấn xe tải - Tập 25 7h00 Thể thao Giải cầu lông Hàn Quốc Mở rộng 2019 8h30 Phim truyện Đi qua mùa hạ - Tập  24 9h15 Thời tiết  9h15 Khám phá thế giới Những thợ săn siêu hạng - Tập 4 10h00 Người được chọn  10h30 Thể thao Tạp chí Bundesliga 11h00 Hôm nay ai đến?  11h30 Nào cùng phong cách  11h55 Thời tiết  12h00 Bữa trưa vui vẻ  13h00 Thể thao Tạp chí Cầu lông thế giới 13h30 Người được chọn  14h00 Phim truyện Đi qua mùa hạ - Tập  25 14h45 Khám phá Việt Nam Bí ẩn thành Đồ Bàn 15h00 Hôm nay ai đến?  15h30 Cất cánh  17h00 Thể thao Tạp chí Cầu lông thế giới 17h30 Ngôi nhà thế hệ số  18h00 Hôm nay ai đến?  18h30 Video Storm: Bạn đã xem chưa?  18h55 Thời tiết  19h00 Ghế không tựa  19h30 VTV Bài hát tôi yêu  20h00 Quán Thanh Xuân  21h30 Bản đồ ẩm thực Việt Nam  21h55 Thời tiết  22h00 360° thể thao  22h30 Chúng ta là một gia đình  23h00 Thể thao Giải cầu lông Hàn Quốc Mở rộng 2019 VTV8 0h00 Ký sự Bí ẩn cung đình triều Nguyễn - Tập 3 0h15 Phim truyện Chiều ngang qua phố cũ - Tập 15 1h00 Bác sĩ của bạn Cẩn trọng khi men gan tăng cao 1h20 Quyến rũ Việt Nam (Charming Việt Nam) Về thăm cửa thiền 1h30 Camera 8  1h35 Phim truyện Ngọn gió đời tôi - Tập  5 2h20 Theo dòng thời sự  2h30 Tình ca bất hủ Tình khúc Đoàn Chuẩn - Từ Linh 3h15 Chuyến xe buýt kỳ thú Tuy Hòa - Thành phố mến thương 3h45 Phóng sự Vì một Trường Sa xanh 4h00 Phim truyện (30) Trả em kiếp này - Tập 19 4h30 Khám phá thế giới Những khu vườn vĩnh cửu - Tập 3 4h50 Phóng sự Chuyện của Ô Xin  5h00 Ký sự Bí ẩn cung đình triều Nguyễn - Tập 4: Cuộc đại định đất miền Trong 5h15 Theo dòng thời sự  5h25 Camera 8  5h35 Bác sĩ của bạn Cẩn trọng khi men gan tăng cao 6h00 Tin sáng VTV8  6h35 Bác sĩ của bạn Cẩn trọng khi men gan tăng cao 7h00 Ngày mới tươi đẹp Tập 153: Trả công cho con 7h15 Theo dòng thời sự  7h25 Phim truyện Quỹ đen của chồng - Tập 10 8h10 Kinh tế - Đầu tư 24/7  8h15 Quyến rũ Việt Nam (Charming Việt Nam) Về thăm cửa thiền 8h30 Khám phá thế giới Những khu vườn vĩnh cửu - Tập 4 9h00 Kinh tế - Đầu tư 24/7  9h10 Gặp gỡ Đông Tây  9h45 Tâm sáng vươn xa  10h00 Tư vấn tiêu dùng  10h05 Chuyến xe buýt kỳ thú Thành phố biển xanh và mây trắng 10h35 Bác sĩ của bạn Cẩn trọng khi men gan tăng cao 10h50 Ký sự  11h05 Quyến rũ Việt Nam (Charming Việt Nam) Về thăm cửa thiền 11h15 Phim Sitcom (15) Nhật ký công sở - Tập 19: Nữ bảo vệ 11h30 Bản tin  11h55 Cà phê Tám Tập 193: Anh chàng ba hoa 12h05 Phim truyện Chiều ngang qua phố cũ - Tập 16 12h50 Camera 8  13h00 Phim truyện Quỹ đen của chồng - Tập 11 13h45 Tư vấn tiêu dùng  13h55 Bản tin thể thao  14h00 Khám phá thế giới Những khu vườn vĩnh cửu - Tập 3 14h30 Góc khuất hôn nhân  15h05 Bước chân khám phá Khám phá động Thiên Đường 15h15 Người nông dân hiện đại Ngọt ngào xứ Quảng 15h45 Bạn muốn hẹn hò  16h05 Bác sĩ của bạn Cẩn trọng khi men gan tăng cao 16h25 Quyến rũ Việt Nam (Charming Việt Nam) Về thăm cửa thiền 16h35 Giờ chơi đến rồi Ống hút siêu quậy 16h45 Bước chân khám phá Khám phá động Thiên Đường 17h00 Phim truyện Ngọn gió đời tôi - Tập  6 17h50 Thông tin - Thông báo  18h00 Bản tin 18h  18h35 Kinh tế - Đầu tư 24/7  18h45 Phim Sitcom Nhật ký vợ chồng son - Tập 56: Yếu bóng vía 18h55 Thông tin - Thông báo  19h00 Phim truyện (30) Trả em kiếp này - Tập 20 19h35 Phim tài liệu Người mẹ 20h00 Món ngon mỗi ngày Bánh xèo nấm mối chay 20h15 Chương trình đặc biệt cuối tuần Tứ đại danh bổ 21h50 Phim truyện Ma nữ đáng yêu - Tập 10 22h35 Cà phê Tám Tập 193: Anh chàng ba hoa 22h45 Phóng sự Chuyện của Ô Xin  23h00 Vợ chồng son  23h20 Quyến rũ Việt Nam (Charming Việt Nam) Về thăm cửa thiền 23h30 Khám phá thế giới Những khu vườn vĩnh cửu - Tập 4",31,29,1,1,,,,Bình luậ,3112196848854267,/story.php?story_fbid=3112196848854267&id=472005709540074
