source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
BBC News Tiếng Việt,,2019-10-12 13:31:52,"Bất chấp khả năng sẽ bị bắt giữ, người trẻ Hồng Kông vẫn xuống đường. Bạn nghĩ sao về người trẻ VN?",936,637,21,17,57,50,155,125 bình luậ,2926614434017946,/story.php?story_fbid=2926614434017946&id=228458913833525
BBC News Tiếng Việt,,2019-10-12 11:42:42,,562,512,20,23,6,1,,16 bình luậ,2926458554033534,/story.php?story_fbid=2926458554033534&id=228458913833525
BBC News Tiếng Việt,,2019-10-12 10:59:36,"Đến Úc cũng phải nổi giận trước những hành xử của Trung Quốc, dẫu Trung Quốc là đối tác thương mại hàng đầu của nước này.",1K,931,63,22,12,1,5,47 bình luậ,2926394674039922,/story.php?story_fbid=2926394674039922&id=228458913833525
BBC News Tiếng Việt,,2019-10-12 09:49:06,"Thương chiến Mỹ - Trung sẽ sớm chấm dứt? Đã nhiều lần trước đây, những tuyên bố lạc quan thế này được đưa ra nhưng rồi thương chiến vẫn cứ tiếp diễn.",311,267,37,2,4,1,,40 bình luậ,2926288090717247,/story.php?story_fbid=2926288090717247&id=228458913833525
BBC News Tiếng Việt,,2019-10-12 08:53:44,Liệu VN có tận dụng cơ hội 'vàng' giữa khi thương chiến Mỹ - Trung còn tiếp diễn khi mà nguồn nhân lực vừa thừa vừa thiếu?,166,138,17,,8,3,,20 bình luậ,2926198550726201,/story.php?story_fbid=2926198550726201&id=228458913833525
BBC News Tiếng Việt,,2019-10-12 06:40:26,"Bà Michelle Obama vừa loan báo sẽ đến Việt Nam vào tháng 12/2019.  Đi cùng bà là Jenna Bush Hager, người dẫn chương trình của NBC và là con gái của tổng thống George W. Bush.  Ngoài ra còn có ngôi sao Hollywood Julia Roberts, Lana Condor và ngôi sao Việt Nam Ngô Thanh Vân.  Cả nhóm đi cùng nhau để gặp các phụ nữ trẻ ở Việt Nam, bàn chuyện giáo dục và chia sẻ câu chuyện lên kênh NBC và YouTube.","2,3K",2K,73,170,37,2,8,128 bình luậ,2926000714079318,/BBCnewsVietnamese/photos/a.269955539683862/2926000714079318
BBC News Tiếng Việt,,2019-10-11 19:31:50,Tình hình biển đảo vẫn nghiêm trọng cho Việt Nam.,"1,4K",878,86,7,31,53,355,153 bình luậ,2924895384189851,/story.php?story_fbid=2924895384189851&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 22:35:01,"Nhiều hãng ngại đụng chạm tới người tiêu dùng Trung Quốc, nhưng các hãng cũng bị giới game thủ chỉ trích là không đảm bảo tự do ngôn luận.",539,421,29,4,16,12,58,39 bình luậ,2925238330822223,/story.php?story_fbid=2925238330822223&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 18:45:47,"Giải Nobel Hòa bình 2019 được trao cho Thủ tướng Ethiopia, Abiy Ahmed. Ông được vinh danh nhờ những nỗ lực ""nhằm xây dựng hòa bình và hợp tác quốc tế"". Ethiopia đạt thỏa thuận hòa bình với Eritrea hồi năm ngoái, chấm dứt 20 năm bế tắc quân sự sau cuộc chiến tranh biên giới 1998-2000.",376,349,7,13,7,,,18 bình luậ,2924818784197511,/story.php?story_fbid=2924818784197511&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 16:06:16,"Ông Nguyễn Từ Huấn trở thành người Mỹ gốc Việt đầu tiên được thăng phó đề đốc Hải Quân Hoa Kỳ. Cũng đã có một số người Mỹ gốc Việt đã mang hàm tướng, ví dụ như Thiếu Tướng Lương Xuân Việt, phó tư lệnh hành quân Quân Đoàn 8 ở Nam Hàn; Chuẩn Tướng Châu Lập Thể Flora, phó tư lệnh Lục Quân Hoa Kỳ tại Châu Phi.","2,5K","2,2K",16,252,25,,,111 bình luậ,2924575067555216,/story.php?story_fbid=2924575067555216&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 15:45:01,Bóng đá Việt Nam đang có thể ‘thống trị’ Đông Nam Á trong vòng 5 tới 10 năm nữa?,346,305,29,9,3,,,35 bình luậ,2924549877557735,/story.php?story_fbid=2924549877557735&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 14:37:34,Vì sao rừng dưới nước cũng quan trọng không kém rừng trên bờ?,819,735,,66,17,1,,22 bình luậ,2924468520899204,/story.php?story_fbid=2924468520899204&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 13:58:28,"Tim Cook, CEO của Apple đã viết một email gửi cho nhân viên giải thích quyết định bỏ ứng dụng, nhưng email bị cho là chẳng thuyết phục được ai... https://bbc.in/311P0G1",511,347,80,4,41,6,33,42 bình luậ,2924418924237497,/story.php?story_fbid=2924418924237497&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 12:36:51,Bạn có nghĩ nhà hoạt động biến đổi động khí hậu tuổi teen Greta Thunberg xứng đáng được giải Nobel? Tại sao? https://bbc.in/33oJBdo,490,302,122,14,11,2,39,143 bình luậ,2924319884247401,/story.php?story_fbid=2924319884247401&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 10:39:42,"Hai bên đều nói cuộc đàm phán rất tốt, nhưng cũng không ai hy vọng sẽ có kết quả đột phá... https://bbc.in/2Mu7mu4",194,162,27,3,2,,,22 bình luậ,2924169200929136,/story.php?story_fbid=2924169200929136&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 09:40:10,Việt Nam đang tăng cường hợp tác quốc phòng. Nhưng liệu điều đó có thực sự mang lại hiệu quả cho Hà Nội giữa bối cảnh căng thẳng gia tăng ở biển Đông? https://bbc.in/2MzW9YZ,481,401,63,2,7,5,3,69 bình luậ,2924089577603765,/story.php?story_fbid=2924089577603765&id=228458913833525
BBC News Tiếng Việt,,2019-10-11 05:33:04,"Những người nghĩ rằng Việt Nam phải làm đồng minh của Mỹ, nói gì khi theo dõi câu chuyện người Kurd?",360,308,31,2,14,5,,93 bình luậ,2923750617637661,/story.php?story_fbid=2923750617637661&id=228458913833525
BBC News Tiếng Việt,,2019-10-10 23:19:58,"Sự chắc chắn của hệ thống phòng ngự và màn tỏa sáng của Quang Hải đã giúp Việt Nam đánh bại Malaysia 1-0 trong màn tái đấu tại vòng loại World Cup 2022. Tiếp đón đối thủ quen thuộc Malaysia trên sân nhà Mỹ Đình, HLV Park Hang-seo chỉ có một điều chỉnh duy nhất so với trận hòa Thái Lan hồi tháng trước khi Công Phượng xuất phát ngay từ đầu thay Tiến Linh. Phút 40 của trận đấu, Văn Hậu trong một nỗ lực đột phá bất thành bên hành lang trái buộc phải ngoặt bóng lại và chuyền về cho trung vệ Ngọc Hải, đội trưởng Việt Nam không mất quá nhiều thời gian liền phất quả bóng vào vòng cấm – nơi Quang Hải đã chờ sẵn để thực hiện cú “cắt kéo” hoàn hảo mang về bàn mở tỷ số cho đội chủ nhà.","2,2K","2,1K",31,98,5,1,,114 bình luậ,2923198727692850,/story.php?story_fbid=2923198727692850&id=228458913833525
BBC News Tiếng Việt,,2019-10-10 20:50:08,"10 năm, 20 năm nữa, sẽ có một Việt kiều, hay một công dân Việt Nam, nhận giải Nobel?",273,227,32,11,2,1,,49 bình luậ,2922933314386058,/story.php?story_fbid=2922933314386058&id=228458913833525
