source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Thethao247.vn,,2019-10-12 10:10:00,"Vì cuộc đời là những chuyến đi, còn đời cầu thủ thì là những chuyến bay mỏi mệt 😂✈️ ĐTVN đã đặt chân xuống hòn đảo du lịch nổi tiếng thế giới của Indonesia và được bố trí ăn ở tại 1 khách sạn cao cấp ngay ven biển. Đây là ""phần thưởng"" xứng đáng cho các tuyển thủ sau hành trình di chuyển dài đằng đẵng từ Hà Nội đến Bali. Do các chuyến bay thẳng từ Nội Bài đều không còn đủ vé cho cả đội đi cùng chuyến nên điểm khởi hành là sân bay Tân Sơn Nhất. Vì thế nên sau trận đấu tốn khá nhiều sức với Malaysia, ĐTVN gần như không thể có một giấc ngủ thoải mái 😢 Thành công nào cũng phải đánh đổi bằng sức lực và trí tuệ, thôi thì chúc cả đội sẽ có tinh thần và thể lực cao nhất để chiến thắng Malaysia!!! 🇻🇳🇻🇳🇻🇳 Ảnh: Kiên Lê #TheThao247 #ViệtNam",131,125,5,5,,,,5 bình luậ,2376802635721188,/story.php?story_fbid=2376802635721188&id=423818771019594
Thethao247.vn,,2019-10-12 09:40:00,"BLV Quang Tùng chia sẻ anh đã sớm có linh cảm Quang Hải sẽ ghi bàn trong trận đấu Việt Nam gặp Malaysia, bởi phong độ của các tiền đạo Việt Nam là không tốt 😂 Nghe vừa có lý vừa thuyết phục đúng không các bạn? 😆",59,55,3,1,,,,26 bình luậ,2376792439055541,/story.php?story_fbid=2376792439055541&id=423818771019594
Thethao247.vn,,2019-10-12 09:10:00,"Olivier Giroud, ly rượu vang Pháp hảo hạng 🍷🍷🍷 Từ sau khi bước qua tuổi 30, cái tuổi thường là cột mốc xuống dốc của rất nhiều cầu thủ, Giroud đã ghi được 16 bàn thắng cho ĐTQG Pháp.  Đây là một thành tích ấn tượng bởi trong suốt những năm trước 30, Giroud cũng chỉ ghi được 20 bàn cho ĐTQG. Giữa một tập thể trẻ trung và hùng mạnh của nhà ĐKVĐ World Cup, Giroud vẫn có cho mình một chỗ đứng vững chắc 💪 Anh em nghĩ sao về Giroud? Đây có phải là tiền đạo luôn bị đánh giá thấp hơn so với những gì anh xứng đáng nhận được không? #TheThao247 #Giroud",158,154,,4,,,,10 bình luậ,2376757235725728,/story.php?story_fbid=2376757235725728&id=423818771019594
Thethao247.vn,,2019-10-12 08:40:49,"Bên cạnh những pha di chuyển hút hậu vệ đối phương, Công Phượng còn đóng vai trò rất lớn trong tình huống phạt góc đầu trận. Nếu anh không có mặt đúng lúc và gây áp lực lên số 3 của Malaysia, chúng ta đã phải nhận bàn thua 👍",112,103,1,8,,,,8 bình luậ,2376737899060995,/story.php?story_fbid=2376737899060995&id=423818771019594
Thethao247.vn,,2019-10-12 08:05:39,"Còn 1 bàn thắng nữa, Ronaldo sẽ cán mốc 700 ⚽️ Khi Ronaldo thi đấu cho ĐTQG, giới thống kê biết rằng họ sẽ có 1 ngày làm việc vất vả, bởi CR7 cứ thi đấu là có kỷ lục!  Với 1 pha lập công vào lưới Luxembourg đêm qua, Ronaldo đã có bàn thắng thứ 699 trong sự nghiệp. Đó cũng là bàn thắng thứ 94 cho ĐTQG, gấp đôi người xếp thứ 2 (Pauleta, 47 bàn).  Trong 5 trận gần nhất khoác áo BĐN, Ronaldo đã phá lưới đối thủ 9 lần.  Nhiều kỷ lục quá, Ad có bỏ xót cái nào không các bạn? 😅 #TheThao247 #Ronaldo","1,2K","1,2K",11,47,2,,,43 bình luậ,2376658569068928,/story.php?story_fbid=2376658569068928&id=423818771019594
Thethao247.vn,,2019-10-12 07:34:57,"ĐT Anh THUA TRẬN vòng loại giải đấu lớn sau...đúng 10 năm! 😯 Chỉ cần 1 chiến thắng là chắc suất dự Euro 2020 nhưng ĐT Anh đã gây thất vọng khi để CH Czech lội ngược dòng và chiến thắng chung cuộc 2-1.  HLV Southgate và các học trò hoàn toàn có thể ""nghỉ ngơi"" trong 3 loạt trận còn lại nhưng bây giờ họ chỉ có thể tự trách mình mà thôi. Tất nhiên tấm vé đến Euro 2020 khó có thể tuột khỏi tay Tam Sư.  Đây là lần đầu tiên sau đúng 10 năm ĐT Anh thất bại trong 1 trận đấu vòng loại World Cup/Euro. 10/10/2009 và 11/10/2019, sự trùng hợp thú vị các bạn nhỉ? 😆 #TheThao247 #ĐTAnh",456,438,15,1,1,1,,17 bình luậ,2376648779069907,/story.php?story_fbid=2376648779069907&id=423818771019594
Thethao247.vn,,2019-10-12 07:09:57,"Cựu HLV đội tuyển Việt Nam nhận định với phong độ hiện tại của Indonesia, rất khó để họ có thể giành được dù chỉ 1 điểm trước thầy trò HLV Park Hang Seo.",210,200,7,2,1,,,20 bình luậ,2376616699073115,/story.php?story_fbid=2376616699073115&id=423818771019594
Thethao247.vn,,2019-10-11 21:55:00,Nhìn ảnh này Ad cứ thấy sao sao ấy các bạn nhỉ 🤣🤣🤣,366,243,114,2,4,3,,37 bình luậ,2375135725887879,/story.php?story_fbid=2375135725887879&id=423818771019594
Thethao247.vn,,2019-10-11 21:10:25,"Từ chối tham gia buổi họp báo sau trận đấu, đến ngày hôm nay HLV Tan Cheng Hoe mới chia sẻ suy nghĩ của ông về cuộc đọ sức giữa Việt Nam và Malaysia tối qua.",802,751,45,6,,,,73 bình luậ,2375729559161829,/story.php?story_fbid=2375729559161829&id=423818771019594
Thethao247.vn,,2019-10-11 20:55:00,Một ngày rồi mà xem lại Ad vẫn còn nguyên cảm xúc các bạn ạ ✌️ Quang Hải thực sự quá tuyệt vời!!!!,154,150,1,3,,,,11 bình luậ,2375110905890361,/story.php?story_fbid=2375110905890361&id=423818771019594
