source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Thế Giới Văn Hóa,,2019-10-11 15:50:39,"Sở hữu nụ cười rạng rỡ cùng vẻ đẹp thánh thiện, ngọt ngào, người đẹp tài năng sinh năm 1998 Elle Fanning hứa hẹn sẽ làm thổn thức bao con tim khán giả và khuynh đảo màn bạc tháng 10 với 2 bộ phim cùng ra mắt khán giả Việt Nam vào tuần tới: Tiên Hắc Ám 2 và Chuyện ngày mưa ở New York.",,,,,,,,Bình luậ,2751592154874276,/story.php?story_fbid=2751592154874276&id=191677750865742
Thế Giới Văn Hóa,,2019-10-11 12:35:43,4h sáng nay (ngày 11/10) ĐT Việt Nam đã có mặt tại sân bay Nội Bài để lên đường sang Indonesia. Dù khá mệt mỏi vì dậy sớm nhưng các cầu thủ vẫn sẵn sàng tinh thần chuẩn bị cho trận đấu thứ 3 tại Vòng loại World Cup 2022 diễn ra vào ngày 15/10.,,,,,,,,Bình luậ,2751360254897466,/story.php?story_fbid=2751360254897466&id=191677750865742
Thế Giới Văn Hóa,,2019-10-11 12:32:30,"Tờ The Star viết rằng, ĐT Việt Nam quá mạnh so với ĐT Malaysia ở cuộc đọ sức tại Mỹ Đình diễn ra tối 10/10.",,,,,,,,Bình luậ,2751356331564525,/story.php?story_fbid=2751356331564525&id=191677750865742
Thế Giới Văn Hóa,,2019-10-12 09:52:47,"CỨ PHẢI ĐỂ ĐỜI ĐÁ MỘT PHÁT MỚI KHÔN LÊN ĐƯỢC! 1. Đừng sợ kẻ thông minh, hãy sợ kẻ ngốc tưởng mình thông minh. 2. Nếu một con gián vô tình chạm vào người bạn, nó sẽ chạy đến nơi an toàn và tự làm sạch bản thân. Thế nên mình làm người, bị người khác chơi xấu, hãy đi gột rửa làm sạch tâm hồn của bạn. 3. Trong cuộc sống có 2 thứ đừng nên đi tìm: CÔNG BẰNG và SỰ THẬT. Sự thật thì quá tàn nhẫn còn công bằng thì không có đâu mà tìm. 4. Đừng tự ép mình phải sống vì một ai khác. Đừng học đổi thay thành một con người khác. Cứ là chính mình với sự chân thành. Miệng đời thị phi, ta cứ thế mà đi. 5. Đi cùng ruồi thì tìm được nhà vệ sinh. Đi cùng ong thì tìm được hoa thơm. Đi cùng người giàu học được cách kiếm tiền. Đi cùng ăn mày thì học được cách xin cơm. Vậy nên bạn là ai không quan trọng, quan trọng bạn ở cạnh ai. 6. Chẳng ai để ý những giọt nước mắt của bạn. Chẳng ai để ý đến nỗi buồn của bạn. Chẳng ai để ý đến nỗi đau của bạn. Nhưng tất cả đều để ý đến lỗi lầm của bạn. 7. Hãy “giết chết” những người bạn muốn trả thù bằng sự thành công, và “chôn cất” họ bằng những nụ cười của bạn. 8. Nếu kẻ nói xấu bạn mặc dù không biết gì về bạn, đừng buồn, hãy nhớ rằng “chó sủa khi gặp người lạ”. 9. Đừng bao giờ kể với ai về vấn đề khó khăn của bạn, 90% trong số họ không quan tâm. 10% còn lại thậm chí vui sướng khi nghe thấy điều này. 10. Sẽ có ngày bạn nhìn thấy mặt giả tạo của một người, nhưng mà chẳng ai thấy cả. Ai cũng nghĩ là đứa đó tốt đẹp hoàn hảo như cái mặt vẫn thể hiện ra hàng ngày trước mặt mọi người. Và bạn không thể làm gì khác là cứ để nó diễn chán thì thôi.",8,7,1,,,,,Bình luậ,2753278398038985,/story.php?story_fbid=2753278398038985&id=191677750865742
Thế Giới Văn Hóa,,2019-10-11 20:40:25,"Kiên Nhẫn Sẽ Giúp Bạn Thành Công   Hãy kiên nhẫn, và bạn sẽ là người chiến thắng!",2,2,,,,,,Bình luậ,2752039584829533,/story.php?story_fbid=2752039584829533&id=191677750865742
Thế Giới Văn Hóa,,2019-10-11 09:24:50,Á hậu Bùi Phương Nga xuất hiện trong bộ ảnh mới với thần thái ngút ngàn cùng thiết kế cực lạ mắt.,,,,,,,,Bình luậ,2751125531587605,/story.php?story_fbid=2751125531587605&id=191677750865742
Thế Giới Văn Hóa,,2019-10-10 18:00:08,Quang Tuấn đón nhận tin vợ mang thai con đầu lòng sau một ngày lao động miệt mài.,,,,,,,,Bình luậ,2749702398396585,/story.php?story_fbid=2749702398396585&id=191677750865742
Thế Giới Văn Hóa,,2019-10-10 15:31:35,Buổi họp báo công bố Liveshow Lệ Quyên 20 năm ca hát – Q Show2 đã được diễn ra tại trung tâm hội nghị Gem Certer Thành phố Hồ Chí Minh vào chiều qua (9/10).,,,,,,,,Bình luậ,2749508951749263,/story.php?story_fbid=2749508951749263&id=191677750865742
Thế Giới Văn Hóa,,2019-10-11 10:50:16,Khi bạn mòn mỏi chờ đến ngày nhận lương?,11,7,3,,,1,,Bình luậ,2751229064910585,/story.php?story_fbid=2751229064910585&id=191677750865742
Thế Giới Văn Hóa,,2019-10-09 16:34:33,"Ngày 08/10/2019, phim kinh dị được mong chờ nhất tháng 10/2019 của màn ảnh Việt “Thất Sơn Tâm Linh” đã có buổi ra mắt chính thức truyền thông tại TP.HCM với sự góp mặt của dàn diễn viên: NSƯT Lê Thiện, Quang Tuấn, Hoàng Yến Chibi, Đinh Y Nhung, Kiều Trinh, Lê Huỳnh, Lâm Thanh Mỹ, LiLy Chen cùng nhiều khách mời nổi tiếng.",,,,,,,,Bình luậ,2747510575282434,/story.php?story_fbid=2747510575282434&id=191677750865742
Thế Giới Văn Hóa,,2019-10-09 10:12:01,"Trong tập 6 của Top Chef Vietnam 2019, ngoài việc phát huy tài năng và sự khéo léo, thử thách làm set 7 món ăn với đậu còn buộc các chef phải có tinh thần đoàn kết và quyết tâm cao độ. Hoàn Cường – từ thí sinh được đánh giá cao ở những vòng thi trước vì một phút mất bình tĩnh đã phải ‘gói dao ra về’ trong tiếc nuối. Trong khi đó, với sự gắn kết được các đồng đội, Văn Hưng là chef 2 lần được vinh danh là người xuất sắc nhất tuần.",,,,,,,,Bình luậ,2746994412000717,/story.php?story_fbid=2746994412000717&id=191677750865742
Thế Giới Văn Hóa,,2019-10-09 09:59:33,“Ông hoàng nhạc sến” Ngọc Sơn vừa chính thức được bầu làm Phó Chủ tịch Hội Thể thao Đại học và Chuyên nghiệp TP.HCM.,,,,,,,,Bình luậ,2746977852002373,/story.php?story_fbid=2746977852002373&id=191677750865742
Thế Giới Văn Hóa,,2019-10-08 21:48:15,"Tại buổi họp báo công bố cuộc thi Hoa hậu sắc đẹp quốc tế – Miss Charm International 2020, Trưởng BGK bà Nguyễn Thị Thúy Nga bày tỏ tham vọng: “Chúng tôi có đặt mục tiêu, trong 5 năm tới cuộc thi này sẽ lọt vào top 5 các cuộc thi Hoa hậu lớn nhất thế giới, nhưng thành quả vẫn sẽ chưa biết chắc được”.",,,,,,,,Bình luậ,2745879995445492,/story.php?story_fbid=2745879995445492&id=191677750865742
Thế Giới Văn Hóa,,2019-10-10 10:42:37,"Tối 8/10, bộ phim điện ảnh “Thất sơn tâm linh” được chính thức ra mắt giới truyền thông với sự góp mặt của dàn diễn viên trong phim cùng nghệ sỹ khách mời.",1,1,,,,,,Bình luậ,2749168881783270,/story.php?story_fbid=2749168881783270&id=191677750865742
Thế Giới Văn Hóa,,2019-10-08 10:38:25,Ưng Hoàng Phúc đã thực hiện MV ‘Em đừng hỏi’ để dành tặng bà xã Kim Cương và cho những người từng yêu đơn phương. http://thegioivanhoa.com.vn/ung-hoang-phuc-day-dut-trong-mv-em-dung-hoi/,,,,,,,,Bình luậ,2744932278873597,/story.php?story_fbid=2744932278873597&id=191677750865742
Thế Giới Văn Hóa,,2019-10-07 13:44:36,"Đối với Thành Vương để trở thành một người có ảnh hưởng trong giới ẩm thực Việt thì đòi hỏi rất nhiều yếu tố để kết thành: từ kinh nghiệm, tay nghề, cái tâm, sự hiểu biết, giao tiếp… Anh mong muốn thế giới nhìn về ẩm thực Việt một cách khác hơn, không còn là phở, bánh mỳ, bánh xèo, bánh khọt… và qua món ăn, họ có thể hiểu được hơn về lịch sử, văn hóa và truyền thống của chúng ta.",,,,,,,,Bình luậ,2743081179058707,/story.php?story_fbid=2743081179058707&id=191677750865742
Thế Giới Văn Hóa,,2019-10-08 21:50:48,"Từng là một cô gái ngoan ngoãn, chỉ khao khát duy nhất tình yêu thương của mẹ nuôi, nhưng Hải Vân của “Đánh cắp giấc mơ” lại trở thành một “ác nữ” đích thực với những tội ác khiến người xem lạnh gáy: hãm hại chị gái sảy thai, âm mưu sát hại mẹ nuôi, ngủ với anh rể, bạo hành anh trai tật nguyền…",1,1,,,,,,Bình luậ,2745884295445062,/story.php?story_fbid=2745884295445062&id=191677750865742
Thế Giới Văn Hóa,,2019-10-08 20:00:01,Nhìn ba con nhà này cưng phết ><,10,9,,1,,,,Bình luậ,2744896622210496,/story.php?story_fbid=2744896622210496&id=191677750865742
Thế Giới Văn Hóa,,2019-10-08 16:23:36,"Đêm qua, NSND Ngọc Giàu bất ngờ xuất hiện là nhân vật đặc biệt của chương trình “Ký Ức Vui Vẻ” đã đem lại nhiều xúc cảm. http://thegioivanhoa.com.vn/nsnd-ngoc-giau-van-tuoi-tan-o-tuoi-75-tiep-tuc-truyen-lua-cho-sau/",1,1,,,,,,Bình luậ,2745345952165563,/story.php?story_fbid=2745345952165563&id=191677750865742
