source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
2! Magazine,,2019-10-07 18:42:13,"HỒ HOÀI ANH - LƯU HƯƠNG GIANG LY HÔN ?? TAND quận 2 (TP.HCM) đã ra quyết định công nhận thuận tình ly hôn và sự thỏa thuận giữa bà Lưu Thị Hương Giang (36 tuổi) và ông Hồ Hoài Anh (39 tuổi). Quan hệ hôn nhân giữa hai người chấm dứt từ ngày quyết định có hiệu lực. Zing.vn đã liên lạc với vợ chồng Hồ Hoài Anh - Lưu Hương Giang nhưng hai người chưa trả lời về thông tin ly hôn. Cách đây ít ngày, trên trang cá nhân, Lưu Hương Giang còn đăng tải khoảnh khắc gia đình hạnh phúc, được nhiều người ngưỡng mộ. Hồ Hoài Anh - Lưu Hương Giang lên xe hoa vào năm 2009 sau 4 năm hẹn hò. Sau khi kết hôn, Lưu Hương Giang chọn cách sống bình lặng bên chồng và hai con gái. Cô hạn chế chia sẻ chuyện riêng tư trên báo chí. Trước ống kính, Lưu Hương Giang và Hồ Hoài Anh thường đồng hành cùng nhau tại các sự kiện hay game show. Họ là bộ đôi huấn luận viên quen thuộc của Giọng hát Việt nhí. Sự hoạt ngôn, nhanh nhẹn của Lưu Hương Giang kết hợp với tính cách điềm tĩnh, chín chắn của Hồ Hoài Anh đã thu hút được nhiều thí sinh nhí tài năng về đội Giang Hồ. Theo Zing",222,167,1,1,28,25,,33 bình luậ,2459544380794731,/story.php?story_fbid=2459544380794731&id=118767834872409
2! Magazine,,2019-10-01 09:05:20,"Hãng thời trang cho giới trẻ Forever 21 vừa thông báo đã nộp đơn xin bảo hộ phá sản và sẽ đóng một số trong chuỗi hơn 800 cửa hàng. Forever 21 là hãng thời trang bình dân được vợ chồng người Mỹ gốc Hàn, Do Won Chang và Jin Sook Chang, thành lập năm 1984. Hãng cung cấp các mặt hàng thời trang, phụ kiện theo xu hướng mới nhất và bán giá rẻ. Đối tượng chính của hãng là giới trẻ, yêu chuộng mẫu mã đẹp, đổi mới nhưng có tài chính khiêm tốn. Kể từ khi ra đời, hãng liên tục tăng trưởng mạnh mẽ và mở rộng thị trường ra toàn cầu. Tuy nhiên những năm gần đây, Forever 21 rơi vào tình trạng khó khăn. Hoạt động kinh doanh tại các trung tâm thương mại vô cùng ảm đạm, trong bối cảnh người tiêu dùng ngày càng ít chi tiền mua sắm. Doanh số bán hàng sụt giảm nhưng chi phí thuê mặt bằng ở trung tâm thương mại đắt đỏ khiến hãng rơi vào bế tắc. Ngoài ra, thương mại điện tử phát triển khiến hãng phải cạnh tranh gay gắt với những thương hiệu kinh doanh trực tuyến. Theo: VTV24 #forever21",16,9,,,,7,,Bình luậ,2447288992020270,/story.php?story_fbid=2447288992020270&id=118767834872409
2! Magazine,,2019-09-15 09:30:32,Grace Kelly,5,5,,,,,,,2416729531742883,/story.php?story_fbid=2416729531742883&id=118767834872409
2! Magazine,,2019-09-13 00:00:54,"Trong 36 kế, kế bên người mình yêu là tuyệt vời nhất.",61,42,6,13,,,,Bình luậ,2412476642168172,/story.php?story_fbid=2412476642168172&id=118767834872409
2! Magazine,,2019-09-11 22:50:34,Muôn kiểu váy dài,2,2,,,,,,,2410569772358859,/story.php?story_fbid=2410569772358859&id=118767834872409
2! Magazine,,2019-09-10 11:54:33,NGƯỜI PHỤ NỮ QUA GIÔNG TỐ VẪN KHÔNG TỪ BỎ BẢN THÂN...,25,23,,2,,,,Bình luậ,2407983032617533,/story.php?story_fbid=2407983032617533&id=118767834872409
2! Magazine,,2019-09-10 11:48:28,Đẹp nền nã quá!,23,22,,1,,,,1 bình luậ,2407976555951514,/story.php?story_fbid=2407976555951514&id=118767834872409
2! Magazine,,2019-09-07 11:14:42,đồ rất casual mặc dù là luxury brand,3,3,,,,,,,2402446996504470,/story.php?story_fbid=2402446996504470&id=118767834872409
2! Magazine,,2019-09-07 10:26:59,"Cố tình trồng hoa , hoa không nở Vô tình ngủ thêm 5 phút , ngủ tới chiều",54,25,29,,,,,1 bình luậ,2402389736510196,/story.php?story_fbid=2402389736510196&id=118767834872409
2! Magazine,,2019-09-02 09:27:48,"Đi chơi, đọc sách, uống trà Hôm nay lễ mọi người thích làm gì nhất?",2,2,,,,,,Bình luậ,2393501210732382,/story.php?story_fbid=2393501210732382&id=118767834872409
