source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
TVAd,,2019-10-12 15:31:00,Về nhà đi con - Cô đẻ thuê cho tôi là được rồi Phát sóng 9h từ thứ 2 đến thứ 6 hàng tuần trên kênh VTV3,39,39,,,,,,Bình luậ,2510930495851639,/story.php?story_fbid=2510930495851639&id=1383411671936866
TVAd,,2019-10-12 14:03:00,Ngày mai trời lại nắng - Cẩn thận không bị người ta lừa đấy Phát sóng 13h hàng ngày trên kênh VTV1,16,16,,,,,,Bình luậ,2510915755853113,/story.php?story_fbid=2510915755853113&id=1383411671936866
TVAd,,2019-10-12 13:25:00,Một kết thúc có hậu cho cả hai đại gia đình Bộ phim “Muôn kiểu nàng dâu” phát sóng lúc 17h20 trên kênh VTV3  #Muonkieunangdau #17h20VTV3,18,15,1,2,,,,Bình luậ,2509339922677363,/story.php?story_fbid=2509339922677363&id=1383411671936866
TVAd,,2019-10-12 11:03:10,Ngày mai trời lại nắng - Hợp tác hành động Phát sóng 13h hàng ngày trên kênh VTV1,8,8,,,,,,1 bình luậ,2510915309186491,/story.php?story_fbid=2510915309186491&id=1383411671936866
TVAd,,2019-10-12 10:43:15,"Phim Phủ Khai Phong - Trích đoạn tập 89. Phim Phủ Khai Phong, phát sóng 20h hàng ngày trên VTV2.",4,4,,,,,,Bình luậ,2510899552521400,/story.php?story_fbid=2510899552521400&id=1383411671936866
TVAd,,2019-10-12 10:32:33,"BÊN NHAU - Bộ phim tuổi trẻ, thần tượng đầy hấp dẫn sẽ lên sóng 11h30 hàng ngày trên VTV2, bắt đầu từ 14/10/2019 #BenNhau #11h30VTV2",30,22,,8,,,,10 bình luậ,2510893212522034,/story.php?story_fbid=2510893212522034&id=1383411671936866
TVAd,,2019-10-12 08:24:01,Eun Byul gặp tai nạn khi lấy thân mình che cho chị gái khỏi bị xe đụng. Geum Byul sẽ phải suy nghĩ lại vì từ trước tới giờ luôn đố kị với em gái Bộ phim “Muôn kiểu nàng dâu” phát sóng lúc 17h20 hàng ngày trên kênh VTV3  #Muonkieunangdau #17h20VTV3,23,22,,1,,,,Bình luậ,2509339219344100,/story.php?story_fbid=2509339219344100&id=1383411671936866
TVAd,,2019-10-12 08:00:00,Phim Tình mãi mộng mơ tập 45: Chơi cho bọn chúng biết tay đi Phát sóng 11h30 hàng ngày trên VTV2,27,25,,2,,,,Bình luậ,2506688282942527,/story.php?story_fbid=2506688282942527&id=1383411671936866
TVAd,,2019-10-11 20:30:00,"XIN CHÀO HẠNH PHÚC tập 362 – “NUÔI NHẦM SAO NHÍ"" phần 1  Đón xem 20h thứ 2 đến thứ 5 hàng tuần trên kênh VTV3 https://www.youtube.com/watch?v=cFxDMc9XDkY&feature=youtu.be #XinChaoHanhPhuc #20hVTV3",46,41,,3,2,,,3 bình luậ,2510243792586976,/story.php?story_fbid=2510243792586976&id=1383411671936866
TVAd,,2019-10-11 14:43:22,"Tuyệt phẩm phim ngôn tình lên sóng VTV3 “Đây khoảng sao trời, kia khoảng biển” là bộ phim hiện đại, nhưng lại pha trộn yếu tố huyền ảo kì thú, về truyền thuyết tình yêu giữa người cá và người Đón xem phim vào lúc 17h20 hàng ngày trên VTV3, bắt đầu từ 13/10/2019. #DayKhoangSaoTroiKiaKhoangBien #17h20VTV3",32,28,1,3,,,,3 bình luậ,2510154389262583,/story.php?story_fbid=2510154389262583&id=1383411671936866
