source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
TinMoi.vn,,2019-10-12 12:53:06,"Lãnh đạo địa phương cho biết, hiện địa phương vẫn đang chờ chỉ đạo xử lý của UBND tỉnh Hà Giang. #TinMoi",6,4,1,,,,1,Bình luậ,2436970546340082,/story.php?story_fbid=2436970546340082&id=269646396405852
TinMoi.vn,,2019-10-12 11:40:00,Đông Nhi là vị khách mời nữ duy nhất trong liveshow kỷ niệm 10 năm ca hát của ca sĩ Khắc Việt diễn ra tối 12/10 tại sân vận động Đại học Hà Nội.,7,7,,,,,,Bình luậ,2436811839689286,/story.php?story_fbid=2436811839689286&id=269646396405852
TinMoi.vn,,2019-10-12 10:18:58,Các tỉnh miền Bắc chuyển lạnh về đêm và sáng sớm với nhiệt độ thấp.,10,10,,,,,,Bình luậ,2436784916358645,/story.php?story_fbid=2436784916358645&id=269646396405852
TinMoi.vn,,2019-10-12 08:28:43,"Liên quan đến hoạt động buôn lậu xảy ra trên địa bàn tỉnh Quảng Ninh, hàng loạt các cá nhân, đơn vị liên quan đang bị xem xét xử lý. #TinMoi",11,10,,1,,,,2 bình luậ,2436644643039339,/story.php?story_fbid=2436644643039339&id=269646396405852
TinMoi.vn,,2019-10-11 22:20:00,Cà phê hòa tan có tác dụng tuyệt vời đồi với sức khỏe chúng ta.  #TinMoi #Sứckhỏe,4,4,,,,,,1 bình luậ,2435366866500450,/story.php?story_fbid=2435366866500450&id=269646396405852
TinMoi.vn,,2019-10-11 21:30:01,Hôn lễ xa hoa này được tổ chức bởi người lên kế hoạch lễ cưới nổi tiếng nhất Trung Quốc để tổ chức hôn lễ ở Bali. #TinMoi,4,4,,,,,,1 bình luậ,2435356909834779,/story.php?story_fbid=2435356909834779&id=269646396405852
TinMoi.vn,,2019-10-11 20:45:00,Đại gia Minh Nhựa cùng vợ trẻ đã có chuyến đi du lịch Indonesia sau khi lo xong đám cưới cho con gái. #MinhNhựa,8,7,,1,,,,1 bình luậ,2435349323168871,/story.php?story_fbid=2435349323168871&id=269646396405852
TinMoi.vn,,2019-10-11 19:59:51,"Thứ trưởng bộ Tư pháp Phan Chí Hiếu thừa nhận do anh em sơ xuất trong khâu tổng hợp số liệu, có tham khảo trên mạng để làm báo cáo. #TinMoi",9,4,3,1,,,1,3 bình luậ,2435590769811393,/story.php?story_fbid=2435590769811393&id=269646396405852
TinMoi.vn,,2019-10-11 19:03:38,Cùng tham gia cuộc thi nhưng Tường Linh và Thuý Vân luôn động viên nhau vượt qua các thử thách của cuộc thi.,5,5,,,,,,Bình luậ,2435503506486786,/story.php?story_fbid=2435503506486786&id=269646396405852
TinMoi.vn,,2019-10-11 17:40:59,"Sau một ngày tiến hành lệnh cấm, phố đường tàu vắng bóng người qua lại, nhiều cửa hàng đã phải đóng cửa.  #TinMoi",9,9,,,,,,1 bình luậ,2435380063165797,/story.php?story_fbid=2435380063165797&id=269646396405852
TinMoi.vn,,2019-10-11 16:29:24,Thầy Park và các học trò đã đặt chân đến Indonesia. #TinMoi,180,174,1,5,,,,3 bình luậ,2435275723176231,/story.php?story_fbid=2435275723176231&id=269646396405852
TinMoi.vn,,2019-10-11 15:17:54,"Đại diện UBND thành phố Hà Nội cho biết, đơn vị đang phối hợp với các bên để xác minh làm rõ số liệu ô nhiễm môi trường năm 2019 trùng với năm 2015. #TinMoi",3,2,1,,,,,1 bình luậ,2435190833184720,/story.php?story_fbid=2435190833184720&id=269646396405852
TinMoi.vn,,2019-10-11 13:43:21,ĐT Việt Nam đã để lại những hình ảnh đẹp về tinh thần đồng đội và sự fair play trong trận đấu với ĐT Malaysia. #TinMoi #ĐTViệtNam,43,42,,1,,,,1 bình luậ,2435069906530146,/story.php?story_fbid=2435069906530146&id=269646396405852
TinMoi.vn,,2019-10-11 12:46:00,"Sau khi ly hôn với Song Hye Kyo, Song Joong Ki liên tục được ghép đôi với 'người tình tin đồn' Kim Ji Won. #SongJoongKi",3,3,,,,,,Bình luậ,2434914416545695,/story.php?story_fbid=2434914416545695&id=269646396405852
