source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Yeah1 TV,,2019-10-12 11:43:05,Hương Ly đáp trả thẳng thắn quá,15,14,1,,,,,Bình luậ,3428938107125920,/story.php?story_fbid=3428938107125920&id=121247137895050
Yeah1 TV,,2019-10-12 11:39:27,Biết là cuộc sống ai cũng có nỗi khổ riêng nhưng cũng không nên đi cướp như vậy chứ 😌😌,18,14,4,,,,,1 bình luậ,3428932740459790,/story.php?story_fbid=3428932740459790&id=121247137895050
Yeah1 TV,,2019-10-12 10:50:21,"Võ Hoàng Yến, Vũ Thu Phương thị phạm Catwalk siêu đỉnh trong Hoa Hậu Hoàn Vũ 2019 nguồn : https://youtu.be/tqcw-u-YVdc #yeah1music #hoahauhoanvu2019",104,96,4,3,1,,,2 bình luậ,3428701457149585,/story.php?story_fbid=3428701457149585&id=121247137895050
Yeah1 TV,,2019-10-12 10:30:08,Đừng vì 1 người con gái mà bỏ rơi người yêu thương mình hết mình 😢 Nguồn: ChaoTrang #ChaoTrang #CháoTrắng #ChaoTrang69 #Yeah1Publishing,93,84,6,2,,1,,13 bình luậ,3427298677289863,/story.php?story_fbid=3427298677289863&id=121247137895050
Yeah1 TV,,2019-10-12 10:26:26,Lạ quá ta 😳😳,64,60,4,,,,,11 bình luậ,3428831030469961,/story.php?story_fbid=3428831030469961&id=121247137895050
Yeah1 TV,,2019-10-12 09:38:27,Dù sao cũng là vợ chồng đầu ấp tay gối với nhau sao có thể ra tay một cách tàn nhẫn đến như vậy chứ 😡😡,196,156,2,1,11,6,21,57 bình luậ,3428749260478138,/story.php?story_fbid=3428749260478138&id=121247137895050
Yeah1 TV,,2019-10-12 09:29:30,1 hành động tình cảm mà 2 nghệ sĩ lớn dành cho nhau,116,111,2,3,,,,10 bình luậ,3428738010479263,/story.php?story_fbid=3428738010479263&id=121247137895050
Yeah1 TV,,2019-10-12 09:16:27,"Còn trong truyện Tấm Cám, Bạch Tuyết và 7 chú lùn v..v.. và v..v.. nhé 😌😌😂😂😂😂 ------------- Hoa hậu hoàn vũ Việt Nam 2019 - Teaser Tập 2 : https://youtu.be/D07A5nw_FEY","1,6K","1,4K",147,18,2,4,,430 bình luậ,3428719433814454,/story.php?story_fbid=3428719433814454&id=121247137895050
Yeah1 TV,,2019-10-11 23:50:43,Tạm biệt em nhé <3 #yeah1music,311,285,4,12,,10,,45 bình luậ,3427561557263575,/story.php?story_fbid=3427561557263575&id=121247137895050
Yeah1 TV,,2019-10-11 22:39:29,Đúng là lời cảm ơn đặc biệt mà <3,"1,1K",1K,30,136,,1,,200 bình luậ,3427794630573601,/story.php?story_fbid=3427794630573601&id=121247137895050
Yeah1 TV,,2019-10-11 22:24:14,Xinh ngất ngây 😍,200,180,11,9,,,,28 bình luậ,3427767083909689,/story.php?story_fbid=3427767083909689&id=121247137895050
Yeah1 TV,,2019-10-11 21:40:08,Chỉ cần anh thấy vui vẻ và thoải mái là được rồi 😊😊,282,255,17,9,1,,,43 bình luậ,3427686217251109,/story.php?story_fbid=3427686217251109&id=121247137895050
Yeah1 TV,,2019-10-11 21:10:06,"Phụ nữ lấy chồng nghèo không sợ, chỉ sợ lấy phải người tệ bạc, vô tâm thôi! :'( Nguồn: Mì Gói",110,90,1,1,,5,13,13 bình luậ,3427468640606200,/story.php?story_fbid=3427468640606200&id=121247137895050
Yeah1 TV,,2019-10-11 21:00:21,WAKE UP - HUỲNH JAMES X PJNBOYS  👉👉 Link full show: https://youtu.be/Mc4D-aDcVyQ #black&whiteshow #huynhjames #pjnboys #wakeup,98,93,4,1,,,,5 bình luậ,3425122397507491,/story.php?story_fbid=3425122397507491&id=121247137895050
Yeah1 TV,,2019-10-11 21:00:01,Hãy trân trọng người hay dỗi bạn nhé :),"1,9K","1,7K",181,40,6,10,1,443 bình luậ,3426867120666352,/story.php?story_fbid=3426867120666352&id=121247137895050
Yeah1 TV,,2019-10-11 20:41:20,"Lần đầu mang trẻ em về nuôi, người đàn ông này lén lút, sợ hàng xóm phát hiện rồi dị nghị. Những lần sau đó như mối duyên trời, anh liên tục tình cờ bắt gặp thêm nhiều đứa trẻ ở bãi rác, bãi cỏ, lề đường,... <3",406,344,2,56,2,2,,67 bình luậ,3427575500595514,/story.php?story_fbid=3427575500595514&id=121247137895050
Yeah1 TV,,2019-10-11 20:27:48,Vừa xinh xắn vừa đảm đang 😍,106,104,,2,,,,2 bình luậ,3427551163931281,/story.php?story_fbid=3427551163931281&id=121247137895050
Yeah1 TV,,2019-10-11 20:23:00,Bảnh quá 😍,169,152,,17,,,,5 bình luậ,3427541513932246,/story.php?story_fbid=3427541513932246&id=121247137895050
"Yeah1 TV,Pho",Pho,2019-10-11 19:54:28,Thanh niên trai tráng mà đi giành cơm từ thiện với người nghèo 😤Cơm từ thiện mà cũng đi cướp 😠 Cơ mà gặp Anh Áo Đen là tụi này dở khóc dở cười luôn 😂 #AnhAoDen #AnhÁoĐen #AnhAoDen02 #Yeah1Publishing,129,122,4,2,,1,,2 bình luậ,3427529603933437,/story.php?story_fbid=3427529603933437&id=121247137895050
Yeah1 TV,,2019-10-11 20:10:10,Tưởng đâu ham giàu phụ nghèo nhưng sự thật thì.... -------------- Nguồn: KHÉT PRODUCTION,81,74,4,1,,1,1,3 bình luậ,3427463553940042,/story.php?story_fbid=3427463553940042&id=121247137895050
Yeah1 TV,,2019-10-11 20:00:03,"Kỷ niệm đáng nhớ của bạn với ông bà của mình là gì? ------------------- Đón xem ""Việt Nam tươi đẹp 3"" http://yt3.piee.pw/JTXMW #VietNamTuoiDep #VNTD #MienTayDuHi #TProduction #DuLichCoYThuc #OrganicDanhThucCuocSongXanh",255,231,9,12,,3,,63 bình luậ,3427461647273566,/story.php?story_fbid=3427461647273566&id=121247137895050
Yeah1 TV,,2019-10-11 19:50:35,"Quả nhạc phim nghe khúc đầu là ""Cô Dâu 18 tuổi "" dần về sau thì ""5 Anh Em Siêu Nhân Gao"" :)) ""A Sô Ma ...À Dìa Má La"" Link Youtube : https://youtu.be/Btucz5L0rrk #yeah1music #thatsontamlinh",687,617,56,11,2,1,,66 bình luậ,3427377267282004,/story.php?story_fbid=3427377267282004&id=121247137895050
Yeah1 TV,,2019-10-11 19:50:23,Cùng quẩy với bạn bè nào #yeah1music,55,53,,2,,,,2 bình luậ,3427340760618988,/story.php?story_fbid=3427340760618988&id=121247137895050
Yeah1 TV,,2019-10-11 19:42:12,Tai nạn thương tâm quá 😢😢,245,149,2,2,2,85,5,42 bình luậ,3427466887273042,/story.php?story_fbid=3427466887273042&id=121247137895050
Yeah1 TV,,2019-10-11 19:30:08,"[BLACK & WHITE SHOW] ""HUỲNH JAMES & PJNBOYS sợ mất hình tượng khi ngồi chung show với nghệ sĩ ít tên tuổi???"" 👉👉 Link full show: https://youtu.be/Mc4D-aDcVyQ #black&whiteshow #huynhjames #pjnboys #wakeup",193,168,18,6,1,,,5 bình luậ,3425122084174189,/story.php?story_fbid=3425122084174189&id=121247137895050
Yeah1 TV,,2019-10-11 18:37:52,"Các chị em cứ bình tĩnh, chồng mình chắc vẫn còn đang học mẫu giáo thôi 😂😂",496,351,124,3,17,1,,101 bình luậ,3427352257284505,/story.php?story_fbid=3427352257284505&id=121247137895050
Yeah1 TV,,2019-10-11 18:25:00,"Từ ""oan gia ngõ hẹp"", Quân A.P và Jack giờ phải ""chung hội chung thuyền"".",137,126,5,4,1,1,,2 bình luậ,3427298257289905,/story.php?story_fbid=3427298257289905&id=121247137895050
Yeah1 TV,,2019-10-11 18:10:14,Ai nhỉ??? Follow Instagram @yeah1_tv để xem nhiều hơn mỗi ngày nhé ❤️ https://www.instagram.com/yeah1_tv/,"1,7K","1,4K",303,9,3,6,1,786 bình luậ,3427309013955496,/story.php?story_fbid=3427309013955496&id=121247137895050
Yeah1 TV,,2019-10-11 17:20:00,Trấn Thành hài hước chia sẻ: “Sắp qua bên chùa để sám hối tại khẩu nghiệp. Do lạy để Phật phù hộ cho ốm bớt”,154,135,17,2,,,,4 bình luậ,3427199593966438,/story.php?story_fbid=3427199593966438&id=121247137895050
Yeah1 TV,,2019-10-11 17:00:01,Tháng 1 đây tháng 3 đâu rồi? :D,10K,"9,6K",1K,205,48,24,2,5.296 bình luậ,3426868387332892,/story.php?story_fbid=3426868387332892&id=121247137895050
Yeah1 TV,,2019-10-11 16:58:06,Hãy cảnh giác và bảo vệ mình nhé chị em ơi 😱,43,43,,,,,,1 bình luậ,3427197607299970,/story.php?story_fbid=3427197607299970&id=121247137895050
Yeah1 TV,,2019-10-11 16:42:28,"Cách đây chưa đầy một năm, tưởng chừng như cuộc sống của 3 mẹ con nhà bé Hoàng Anh đã sang trang khi được nhiều người giúp đỡ. Thế nhưng vừa mới đêm qua thôi, người ta lại bắt gặp bé gái này phải ngủ ngoài đường, ngước mắt nhìn dòng người đi bão mà buồn rười rượi.",159,122,1,7,,29,,6 bình luậ,3427175657302165,/story.php?story_fbid=3427175657302165&id=121247137895050
